change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,day_acc,duration_mae_minutes,elapsed_sec,epoch,expected_count_mae,lr,model,selection_score,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,time_exact_acc,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_day_acc,train_duration_mae_minutes,train_expected_count_mae,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,train_time_exact_acc,val_loss
95.4326923076923,48.07692307692308,67.3076923076923,16.10576923076923,2.298076923076923,,,0.7032082080841064,27,2.1903544756082387,0.0003,occurrence_residual,15.3299282514132,,,,,,95.0,45.6875,63.1875,22.0625,2.38,,,2.4412826013565065,2.4373573684692382,,,,,,2.5026455292334924
95.1923076923077,49.27884615384615,68.50961538461539,16.346153846153847,2.2860576923076925,,,0.7020564079284668,28,2.1707388712809634,0.0003,occurrence_residual,16.141563745645378,,,,,,94.75,45.1875,62.6875,21.125,2.3925,,,2.4022803831100465,2.4453690433502198,,,,,,2.4844523393190823
95.4326923076923,49.03846153846154,67.78846153846153,16.826923076923077,2.25,,,0.7214791774749756,29,2.148629821263827,0.0003,occurrence_residual,16.939134561098538,,,,,,94.3125,45.625,64.0,22.3125,2.3775,,,2.3980648040771486,2.4175708055496217,,,,,,2.4598790132082424
95.4326923076923,49.51923076923077,68.02884615384616,17.307692307692307,2.2475961538461537,,,0.7197980880737305,30,2.1318587431540856,0.0003,occurrence_residual,17.674488104306732,,,,,,94.25,46.0,63.875,23.25,2.36125,,,2.3894593858718873,2.407586441040039,,,,,,2.4500878040607157
95.1923076923077,50.0,68.50961538461539,19.471153846153847,2.2091346153846154,,,0.7799363136291504,31,2.100531660593473,0.0003,occurrence_residual,20.4151810499338,,,,,,95.0625,46.8125,63.375,22.9375,2.330625,,,2.3182192492485045,2.3793314552307128,,,,,,2.4363917204049916
95.67307692307692,52.64423076923077,71.15384615384616,20.192307692307693,2.0889423076923075,,,0.7022888660430908,32,2.0641159369395328,0.0003,occurrence_residual,23.21709394454956,,,,,,94.625,47.8125,65.625,23.75,2.275625,,,2.2868592739105225,2.3446998453140258,,,,,,2.422933651850774
95.4326923076923,51.20192307692308,70.91346153846153,18.509615384615383,2.1201923076923075,,,0.7818441390991211,33,2.039888024330139,0.0003,occurrence_residual,20.852467133448677,,,,,,95.375,47.1875,65.5,23.9375,2.3025,,,2.2995913434028625,2.347666869163513,,,,,,2.4068876779996433
95.4326923076923,50.48076923076923,69.47115384615384,17.78846153846154,2.1634615384615383,,,0.7461926937103271,34,2.03077193406912,0.0003,occurrence_residual,19.56921995603122,,,,,,95.125,48.25,66.375,23.9375,2.223125,,,2.2611757278442384,2.3116405487060545,,,,,,2.4090606432694655
95.91346153846153,53.125,72.11538461538461,19.71153846153846,2.0408653846153846,,,0.7197232246398926,35,2.0137084080622745,0.0003,occurrence_residual,23.51487790621244,,,,,,95.875,49.5625,67.0625,25.9375,2.180625,,,2.197538983821869,2.2789506554603576,,,,,,2.37272886129526
95.1923076923077,52.64423076923077,70.1923076923077,19.71153846153846,2.09375,,,0.6996257305145264,36,2.0006752014160156,0.0003,occurrence_residual,22.903549194335934,,,,,,95.4375,50.0,67.0,25.3125,2.190625,,,2.2361202669143676,2.286016867160797,,,,,,2.3898793092140784
95.4326923076923,54.08653846153846,72.11538461538461,20.192307692307693,2.03125,,,0.7022638320922852,37,1.983827756001399,0.0003,occurrence_residual,24.480554360609787,,,,,,95.875,48.25,65.0625,24.25,2.2575,,,2.2330798268318177,2.3042125344276427,,,,,,2.3621465793022742
95.4326923076923,53.84615384615385,72.11538461538461,20.192307692307693,2.0360576923076925,,,0.7043557167053223,38,1.948532141171969,0.0003,occurrence_residual,24.499140666081356,,,,,,95.375,51.4375,68.5,25.8125,2.10875,,,2.1767868494987486,2.246268303394318,,,,,,2.36587576682751
94.71153846153847,53.84615384615385,71.15384615384616,19.951923076923077,2.0384615384615383,,,0.6960206031799316,39,1.9455940815118642,0.0003,occurrence_residual,24.179162135491005,,,,,,96.4375,51.0,67.0,27.25,2.09875,,,2.1170943093299868,2.229932360649109,,,,,,2.336916978542621
95.4326923076923,53.60576923076923,71.39423076923077,19.951923076923077,2.048076923076923,,,0.7433381080627441,40,1.939730194898752,0.0003,occurrence_residual,24.113675374251144,,,,,,95.3125,50.9375,67.5625,27.9375,2.11875,,,2.1462559390068052,2.2102123212814333,,,,,,2.3277907371520996
94.95192307692308,53.60576923076923,71.875,19.951923076923077,2.045673076923077,,,0.7252287864685059,41,1.903569689163795,0.0003,occurrence_residual,24.22947124334482,,,,,,96.8125,51.5625,69.25,27.875,2.06875,,,2.1506294798851013,2.219162802696228,,,,,,2.3222234065716085
94.47115384615384,55.76923076923077,72.83653846153847,21.634615384615383,1.9807692307692308,,,0.7375893592834473,42,1.9076383664057806,0.0003,occurrence_residual,27.124254226684563,,,,,,96.4375,51.4375,69.5,28.875,2.051875,,,2.115508108139038,2.190674328804016,,,,,,2.317408332457909
94.71153846153847,55.28846153846154,73.07692307692308,21.634615384615383,1.9519230769230769,,,0.7242400646209717,43,1.873602949655973,0.0003,occurrence_residual,27.34693435522226,,,,,,96.125,54.125,68.875,30.0,1.971875,,,2.0595249938964844,2.161266369819641,,,,,,2.310526646100558
94.71153846153847,54.56730769230769,72.83653846153847,21.153846153846153,1.9831730769230769,,,0.735297441482544,44,1.8994553089141846,0.0003,occurrence_residual,26.260351841266335,,,,,,96.8125,52.1875,70.5,28.5,2.00125,,,2.0522970950603483,2.158733811378479,,,,,,2.322968684709989
94.47115384615384,54.80769230769231,73.5576923076923,21.634615384615383,1.9567307692307692,,,0.6874740123748779,45,1.8898087098048284,0.0003,occurrence_residual,27.051342083857612,,,,,,96.1875,55.1875,71.25,30.125,1.9775,,,2.069169065952301,2.1347511434555053,,,,,,2.308544635772705
94.95192307692308,55.52884615384615,73.79807692307692,21.634615384615383,1.9615384615384615,,,0.7208316326141357,46,1.8701407725994403,0.0003,occurrence_residual,27.392033063448388,,,,,,97.0,54.9375,71.125,31.25,1.96125,,,2.019465889930725,2.122941198348999,,,,,,2.3051702150931725
94.47115384615384,56.25,73.07692307692308,22.115384615384617,1.9543269230769231,,,0.686260461807251,47,1.8622455138426561,0.0003,occurrence_residual,28.166402560013985,,,,,,97.3125,54.3125,69.6875,30.75,2.02875,,,2.0741044878959656,2.120845136642456,,,,,,2.305577654104966
95.1923076923077,56.00961538461539,73.07692307692308,21.39423076923077,1.9663461538461537,,,0.739365816116333,48,1.8956852692824144,0.0003,occurrence_residual,27.203316615178036,,,,,,96.4375,56.125,71.0,31.125,1.91625,,,2.028280999660492,2.0970999646186828,,,,,,2.325520863899818
94.47115384615384,56.97115384615385,74.51923076923077,21.875,1.9326923076923077,,,0.7420623302459717,49,1.838414109670199,0.0003,occurrence_residual,28.44682433054998,,,,,,96.625,55.9375,72.4375,31.25,1.898125,,,2.0092225098609924,2.0860490202903748,,,,,,2.285764400775616
94.47115384615384,58.65384615384615,74.75961538461539,23.798076923076923,1.8918269230769231,,,0.7370212078094482,50,1.8533895932711089,0.0003,occurrence_residual,31.225864703838646,,,,,,96.4375,54.0,70.4375,30.375,1.984375,,,2.05580673456192,2.0804544949531554,,,,,,2.295619487762451
93.99038461538461,58.41346153846154,74.03846153846153,24.03846153846154,1.9206730769230769,,,0.7391126155853271,51,1.8198371667128344,0.0003,occurrence_residual,31.237478256225593,,,,,,97.5,57.4375,73.4375,33.5625,1.821875,,,1.9503606104850768,2.0457967591285704,,,,,,2.3054396097476664
94.47115384615384,58.17307692307692,75.0,23.798076923076923,1.8822115384615385,,,0.7115247249603271,52,1.8234745539151704,0.0003,occurrence_residual,31.254178707416237,,,,,,98.0625,57.0625,72.875,33.5625,1.8275,,,1.9200277519226074,2.040948278903961,,,,,,2.270821690559387
93.02884615384616,56.97115384615385,74.27884615384616,21.39423076923077,1.9423076923076923,,,0.6731865406036377,53,1.8711616809551532,0.0003,occurrence_residual,27.613910968487076,,,,,,98.0,56.6875,73.125,33.8125,1.865,,,1.9881425929069518,2.0390764760971067,,,,,,2.310400229233962
93.02884615384616,59.13461538461539,75.96153846153847,24.03846153846154,1.8509615384615385,,,0.675215482711792,54,1.812745213508606,0.0003,occurrence_residual,31.979788376734806,,,,,,97.4375,57.4375,72.5,34.625,1.826875,,,1.8997457528114319,2.010108029842377,,,,,,2.292162088247446
94.23076923076923,56.73076923076923,74.51923076923077,23.076923076923077,1.9158653846153846,,,0.7029263973236084,55,1.8295564559789805,0.0003,occurrence_residual,29.710620329930233,,,,,,97.625,56.625,73.375,34.75,1.836875,,,1.9714432311058045,2.033182985782623,,,,,,2.2988146451803355
92.78846153846153,58.17307692307692,75.24038461538461,23.317307692307693,1.8846153846153846,,,0.6792349815368652,56,1.8067219440753644,0.0003,occurrence_residual,30.652919916006233,,,,,,97.6875,56.5,72.75,33.4375,1.8825,,,1.9402028918266296,2.0256843304634096,,,,,,2.2865013709435096
93.50961538461539,59.375,74.75961538461539,23.798076923076923,1.8774038461538463,,,0.7127871513366699,57,1.8049929783894465,0.0003,occurrence_residual,31.6910857787499,,,,,,97.5,57.0,72.5625,34.8125,1.836875,,,1.9571400117874145,2.010512807369232,,,,,,2.302737052624042
94.23076923076923,59.375,75.96153846153847,24.51923076923077,1.8509615384615385,,,0.6781647205352783,58,1.7930692067513099,0.0003,occurrence_residual,32.74358855761015,,,,,,98.0,58.875,74.75,35.9375,1.765625,,,1.9071917700767518,1.972966251373291,,,,,,2.2843025097480187
94.47115384615384,58.65384615384615,76.20192307692308,23.798076923076923,1.8653846153846154,,,0.7027676105499268,59,1.7958603363770704,0.00015,occurrence_residual,31.667520192953262,,,,,,97.875,58.4375,72.9375,35.0625,1.8225,,,1.8957889032363893,1.981788876056671,,,,,,2.286802805387057
94.47115384615384,58.65384615384615,75.72115384615384,25.0,1.8557692307692308,,,0.7029716968536377,60,1.8054981048290546,0.00015,occurrence_residual,32.90781527299147,,,,,,98.6875,59.5625,74.625,37.25,1.740625,,,1.8878088068962098,1.9537868642807006,,,,,,2.28339054951301
94.47115384615384,57.93269230769231,75.96153846153847,24.759615384615383,1.8509615384615385,,,0.7205591201782227,61,1.8235149383544922,0.00015,occurrence_residual,32.381421015812805,,,,,,98.5,61.25,75.5625,38.0,1.718125,,,1.8539532566070556,1.9117284941673278,,,,,,2.285523909788865
93.75,60.09615384615385,76.20192307692308,25.721153846153847,1.8149038461538463,,,0.7080001831054688,62,1.7973458216740534,0.00015,occurrence_residual,34.42119363638071,,,,,,98.125,59.6875,74.3125,38.6875,1.763125,,,1.8806880807876587,1.9369269704818726,,,,,,2.2611195124112644
93.26923076923077,58.65384615384615,75.72115384615384,25.0,1.8461538461538463,,,0.724240779876709,63,1.7862106286562407,0.00015,occurrence_residual,32.9416959469135,,,,,,98.75,60.5625,74.25,36.6875,1.75625,,,1.895300817489624,1.9270842146873475,,,,,,2.2761590847602258
93.99038461538461,60.57692307692308,76.6826923076923,25.96153846153846,1.8004807692307692,,,0.6745443344116211,64,1.7820521868192232,0.00015,occurrence_residual,35.030445098876946,,,,,,97.75,60.375,73.5,37.75,1.736875,,,1.8498821008205413,1.9230439853668213,,,,,,2.2628098084376407
93.99038461538461,59.13461538461539,76.20192307692308,24.759615384615383,1.8365384615384615,,,0.7104601860046387,65,1.788182937181913,0.00015,occurrence_residual,33.01072978973388,,,,,,98.8125,59.0,73.8125,36.1875,1.795,,,1.8940697741508483,1.9200124430656433,,,,,,2.26890086210691
93.75,60.81730769230769,76.92307692307692,25.96153846153846,1.7884615384615385,,,0.7623634338378906,66,1.781686700307406,0.00015,occurrence_residual,35.18815704492422,,,,,,98.375,61.8125,74.4375,40.3125,1.685625,,,1.825320734977722,1.8775205516815185,,,,,,2.2664722937804003
93.99038461538461,59.13461538461539,76.6826923076923,25.48076923076923,1.8052884615384615,,,0.7193493843078613,67,1.7862000098595252,0.00015,occurrence_residual,33.98981534517728,,,,,,98.0625,61.6875,75.6875,38.5,1.6975,,,1.8209484148025512,1.8724970197677613,,,,,,2.2667922790233908
94.23076923076923,61.05769230769231,77.40384615384616,26.682692307692307,1.7716346153846154,,,0.7209563255310059,68,1.7989146984540498,0.00015,occurrence_residual,36.10722582156842,,,,,,98.9375,60.875,75.4375,38.8125,1.699375,,,1.8285941863059998,1.8797038555145265,,,,,,2.2679813091571512
93.26923076923077,60.09615384615385,76.92307692307692,25.96153846153846,1.8028846153846154,,,0.725900411605835,69,1.7894833087921143,7.5e-05,occurrence_residual,34.74110522637001,,,,,,98.625,60.25,74.875,36.75,1.748125,,,1.8857271885871887,1.934694402217865,,,,,,2.276500701904297
93.26923076923077,59.85576923076923,76.92307692307692,26.201923076923077,1.7932692307692308,,,0.7147092819213867,70,1.7825233936309814,7.5e-05,occurrence_residual,35.002117963937614,,,,,,98.625,62.8125,76.4375,39.875,1.6325,,,1.7890887999534606,1.864639859199524,,,,,,2.2667226057786207
93.50961538461539,60.09615384615385,77.40384615384616,26.682692307692307,1.7908653846153846,,,0.7196991443634033,71,1.7596292679126446,7.5e-05,occurrence_residual,35.70186754373404,,,,,,98.875,61.5625,75.75,40.8125,1.69625,,,1.856485331058502,1.8627613186836243,,,,,,2.268906987630404
93.99038461538461,59.61538461538461,76.4423076923077,26.923076923076923,1.8004807692307692,,,0.7589592933654785,72,1.7588683091677153,7.5e-05,occurrence_residual,35.74818060948298,,,,,,98.625,61.0625,74.5,39.0625,1.71,,,1.8053964829444886,1.8588842034339905,,,,,,2.2664812803268433
93.26923076923077,61.05769230769231,77.64423076923077,27.16346153846154,1.7620192307692308,,,0.7493398189544678,73,1.7710870596078725,7.5e-05,occurrence_residual,36.68007483849159,,,,,,98.8125,62.375,76.0,40.6875,1.648125,,,1.7905709552764892,1.838961226940155,,,,,,2.262511207507207
93.26923076923077,60.57692307692308,77.64423076923077,26.923076923076923,1.7764423076923077,,,0.7371807098388672,74,1.7719446604068463,7.5e-05,occurrence_residual,36.15260597375723,,,,,,99.3125,62.0,76.1875,40.0,1.65625,,,1.7985023200511931,1.8449436283111573,,,,,,2.268505435723525
93.75,59.85576923076923,77.64423076923077,26.201923076923077,1.8052884615384615,,,0.7403266429901123,75,1.764848599067101,7.5e-05,occurrence_residual,35.02474021911621,,,,,,98.9375,62.125,75.4375,40.5,1.67625,,,1.8409507417678832,1.8533387398719787,,,,,,2.272791523199815
93.02884615384616,61.53846153846154,77.88461538461539,26.923076923076923,1.7692307692307692,,,0.7588248252868652,76,1.757189759841332,3.75e-05,occurrence_residual,36.581817883711594,,,,,,98.6875,62.125,75.625,40.25,1.659375,,,1.8150878405570985,1.8776132249832154,,,,,,2.272467411481417
92.78846153846153,60.33653846153846,77.64423076923077,26.442307692307693,1.7788461538461537,,,0.7497479915618896,77,1.7657333612442017,3.75e-05,occurrence_residual,35.54523963194627,,,,,,98.5,62.0,76.1875,39.4375,1.670625,,,1.7952722001075745,1.851854751110077,,,,,,2.2734638452529907
92.78846153846153,60.81730769230769,77.40384615384616,26.201923076923077,1.7908653846153846,,,0.7644190788269043,78,1.762545714011559,3.75e-05,occurrence_residual,35.38972099010761,,,,,,99.0625,62.3125,76.3125,39.5,1.67125,,,1.7943413686752319,1.860364227294922,,,,,,2.2761394794170675
92.78846153846153,60.33653846153846,77.16346153846153,26.201923076923077,1.7908653846153846,,,0.7871849536895752,79,1.7656783965917735,3.75e-05,occurrence_residual,35.20892102901751,,,,,,99.1875,61.3125,75.0625,39.5625,1.67375,,,1.778911861181259,1.8432868504524231,,,,,,2.2783696834857645
93.02884615384616,60.57692307692308,77.40384615384616,25.96153846153846,1.7860576923076923,,,0.6784276962280273,80,1.7674820973322942,3.75e-05,occurrence_residual,35.107956226055435,,,,,,98.75,61.3125,75.6875,38.875,1.67375,,,1.793793568611145,1.8472645854949952,,,,,,2.2741837868323693
93.02884615384616,60.81730769230769,77.64423076923077,26.201923076923077,1.7692307692307692,,,0.731745719909668,81,1.7633660848324115,3.75e-05,occurrence_residual,35.58355489143958,,,,,,99.0,62.25,75.75,40.4375,1.65,,,1.7700323927402497,1.8076199460029603,,,,,,2.2753171737377462
93.02884615384616,60.09615384615385,77.40384615384616,25.721153846153847,1.7932692307692308,,,0.7375166416168213,82,1.7677090993294349,3.75e-05,occurrence_residual,34.64070206422072,,,,,,99.25,63.1875,76.625,39.75,1.663125,,,1.76502051115036,1.8196159744262694,,,,,,2.2765436355884257
93.02884615384616,59.85576923076923,77.64423076923077,26.201923076923077,1.7884615384615385,,,0.7077758312225342,83,1.759568269436176,1.875e-05,occurrence_residual,35.10836153763991,,,,,,99.0,61.5,76.0,39.375,1.669375,,,1.7938431000709534,1.825966715812683,,,,,,2.2743981893245993
93.02884615384616,59.61538461538461,77.64423076923077,25.721153846153847,1.7956730769230769,,,0.7147903442382812,84,1.7584488942072942,1.875e-05,occurrence_residual,34.49024288470929,,,,,,99.4375,63.5625,76.125,40.5,1.61375,,,1.7746342658996581,1.8405171704292298,,,,,,2.2735757460960975
93.02884615384616,60.09615384615385,77.40384615384616,25.96153846153846,1.7980769230769231,,,0.7136666774749756,85,1.7621477200434759,1.875e-05,occurrence_residual,34.86487065828763,,,,,,99.1875,61.375,75.625,39.5625,1.669375,,,1.782715721130371,1.823270285129547,,,,,,2.2727936689670267
93.02884615384616,59.375,77.40384615384616,25.721153846153847,1.8076923076923077,,,0.7123544216156006,86,1.7639069923987756,1.875e-05,occurrence_residual,34.28812203040491,,,,,,98.875,62.0,75.1875,39.1875,1.669375,,,1.8070203590393066,1.8376857233047486,,,,,,2.2737963933211107
93.02884615384616,59.85576923076923,77.16346153846153,25.96153846153846,1.8028846153846154,,,0.672020435333252,87,1.7606410613426795,1.875e-05,occurrence_residual,34.748301139244674,,,,,,98.6875,63.375,76.375,41.5,1.6275,,,1.7490872240066528,1.8070012712478638,,,,,,2.2728221324773936
93.02884615384616,59.85576923076923,76.92307692307692,25.96153846153846,1.8052884615384615,,,0.7481610774993896,88,1.7627276457273042,1.875e-05,occurrence_residual,34.7207240324754,,,,,,99.0,62.5,75.0625,41.6875,1.6525,,,1.803384120464325,1.8270464491844178,,,,,,2.2739018201828003
93.02884615384616,60.09615384615385,77.64423076923077,26.201923076923077,1.7836538461538463,,,0.7342071533203125,89,1.758200535407433,1.875e-05,occurrence_residual,35.23642862760103,,,,,,99.1875,63.25,76.0625,40.5,1.62875,,,1.7842075061798095,1.8184578943252563,,,,,,2.271794942709116
93.02884615384616,60.09615384615385,77.40384615384616,26.201923076923077,1.7860576923076923,,,0.7744112014770508,90,1.7592164094631488,1e-05,occurrence_residual,35.2131343621474,,,,,,99.0625,61.0625,75.5,39.3125,1.70375,,,1.819324142932892,1.8519401168823242,,,,,,2.272765095417316
93.02884615384616,59.85576923076923,77.16346153846153,26.201923076923077,1.8004807692307692,,,0.7275190353393555,91,1.7590893048506517,1e-05,occurrence_residual,35.01412354982816,,,,,,99.0625,63.0625,76.3125,42.4375,1.631875,,,1.7816642498970032,1.8231768035888671,,,,,,2.2735582773502054
93.02884615384616,60.09615384615385,77.40384615384616,26.442307692307693,1.7860576923076923,,,0.7238368988037109,92,1.7584327459335327,1e-05,occurrence_residual,35.45665363165048,,,,,,99.0,64.0,76.75,43.375,1.59,,,1.8051335167884828,1.8114343547821046,,,,,,2.2734147677054772
93.02884615384616,60.33653846153846,77.64423076923077,26.442307692307693,1.78125,,,0.7466588020324707,93,1.755583827312176,1e-05,occurrence_residual,35.59064545998207,,,,,,99.3125,63.8125,75.875,39.6875,1.631875,,,1.7572154688835144,1.8202884650230409,,,,,,2.2706554852999172
93.02884615384616,60.33653846153846,77.88461538461539,26.442307692307693,1.7788461538461537,,,0.7753620147705078,94,1.755465296598581,1e-05,occurrence_residual,35.610350352067215,,,,,,99.25,62.875,76.9375,40.5625,1.625625,,,1.754369637966156,1.813455002307892,,,,,,2.271495846601633
