change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,duration_mae_minutes,elapsed_sec,epoch,model,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_duration_mae_minutes,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,val_loss
75.0,45.833333333333336,62.5,27.083333333333332,2.1666666666666665,,0.3966827392578125,1,occurrence_residual,,,,,75.625,20.0,33.125,5.625,4.70625,,3.3524548053741454,,,,,3.264004866282145
,,,,,0.08500637350759159,9.871383905410767,1,temporal_residual,0.0,833.9170074462891,0.13020833333333334,0.13020833333333334,,,,,,0.3123133006662904,4.527636413450365,0.8928571428571429,1104.291801948052,2.1509740259740258,1.8262987012987013,3.4368024468421936
