change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,duration_close_accuracy,duration_mae_minutes,elapsed_sec,epoch,matched_tasks,model,overlap_same_robot_count,predicted_tasks,selector_score,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,task_f1,task_precision,task_recall,time_close_accuracy_10m,time_close_accuracy_5m,time_exact_accuracy,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_duration_mae_minutes,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,true_tasks,val_loss
88.46153846153847,21.875,40.625,12.5,3.9375,,,1.0500690937042236,37,,occurrence_residual,,,-10.0,,,,,,,,,,,92.5625,53.1875,71.3125,25.5625,2.0175,,2.450678868293762,,,,,,2.436204561820397
88.9423076923077,18.75,34.375,12.5,3.78125,,,1.0319020748138428,38,,occurrence_residual,,,-12.1875,,,,,,,,,,,92.875,55.8125,72.6875,25.4375,1.966875,,2.4374551343917847,,,,,,2.460990227185763
87.98076923076923,21.875,37.5,12.5,3.84375,,,1.1345546245574951,39,,occurrence_residual,,,-10.9375,,,,,,,,,,,93.9375,57.1875,72.6875,29.625,1.87875,,2.4052227783203124,,,,,,2.42926392188439
87.01923076923077,21.875,34.375,12.5,3.75,,,1.1157987117767334,40,,occurrence_residual,,,-11.875,,,,,,,,,,,93.6875,55.75,72.625,27.25,1.951875,,2.4236670684814454,,,,,,2.4695780277252197
88.9423076923077,25.0,31.25,12.5,3.90625,,,1.1234679222106934,41,,occurrence_residual,,,-15.3125,,,,,,,,,,,94.5,55.9375,73.375,26.6875,1.863125,,2.42551025390625,,,,,,2.4078542452592115
87.74038461538461,21.875,37.5,12.5,3.8125,,,1.1155893802642822,42,,occurrence_residual,,,-10.625,,,,,,,,,,,93.8125,55.1875,74.125,27.5625,1.865,,2.4066994047164916,,,,,,2.408832384989812
87.98076923076923,21.875,34.375,9.375,3.84375,,,1.193329095840454,43,,occurrence_residual,,,-14.0625,,,,,,,,,,,93.5,58.75,75.625,28.8125,1.76375,,2.3653400897979737,,,,,,2.3831156217134914
88.70192307692308,25.0,34.375,12.5,3.84375,,,1.0876073837280273,44,,occurrence_residual,,,-12.8125,,,,,,,,,,,93.25,58.8125,74.4375,29.9375,1.864375,,2.3855710935592653,,,,,,2.413623186258169
88.46153846153847,21.875,40.625,12.5,3.75,,,1.200819730758667,45,,occurrence_residual,,,-8.125,,,,,,,,,,,94.375,60.8125,76.875,30.375,1.738125,,2.36097327709198,,,,,,2.4228441348442664
87.74038461538461,21.875,34.375,9.375,3.9375,,,1.2630484104156494,46,,occurrence_residual,,,-15.0,,,,,,,,,,,93.375,59.25,76.5625,30.0,1.766875,,2.3418856382369997,,,,,,2.4530281653771033
87.5,18.75,37.5,9.375,3.84375,,,1.152712345123291,47,,occurrence_residual,,,-12.1875,,,,,,,,,,,93.75,62.0625,77.5,30.0625,1.708125,,2.309512662887573,,,,,,2.3972032987154446
87.74038461538461,21.875,37.5,6.25,3.90625,,,1.1689119338989258,48,,occurrence_residual,,,-14.0625,,,,,,,,,,,94.25,63.875,79.125,32.75,1.588125,,2.276085333824158,,,,,,2.393665203681359
88.46153846153847,21.875,37.5,12.5,3.78125,,,1.127035140991211,49,,occurrence_residual,,,-10.3125,,,,,,,,,,,95.4375,60.625,76.5,30.125,1.7325,,2.3171262836456297,,,,,,2.385636256291316
87.98076923076923,21.875,37.5,9.375,3.6875,,,1.1686828136444092,50,,occurrence_residual,,,-10.625,,,,,,,,,,,94.5,62.4375,78.125,32.375,1.7275,,2.2905780601501466,,,,,,2.4386674624222975
88.46153846153847,21.875,40.625,12.5,3.71875,,,1.130817174911499,51,,occurrence_residual,,,-7.8125,,,,,,,,,,,94.0,60.875,76.875,30.125,1.683125,,2.317491636276245,,,,,,2.3703128007742076
87.25961538461539,21.875,40.625,12.5,3.75,,,1.1816656589508057,52,,occurrence_residual,,,-8.125,,,,,,,,,,,93.0625,61.75,78.3125,32.9375,1.73375,,2.30395592212677,,,,,,2.364188230954684
87.01923076923077,21.875,34.375,6.25,3.8125,,,1.182645559310913,53,,occurrence_residual,,,-15.0,,,,,,,,,,,93.8125,63.375,80.5,31.875,1.533125,,2.278210985660553,,,,,,2.3732519149780273
88.22115384615384,21.875,37.5,12.5,3.65625,,,1.1869902610778809,54,,occurrence_residual,,,-9.0625,,,,,,,,,,,94.5625,64.875,80.0,32.625,1.63875,,2.2715764379501344,,,,,,2.324388870826134
86.77884615384616,21.875,34.375,9.375,3.78125,,,1.1466248035430908,55,,occurrence_residual,,,-13.4375,,,,,,,,,,,95.1875,65.5625,80.6875,33.0,1.569375,,2.2596701622009276,,,,,,2.3575288515824537
87.25961538461539,21.875,37.5,6.25,3.8125,,,1.245058298110962,56,,occurrence_residual,,,-13.125,,,,,,,,,,,95.0625,64.0625,79.375,33.25,1.73625,,2.2652909183502197,,,,,,2.3592545986175537
87.25961538461539,21.875,37.5,6.25,3.75,,,1.1376502513885498,57,,occurrence_residual,,,-12.5,,,,,,,,,,,94.9375,65.1875,80.5,34.25,1.55875,,2.2474200344085693,,,,,,2.3561670229985165
87.01923076923077,21.875,34.375,9.375,3.75,,,1.1827747821807861,58,,occurrence_residual,,,-13.125,,,,,,,,,,,94.9375,67.25,82.375,34.5,1.624375,,2.215307137966156,,,,,,2.3594085436600905
88.22115384615384,21.875,31.25,12.5,3.8125,,,1.196000099182129,59,,occurrence_residual,,,-14.375,,,,,,,,,,,94.6875,66.5,81.8125,34.0,1.544375,,2.222452836036682,,,,,,2.41187335894658
87.98076923076923,25.0,34.375,9.375,3.6875,,,1.1781482696533203,60,,occurrence_residual,,,-12.5,,,,,,,,,,,94.75,66.25,80.0625,34.5,1.698125,,2.235935082435608,,,,,,2.365389787233793
88.46153846153847,21.875,40.625,6.25,3.71875,,,1.2341358661651611,61,,occurrence_residual,,,-10.3125,,,,,,,,,,,95.0625,67.6875,82.3125,35.5,1.493125,,2.188535842895508,,,,,,2.385356224500216
87.5,21.875,37.5,9.375,3.65625,,,1.1714131832122803,62,,occurrence_residual,,,-10.3125,,,,,,,,,,,95.1875,66.75,82.375,35.9375,1.513125,,2.2102986764907837,,,,,,2.388889587842501
87.25961538461539,25.0,40.625,9.375,3.625,,,1.210080623626709,63,,occurrence_residual,,,-8.125,,,,,,,,,,,95.5,67.8125,83.4375,35.875,1.465,,2.1860692644119264,,,,,,2.3561579447526197
86.53846153846153,18.75,37.5,9.375,3.75,,,1.1922667026519775,64,,occurrence_residual,,,-11.25,,,,,,,,,,,95.75,67.8125,80.4375,35.6875,1.6175,,2.2018552303314207,,,,,,2.3750948172349196
86.77884615384616,21.875,37.5,9.375,3.65625,,,1.1514451503753662,65,,occurrence_residual,,,-10.3125,,,,,,,,,,,95.125,68.25,82.0,36.1875,1.691875,,2.179234120845795,,,,,,2.3469712000626783
87.74038461538461,21.875,34.375,12.5,3.6875,,,1.1716406345367432,66,,occurrence_residual,,,-11.25,,,,,,,,,,,95.75,69.1875,83.5,34.4375,1.515625,,2.1762431192398073,,,,,,2.3605528428004336
,,,,,100.0,0.0,22.665634155273438,1,69.375,temporal_residual,5.125,76.75,100.01695057865537,3.1856796116504853,274.5187380261322,3.7317961165048543,3.5194174757281553,90.28322358808262,90.17728317436851,90.77924699837924,43.49743357455828,41.26361019293461,40.098084659129505,,,,,,0.0,6.890200811856753,1.408858998352057,2314.3796672077924,2.28606215254827,1.953269944756062,76.875,6.356718748518564
,,,,,100.0,0.0,21.227957487106323,2,69.375,temporal_residual,1.25,76.75,101.23879022269598,8.844053398058252,234.13827385990297,9.769417475728156,9.238470873786408,90.28322358808262,90.17728317436851,90.77924699837924,44.680948890889795,43.10793744892674,42.251053890430285,,,,,,0.0,6.190309575316194,4.781423934868404,1422.2817717713194,6.100997216515727,5.569341372359883,76.875,5.7883687158232755
,,,,,100.0,0.0,20.8682599067688,3,69.375,temporal_residual,0.75,76.75,101.04209334157773,9.177791262135923,242.04811419510366,10.179004854368932,9.678398058252426,90.28322358808262,90.17728317436851,90.77924699837924,44.570948678277645,43.01663381751117,42.31407124666903,,,,,,0.0,5.908649377699022,6.693529684048195,1118.8541860208884,8.532583489046468,7.716836735799715,76.875,5.641963352277441
,,,,,100.0,0.0,20.837255001068115,4,69.375,temporal_residual,1.875,76.75,100.66973558888878,11.71116504854369,261.98113153812983,12.317961165048544,11.787014563106796,90.28322358808262,90.17728317436851,90.77924699837924,44.646098947339354,42.956753222375355,42.25419065153321,,,,,,0.0,5.75984776360648,8.316326532271,946.9750116521662,10.203501856946326,9.33093692188139,76.875,5.503858640355971
,,,,,100.0,0.0,22.184325695037842,5,69.375,temporal_residual,1.25,76.75,100.33697617018379,14.108009708737864,260.8427067335242,15.230582524271844,14.578276699029127,90.28322358808262,90.17728317436851,90.77924699837924,43.63030490506188,41.39845812503864,40.54157456654218,,,,,,0.0,5.630967454786425,9.903756957743076,835.2579720237038,11.884276438262555,11.03606215254827,76.875,5.374707740487405
,,,,,100.0,0.0,21.37037205696106,6,69.375,temporal_residual,1.625,76.75,100.85267582976114,13.94114077669903,257.3644241932376,15.139563106796116,14.426577669902912,90.28322358808262,90.17728317436851,90.77924699837924,44.90497350155222,42.65808098248229,41.801197423985826,,,,,,0.0,5.532485376085554,11.314935064935066,769.3501854438287,13.540120593139104,12.634508350452819,76.875,5.301659491455671
,,,,,100.0,0.0,21.18945002555847,7,69.375,temporal_residual,1.5,76.75,100.83859771246472,16.383495145631066,265.2304706455286,17.672936893203882,16.83859223300971,90.28322358808262,90.17728317436851,90.77924699837924,45.314238677979084,43.07956512274101,42.222681564244546,,,,,,0.0,5.460608935665775,12.368970315951806,727.6461619587687,14.731563080053824,13.75695732893882,76.875,5.223708537018415
,,,,,100.0,0.0,20.84315824508667,8,69.375,temporal_residual,1.75,76.75,100.86940460270709,17.111650485436893,252.00142375926458,18.99271844660194,17.900485436893202,90.28322358808262,90.17728317436851,90.77924699837924,44.64631282802793,42.8026461154096,42.100083544567454,,,,,,0.0,5.397589385045039,13.792323748786728,689.2456805736988,16.013450835432327,15.080009276990767,76.875,5.169017004735261
,,,,,100.0,0.0,21.12230920791626,9,69.375,temporal_residual,1.375,76.75,101.6310769929373,19.705703883495147,254.39931112916034,22.132888349514563,20.55521844660194,90.28322358808262,90.17728317436851,90.77924699837924,46.95954179267965,45.1280940438932,44.271210485396736,,,,,,0.0,5.344391780704647,14.204545454545455,681.035279509309,16.842532467532468,15.67775974025974,76.875,5.1194342224343306
,,,,,100.0,0.0,21.277916431427002,10,69.375,temporal_residual,1.75,76.75,101.1816556536714,17.733616504854368,252.91177295064386,19.796723300970875,18.52245145631068,90.28322358808262,90.17728317436851,90.77924699837924,45.590478641719045,43.795985807936276,43.09342323709414,,,,,,0.0,5.313032087103113,14.838242116686585,672.8912337662338,17.697124303161324,16.43436920333218,76.875,5.059606008159304
,,,,,100.0,0.0,21.990552186965942,11,69.375,temporal_residual,1.625,76.75,101.81246146742504,18.41626213592233,239.2590454657746,20.600728155339805,19.554004854368934,90.28322358808262,90.17728317436851,90.77924699837924,46.612625110451184,44.79622310071143,44.09366052986928,,,,,,0.0,5.27864443172108,15.383812616784851,660.2298237193714,18.07977736576811,16.85760667958817,76.875,5.019970923951528
,,,,,100.0,0.0,21.486618280410767,12,69.375,temporal_residual,1.625,76.75,102.73597693124283,19.675364077669904,235.7370136413806,21.99635922330097,20.706917475728154,90.28322358808262,90.17728317436851,90.77924699837924,49.049981759965235,47.46001558232203,46.416564859646456,,,,,,0.0,5.2344029711438465,16.397843229306208,651.0180310336026,19.149466605929586,17.911641930604908,76.875,4.99800030699054
,,,,,100.0,0.0,20.796396732330322,13,69.375,temporal_residual,1.125,76.75,100.9765296981217,20.797936893203882,249.07759418158497,22.618325242718445,21.374393203883496,90.28322358808262,90.17728317436851,90.77924699837924,44.78530855334509,42.74002893750096,42.03746636665882,,,,,,0.0,5.184181479664592,16.78049628997778,633.1599895923168,19.717068648957586,18.474025974025974,76.875,4.953041840525507
,,,,,100.0,0.0,20.457480430603027,14,69.375,temporal_residual,1.875,76.75,101.68935061344155,21.070995145631066,244.61494986690735,23.164441747572816,21.875,90.28322358808262,90.17728317436851,90.77924699837924,46.56693149342021,44.738310519848596,44.190068936660765,,,,,,0.0,5.179168675162575,17.408395177358155,646.0480344698027,20.26669758867908,19.089169757706777,76.875,4.922358561488031
,,,,,100.0,0.0,20.70254349708557,15,69.375,temporal_residual,1.375,76.75,103.08212862960073,21.829490291262136,225.41143145317673,24.453883495145632,23.134101941747574,90.28322358808262,90.17728317436851,90.77924699837924,49.44895334451904,47.61938755899665,46.434571901734756,,,,,,0.0,5.147957172641506,17.871057515020496,630.4491245220233,20.680658627640117,19.377898887380375,76.875,4.892269227111224
,,,,,100.0,0.0,20.64769721031189,16,69.375,temporal_residual,1.5,76.75,102.89075658460527,22.709344660194176,238.1867234536179,25.01516990291262,23.45266990291262,90.28322358808262,90.17728317436851,90.77924699837924,49.63219275884289,47.85377745375651,46.68825191995141,,,,,,0.0,5.129427556867723,17.971358999803467,619.345837184361,20.87836270982569,19.59937383989235,76.875,4.8720249689898445
,,,,,100.0,0.0,21.006649017333984,17,69.375,temporal_residual,1.75,76.75,102.68871010305506,22.96723300970874,228.72482709566822,25.257888349514563,23.968446601941746,90.28322358808262,90.17728317436851,90.77924699837924,48.514237305388015,46.56833723686468,45.5571326907139,,,,,,0.0,5.091707686634807,18.852620593139104,613.9548063402052,21.75150742004444,20.362940631903612,76.875,4.8396795768182255
,,,,,100.0,0.0,20.60912775993347,18,69.375,temporal_residual,2.25,76.75,102.61494144386334,23.45266990291262,231.4284244658116,25.910194174757283,24.40837378640777,90.28322358808262,90.17728317436851,90.77924699837924,48.45796098599132,46.64520981840144,45.460394161139554,,,,,,0.0,5.060434262164227,19.34427180073478,602.4755043921533,22.206632653614143,20.838358069395092,76.875,4.802350572012003
,,,,,100.0,0.0,21.055904150009155,19,69.375,temporal_residual,2.375,76.75,102.25123761914628,24.195995145631066,240.5974346256719,26.89623786407767,25.182038834951456,90.28322358808262,90.17728317436851,90.77924699837924,47.94275063879172,46.521006313821594,45.66412275532513,,,,,,0.0,5.0449549674987795,19.79707792207792,589.6106214647169,22.813079775153817,21.45292207792208,76.875,4.799624014826654
,,,,,100.0,0.0,21.67756700515747,20,69.375,temporal_residual,1.875,76.75,103.13914675059611,24.954490291262136,226.91586662793242,27.730582524271846,25.940533980582526,90.28322358808262,90.17728317436851,90.77924699837924,49.69782998592042,48.26312960788229,47.09760407407718,,,,,,0.0,5.027976301118925,19.995941558441558,590.6832965999455,23.279800554374596,21.72947587904992,76.875,4.759831778054099
,,,,,100.0,0.0,21.846982717514038,21,69.375,temporal_residual,2.125,76.75,103.1101777970366,26.183252427184467,222.1747604428507,29.33859223300971,27.44235436893204,90.28322358808262,90.17728317436851,90.77924699837924,49.3441411937457,48.09600797988668,46.93048244608158,,,,,,0.0,5.007808817826308,20.898654917617897,583.8405902416675,24.089749536731027,22.567833952315443,76.875,4.742716337870625
,,,,,100.0,0.0,21.14343786239624,22,69.375,temporal_residual,2.625,76.75,103.09637176396842,25.379247572815533,230.9422466123948,28.291868932038835,26.54733009708738,90.28322358808262,90.17728317436851,90.77924699837924,49.80569459466771,47.98072446324596,46.815198929440854,,,,,,0.0,5.002238809907591,21.230287567361607,584.4828965818728,24.545454545454547,22.92903524714631,76.875,4.721599615893318
,,,,,100.0,0.0,20.786935567855835,23,69.375,temporal_residual,2.25,76.75,102.49152236067508,26.33495145631068,237.39496598474722,29.293082524271846,27.88228155339806,90.28322358808262,90.17728317436851,90.77924699837924,48.446280263678325,46.82292303548239,45.65739750167728,,,,,,0.0,4.980564666104007,21.37059369257518,572.6798469246207,24.707792207792206,23.176600186081675,76.875,4.70783297298024
,,,,,100.0,0.0,20.774070501327515,24,69.375,temporal_residual,2.375,76.75,102.73926696592373,27.214805825242717,219.0194829946571,30.324635922330096,28.625606796116504,90.28322358808262,90.17728317436851,90.77924699837924,48.10409439352646,46.4649543370477,45.29942880324259,,,,,,0.0,4.967258407543232,22.053571428571427,561.8576066648806,25.5287569606459,23.89726345415239,76.875,4.689830731419684
,,,,,100.0,0.0,21.27569079399109,25,69.375,temporal_residual,2.25,76.75,103.06945151325631,26.956917475728154,220.08873991723124,29.717839805825243,28.200849514563107,90.28322358808262,90.17728317436851,90.77924699837924,49.108579210052326,47.706125008538976,46.54059947473388,,,,,,0.0,4.939477858605323,22.61015770110217,559.9826066648806,26.24768089164387,24.506609463072444,76.875,4.67287721680206
,,,,,100.0,0.0,20.8733811378479,26,69.375,temporal_residual,1.875,76.75,102.93955424574551,28.80764563106796,228.09555757530637,31.902305825242717,30.097087378640776,90.28322358808262,90.17728317436851,90.77924699837924,49.19497659762577,47.60595523193332,46.59475068578254,,,,,,0.0,4.931465380532401,22.84728664082366,563.2985853715377,26.436108532664065,24.576182744719766,76.875,4.639709349974845
,,,,,100.0,0.0,20.848875284194946,27,69.375,temporal_residual,1.875,76.75,103.59316793189467,30.324635922330096,222.94554920521406,33.58616504854369,31.644417475728154,90.28322358808262,90.17728317436851,90.77924699837924,50.768158079760966,49.14782768885705,47.795734990872845,,,,,,0.0,4.904964580783596,23.57780612134314,551.7491592803559,27.31331168831169,25.61166512114661,76.875,4.642301022427754
,,,,,100.0,0.0,21.429416179656982,28,69.375,temporal_residual,1.375,76.75,103.39195971986338,29.884708737864077,218.94669149404615,33.085558252427184,31.310679611650485,90.28322358808262,90.17728317436851,90.77924699837924,49.964771319033396,48.225192892214785,47.213988346064,,,,,,0.0,4.892796621694194,23.785946195001728,543.0905902416675,27.837430424504465,25.82792207792208,76.875,4.604356487977852
,,,,,100.0,0.0,21.462169647216797,29,69.375,temporal_residual,2.25,76.75,102.86579305057234,29.429611650485437,225.52941709168164,32.8125,31.14381067961165,90.28322358808262,90.17728317436851,90.77924699837924,48.83759372663813,47.09801529981952,46.086810753668736,,,,,,0.0,4.856737561659379,24.519364562901583,524.8091373195896,28.509392393873885,26.756145640627132,76.875,4.6266706221312
,,,,,100.0,0.0,21.04066491127014,30,69.375,temporal_residual,1.875,76.75,102.79810020293752,29.869538834951456,236.82041569766508,33.34344660194175,31.644417475728154,90.28322358808262,90.17728317436851,90.77924699837924,49.289385510880564,47.702246108452194,46.69104156230141,,,,,,0.0,4.859136814266056,24.796498143053675,541.3693181818181,28.5349025974026,26.850649350649352,76.875,4.579586003590556
,,,,,100.0,0.0,21.56201481819153,31,69.375,temporal_residual,1.875,76.75,103.78244789603966,31.84162621359223,213.72004327036478,35.16383495145631,33.17657766990291,90.28322358808262,90.17728317436851,90.77924699837924,50.78178620961241,49.20760286025204,48.19639831410126,,,,,,0.0,4.84075572893217,25.21799628997778,522.4541106781402,29.292671614653106,27.450139147120638,76.875,4.572992884997025
,,,,,100.0,0.0,21.368816375732422,32,69.375,temporal_residual,2.0,76.75,103.03798977242803,30.628033980582526,218.327548168321,34.1626213592233,32.40291262135922,90.28322358808262,90.17728317436851,90.77924699837924,48.91804899346239,47.36503773082289,46.167266020493,,,,,,0.0,4.821061488560268,25.49512987012987,521.5857490440468,29.513566788140828,27.5974025974026,76.875,4.571493426572929
