task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
88.0,81.48148148148148,84.61538461538461,22.727272727272727,27.27272727272727,27.27272727272727,100.0,874.0909090909091,0.0,25.0,27.0,22.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-23 00:00:00+02:00
88.88888888888889,70.58823529411765,78.68852459016394,29.166666666666668,29.166666666666668,29.166666666666668,100.0,708.75,0.0,27.0,34.0,24.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-30 00:00:00+02:00
90.47619047619048,54.285714285714285,67.85714285714285,26.31578947368421,31.57894736842105,31.57894736842105,100.0,535.2631578947369,0.0,21.0,35.0,19.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-06 00:00:00+02:00
94.11764705882352,72.72727272727273,82.05128205128204,8.333333333333332,20.833333333333336,29.166666666666668,100.0,456.4583333333333,0.0,51.0,66.0,48.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-13 00:00:00+02:00
91.17647058823529,68.88888888888889,78.48101265822784,48.38709677419355,51.61290322580645,51.61290322580645,100.0,235.80645161290323,0.0,34.0,45.0,31.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-20 00:00:00+02:00
90.0,87.09677419354838,88.52459016393443,22.22222222222222,22.22222222222222,22.22222222222222,100.0,1018.1481481481482,0.0,30.0,31.0,27.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-27 00:00:00+02:00
81.81818181818183,64.28571428571429,72.00000000000001,27.77777777777778,27.77777777777778,27.77777777777778,100.0,791.1111111111111,0.0,22.0,28.0,18.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-03 00:00:00+02:00
96.7741935483871,60.0,74.07407407407408,20.0,30.0,30.0,100.0,506.6666666666667,3.0,31.0,50.0,30.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-10 00:00:00+02:00
93.75,68.18181818181817,78.94736842105263,35.55555555555556,42.22222222222222,44.44444444444444,100.0,186.11111111111111,7.0,48.0,66.0,45.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-17 00:00:00+02:00
77.35849056603774,93.18181818181817,84.53608247422682,53.65853658536586,56.09756097560976,56.09756097560976,100.0,263.6585365853659,8.0,53.0,44.0,41.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-24 00:00:00+02:00
