task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
57.446808510638306,100.0,72.97297297297298,25.925925925925924,25.925925925925924,25.925925925925924,100.0,583.7037037037037,0.0,47.0,27.0,27.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-23 00:00:00+02:00
63.63636363636363,82.35294117647058,71.7948717948718,39.285714285714285,39.285714285714285,39.285714285714285,100.0,322.67857142857144,0.0,44.0,34.0,28.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-30 00:00:00+02:00
79.06976744186046,97.14285714285714,87.17948717948717,26.47058823529412,29.411764705882355,29.411764705882355,100.0,1210.2941176470588,0.0,43.0,35.0,34.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-06 00:00:00+02:00
100.0,66.66666666666666,80.0,9.090909090909092,18.181818181818183,22.727272727272727,100.0,406.1363636363636,0.0,44.0,66.0,44.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-13 00:00:00+02:00
97.67441860465115,93.33333333333333,95.45454545454545,83.33333333333334,83.33333333333334,83.33333333333334,100.0,105.0,0.0,43.0,45.0,42.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-20 00:00:00+02:00
65.9090909090909,93.54838709677419,77.33333333333331,31.03448275862069,31.03448275862069,31.03448275862069,100.0,369.3103448275862,0.0,44.0,31.0,29.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-27 00:00:00+02:00
62.22222222222222,100.0,76.71232876712328,46.42857142857143,46.42857142857143,46.42857142857143,100.0,520.3571428571429,0.0,45.0,28.0,28.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-03 00:00:00+02:00
84.0909090909091,74.0,78.72340425531915,24.324324324324326,32.432432432432435,37.83783783783784,100.0,265.27027027027026,0.0,44.0,50.0,37.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-10 00:00:00+02:00
100.0,62.121212121212125,76.6355140186916,7.317073170731707,7.317073170731707,9.75609756097561,100.0,158.0487804878049,0.0,41.0,66.0,41.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-17 00:00:00+02:00
83.33333333333334,79.54545454545455,81.3953488372093,65.71428571428571,65.71428571428571,65.71428571428571,100.0,211.28571428571428,0.0,42.0,44.0,35.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-24 00:00:00+02:00
92.15686274509804,72.3076923076923,81.03448275862068,14.893617021276595,17.02127659574468,25.53191489361702,100.0,423.0851063829787,0.0,51.0,65.0,47.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-01 00:00:00+02:00
77.96610169491525,54.11764705882353,63.888888888888886,8.695652173913043,8.695652173913043,17.391304347826086,100.0,151.08695652173913,0.0,59.0,85.0,46.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-08 00:00:00+02:00
97.05882352941177,78.57142857142857,86.84210526315789,0.0,3.0303030303030303,4.545454545454546,100.0,309.3181818181818,0.0,68.0,84.0,66.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-15 00:00:00+02:00
100.0,76.19047619047619,86.48648648648648,4.6875,7.8125,9.375,100.0,190.46875,0.0,64.0,84.0,64.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-22 00:00:00+02:00
