task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week,num_alternative_schedules
80.59701492537313,87.09677419354838,83.72093023255813,40.74074074074074,46.2962962962963,53.70370370370371,100.0,105.0925925925926,3.0,67.0,62.0,54.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2034-03-06 00:00:00+01:00,2
95.3125,77.21518987341773,85.3146853146853,14.754098360655737,14.754098360655737,18.0327868852459,100.0,492.78688524590166,2.0,64.0,79.0,61.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2034-03-13 00:00:00+01:00,2
80.95238095238095,96.22641509433963,87.93103448275862,19.607843137254903,19.607843137254903,21.568627450980394,100.0,246.9607843137255,1.0,63.0,53.0,51.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2034-03-20 00:00:00+01:00,2
77.58620689655173,91.83673469387756,84.11214953271028,8.88888888888889,8.88888888888889,15.555555555555555,100.0,127.11111111111111,4.0,58.0,49.0,45.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2034-03-27 00:00:00+02:00,2
