task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week,num_alternative_schedules
80.0,87.8048780487805,83.72093023255815,58.333333333333336,69.44444444444444,75.0,100.0,335.4166666666667,0.0,45.0,41.0,36.0,aux_database,fd2231da-3737-4dee-ba1c-b7996cb96401,2027-10-04 00:00:00+02:00,2
80.0,80.0,80.00000000000001,55.55555555555556,66.66666666666666,77.77777777777779,100.0,86.80555555555556,0.0,45.0,45.0,36.0,aux_database,fd2231da-3737-4dee-ba1c-b7996cb96401,2027-10-11 00:00:00+02:00,2
84.0909090909091,86.04651162790698,85.0574712643678,45.94594594594595,45.94594594594595,48.64864864864865,100.0,420.5405405405405,5.0,44.0,43.0,37.0,aux_database,fd2231da-3737-4dee-ba1c-b7996cb96401,2027-10-18 00:00:00+02:00,2
93.33333333333333,80.76923076923077,86.59793814432989,33.33333333333333,33.33333333333333,35.714285714285715,100.0,201.07142857142858,3.0,45.0,52.0,42.0,aux_database,fd2231da-3737-4dee-ba1c-b7996cb96401,2027-10-25 00:00:00+02:00,2
