change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,duration_close_accuracy,duration_mae_minutes,elapsed_sec,epoch,matched_tasks,model,overlap_same_robot_count,predicted_tasks,selector_score,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,task_f1,task_precision,task_recall,time_close_accuracy_10m,time_close_accuracy_5m,time_exact_accuracy,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_duration_mae_minutes,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,true_tasks,val_loss
60.416666666666664,50.0,50.0,37.5,3.25,,,0.5132596492767334,1,,occurrence_residual,,,12.5,,,,,,,,,,,61.25,36.875,39.375,26.875,5.30625,,3.342623805999756,,,,,,3.2374345461527505
,,,,,100.0,0.0,7.288481712341309,1,39.5,temporal_residual,4.0,44.5,94.37509852674268,0.0,310.80598455598454,1.0416666666666667,1.0416666666666667,85.82770470434885,88.71212121212122,83.40787119856887,42.181467181467184,39.63963963963964,39.63963963963964,,,,,,0.0,7.556435677043178,0.16447368421052633,3390.6095966539883,0.7675438596491229,0.4934210526315789,47.5,6.942742480172051
