task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
87.09677419354838,100.0,93.10344827586206,77.77777777777779,77.77777777777779,81.48148148148148,100.0,93.51851851851852,3.0,31.0,27.0,27.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-23 00:00:00+02:00
97.14285714285714,100.0,98.55072463768116,76.47058823529412,76.47058823529412,76.47058823529412,97.05882352941177,166.91176470588235,3.0,35.0,34.0,34.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-30 00:00:00+02:00
85.36585365853658,100.0,92.10526315789474,54.285714285714285,54.285714285714285,54.285714285714285,100.0,430.0,4.0,41.0,35.0,35.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-06 00:00:00+02:00
90.41095890410958,100.0,94.96402877697841,74.24242424242425,74.24242424242425,74.24242424242425,96.96969696969697,147.04545454545453,6.0,73.0,66.0,66.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-13 00:00:00+02:00
91.83673469387756,100.0,95.74468085106383,84.44444444444444,84.44444444444444,84.44444444444444,97.77777777777777,98.0,4.0,49.0,45.0,45.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-20 00:00:00+02:00
96.7741935483871,96.7741935483871,96.7741935483871,96.66666666666667,96.66666666666667,96.66666666666667,100.0,48.0,0.0,31.0,31.0,30.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-27 00:00:00+02:00
90.32258064516128,100.0,94.91525423728812,71.42857142857143,71.42857142857143,71.42857142857143,100.0,178.57142857142858,3.0,31.0,28.0,28.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-03 00:00:00+02:00
92.5925925925926,100.0,96.15384615384615,74.0,74.0,76.0,96.0,217.6,4.0,54.0,50.0,50.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-10 00:00:00+02:00
91.66666666666666,100.0,95.65217391304348,80.3030303030303,80.3030303030303,80.3030303030303,96.96969696969697,175.83333333333334,4.0,72.0,66.0,66.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-17 00:00:00+02:00
95.34883720930233,93.18181818181817,94.2528735632184,70.73170731707317,70.73170731707317,70.73170731707317,97.5609756097561,112.8048780487805,3.0,43.0,44.0,41.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-24 00:00:00+02:00
85.52631578947368,100.0,92.19858156028369,83.07692307692308,83.07692307692308,86.15384615384616,92.3076923076923,74.61538461538461,8.0,76.0,65.0,65.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-01 00:00:00+02:00
93.4065934065934,100.0,96.5909090909091,61.1764705882353,61.1764705882353,67.05882352941175,97.6470588235294,134.2941176470588,5.0,91.0,85.0,85.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-08 00:00:00+02:00
92.3076923076923,100.0,96.00000000000001,73.80952380952381,73.80952380952381,76.19047619047619,95.23809523809523,174.64285714285714,11.0,91.0,84.0,84.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-15 00:00:00+02:00
89.36170212765957,100.0,94.3820224719101,79.76190476190477,79.76190476190477,79.76190476190477,100.0,64.82142857142857,6.0,94.0,84.0,84.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-22 00:00:00+02:00
91.93548387096774,98.27586206896551,95.0,64.91228070175438,66.66666666666666,66.66666666666666,94.73684210526315,141.9298245614035,7.0,62.0,58.0,57.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-29 00:00:00+01:00
90.80459770114942,100.0,95.18072289156626,75.9493670886076,75.9493670886076,78.48101265822784,97.46835443037975,73.16455696202532,5.0,87.0,79.0,79.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-05 00:00:00+01:00
91.86046511627907,98.75,95.18072289156626,92.40506329113924,92.40506329113924,92.40506329113924,98.73417721518987,104.87341772151899,6.0,86.0,80.0,79.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-12 00:00:00+01:00
91.66666666666666,98.87640449438202,95.13513513513513,70.45454545454545,71.5909090909091,72.72727272727273,100.0,113.69318181818181,6.0,96.0,89.0,88.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-19 00:00:00+01:00
94.20289855072464,98.48484848484848,96.2962962962963,72.3076923076923,73.84615384615385,75.38461538461539,93.84615384615384,192.69230769230768,7.0,69.0,66.0,65.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-26 00:00:00+01:00
94.11764705882352,100.0,96.96969696969697,70.0,71.25,71.25,97.5,196.375,7.0,85.0,80.0,80.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-03 00:00:00+01:00
96.29629629629629,98.73417721518987,97.5,80.76923076923077,80.76923076923077,82.05128205128204,98.71794871794873,90.8974358974359,7.0,81.0,79.0,78.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-10 00:00:00+01:00
94.79166666666666,100.0,97.32620320855615,78.02197802197803,78.02197802197803,79.12087912087912,94.5054945054945,113.62637362637362,7.0,96.0,91.0,91.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-17 00:00:00+01:00
97.22222222222221,100.0,98.59154929577464,78.57142857142857,78.57142857142857,78.57142857142857,94.28571428571428,121.92857142857143,5.0,72.0,70.0,70.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-24 00:00:00+01:00
84.50704225352112,100.0,91.6030534351145,76.66666666666667,78.33333333333333,80.0,95.0,62.25,5.0,71.0,60.0,60.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-31 00:00:00+01:00
