epoch,train_active_f1,train_active_precision,train_active_recall,train_count_mae,train_day_acc,train_duration_mae_minutes,train_loss,train_loss_active,train_loss_count,train_loss_day,train_loss_duration,train_loss_time,train_start_mae_minutes,train_start_tol_5m,val_active_f1,val_active_precision,val_active_recall,val_count_mae,val_day_acc,val_duration_mae_minutes,val_loss,val_loss_active,val_loss_count,val_loss_day,val_loss_duration,val_loss_time,val_start_mae_minutes,val_start_tol_5m
11,77.19407075489569,72.34711913522848,83.14443422219384,4.453018922805786,79.12260389328003,5.786917513608932,5.985670862197876,1.121948299407959,4.453018922805786,0.539956603050232,0.026502332463860512,2.9218958759307863,431.42297134399416,24.549668312072754,79.35097445691817,75.58769457535631,83.75237845936029,3.57488960486192,82.26260909667381,4.180935231538919,5.373921907865084,1.0547484113619878,3.57488960486192,0.46799794756449187,0.014027602397478543,2.737558053090022,364.91402846116284,29.291506226246174
12,77.77403406738468,72.93139117798619,83.61680094390906,4.158008036613464,79.32260918617249,5.783895128965378,5.78161771774292,1.1073319470882417,4.158008036613464,0.531829125881195,0.026565454825758936,2.841389470100403,424.79158744812014,26.032352834939957,79.64260054722423,76.35639155230041,83.65501048901017,3.453995411212628,82.28358259567848,3.7203067426498118,5.298209263728215,1.0505863565665026,3.453995411212628,0.48142800193566543,0.01314151519909501,2.6990966980273905,372.5843150799091,30.97140330534715
13,78.3569773032273,74.19981680856652,83.40540091954952,3.8146237993240355,80.51311552524567,5.660904580354691,5.577124576568604,1.094308443069458,3.8146237993240355,0.5137071961164474,0.02539523869752884,2.7830238008499144,410.0452018737793,27.080547869205475,79.74721532331866,74.46918168900051,85.95500167593858,3.5531083987309384,81.811490884194,3.4963997510763316,5.215011413280781,0.9675314380572393,3.5531083987309384,0.48434306566531843,0.011198160954965996,2.6626123006527243,394.607116992657,29.845848564918224
14,78.50954832089826,73.44139632802332,84.50417859073507,3.7667112159729004,80.24433958530426,5.524108374118805,5.484148006439209,1.0456255984306335,3.7667112159729004,0.518441846370697,0.024378088042140006,2.7523885774612427,403.05731239318845,27.44803160429001,80.3193750855179,77.20188591082852,83.8409349046172,3.253813303433932,82.60477276948782,3.2099564717366147,5.124804221666777,1.0701202750205994,3.253813303433932,0.46292914335544294,0.010456611294872485,2.589707530461825,362.03975530771106,32.85618722438812
15,79.22922067212225,74.78486500211888,84.43818500985999,3.5734042930603027,81.42320370674133,5.229100674390793,5.359304761886596,1.0477398991584779,3.5734042930603027,0.4990741729736328,0.022168408259749414,2.707087821960449,388.6965072631836,28.790621668100357,80.37222259228487,76.02688601969875,85.64136972102662,3.0439646335748525,82.348888195478,3.405119639176589,4.907011582301213,0.9729448281801664,3.0439646335748525,0.480934576346324,0.010535777009163912,2.529917707810035,361.9192798321064,33.890575514389916
16,79.74728747856794,75.7622048428311,84.2931212163457,3.2999310064315797,81.51284313201904,5.25706998705864,5.175449552536011,1.0291083359718323,3.2999310064315797,0.4905099242925644,0.022307230196893214,2.643547043800354,379.2600517272949,29.85573646426201,80.90761877540112,77.10525141286233,85.28467485510606,2.901889214148888,83.64541209661044,3.1821779792125406,4.748561712411734,0.9526382684707642,2.901889214148888,0.431445837020874,0.010988145242803372,2.476052476809575,316.6665385319636,35.36343952784171
17,79.91833168684464,76.2740300814428,84.14947706853575,3.2585599756240846,82.03877925872803,5.001640772819519,5.08652174949646,1.0160268807411195,3.2585599756240846,0.4820166039466858,0.020975914038717746,2.5883921718597414,372.15166931152345,31.207950860261917,80.8371656153246,74.59115705715872,88.38810921311614,3.2997847153590274,84.88785807902997,3.578568078004397,4.78875497671274,0.8675628075232873,3.2997847153590274,0.43683780156649077,0.011663140657429513,2.4581484336119432,319.5610941373385,35.28713904894315
18,80.28323812926321,76.5850415032569,84.57220912052534,2.9638598585128784,82.80692374706268,4.834719914197922,4.894772415161133,0.9970729053020477,2.9638598585128784,0.46447618782520295,0.01963531579822302,2.531288194656372,357.5994560241699,31.958916693925858,81.21642731175486,77.77263531588582,85.10908395266793,3.1361906345073995,84.75911708978506,4.092465593264653,4.718727148496187,0.9434227393223689,3.1361906345073995,0.4331533954693721,0.014384280961866561,2.371553521889907,309.8406336857722,36.531550379899834
19,80.38924329501825,76.60359622634849,84.69187399629182,3.002638826370239,82.74335813522339,5.0256285786628725,4.906239414215088,0.9999625241756439,3.002638826370239,0.46937976479530336,0.02161439348012209,2.5224646711349488,356.1731990814209,32.09894770383835,81.93029548433583,79.79431217640102,84.36062867113122,2.49301710495582,86.21441263418932,2.6390305849222035,4.49416969372676,0.9859270774401151,2.49301710495582,0.406404048204422,0.007560625278319304,2.3496916569196262,323.7574547987718,37.17078130978804
20,81.11549980513423,77.84355055505812,84.80631423227402,2.77898268699646,83.41245985031128,4.7319263279438015,4.707933497428894,0.9627553713321686,2.77898268699646,0.45349637627601624,0.018840681556612254,2.451318600177765,341.7119388580322,33.94940012693405,81.59728495754926,79.22528536309223,84.23007616477152,2.617352476486793,86.44736042389503,4.096623131862054,4.418646390621479,0.9363396809651301,2.617352476486793,0.40357099358852094,0.013594497496692034,2.2810148275815525,272.2659785930927,40.25026972477253
21,80.94656065941625,77.95937102809468,84.44868543524724,2.554802930355072,84.47952997684479,4.627496296167374,4.565252628326416,0.967254056930542,2.554802930355072,0.4343606895208359,0.0182185323163867,2.3961213779449464,328.4279197692871,34.834335803985596,82.75400558036026,81.4189718489685,84.32648420288771,2.142207695887639,86.9375256391672,3.47573907329486,4.170915603637695,0.9289910472356356,2.142207695887639,0.378496731703098,0.01063972102621427,2.2250762444276075,268.8886987246,41.35121267575484
22,81.24349368267538,78.24617395904929,84.65685271295311,2.528068895339966,85.11326003074646,4.56659614443779,4.512040677070618,0.9489777600765228,2.528068895339966,0.4242488873004913,0.018124204725027085,2.3776397705078125,315.5105583190918,35.500631749629974,82.41197607742461,81.22592059480324,83.72233116439932,2.1246313590269823,87.6626051389254,3.609699675670037,4.179105777006883,0.9643224386068491,2.1246313590269823,0.37872876341526324,0.011625335730898839,2.2037271352914662,270.27157269991363,40.99550063793476
23,81.6136155813784,78.85418151100178,84.77186551189223,2.3921938943862915,85.66740655899048,4.491341453790665,4.417828636169434,0.9485819661617279,2.3921938943862915,0.4172966903448105,0.017702877819538117,2.3363305807113646,306.29574928283694,36.48590421676636,82.64194551096297,78.44518308120362,87.38595148872186,2.572680198229276,86.33348575005165,3.012579862888043,4.207563143510085,0.8462303280830383,2.572680198229276,0.3993151898567493,0.010538112479620255,2.1792664986390333,271.77092698904187,42.12142641727741
24,82.08121028658314,79.57265234106183,84.93190564285558,2.26532338142395,85.73323678970337,4.504147922992706,4.30385196685791,0.9262857973575592,2.26532338142395,0.4105462181568146,0.017826950177550316,2.2937553095817567,305.2353038787842,37.272093296051025,83.16469932123589,78.5197960980228,88.48845670442368,2.352879285812378,88.28091667248653,3.51801322056697,3.9892057455503025,0.799664896268111,2.352879285812378,0.35727205184789806,0.011626561423047231,2.1136174018566427,244.20675571148212,43.654115841938896
25,82.29230236566276,79.23929579181929,85.7355086238301,2.2933363032341005,85.95797455310822,4.423078501224518,4.257486901283264,0.8936744618415833,2.2933363032341005,0.4071181434392929,0.017128251791000366,2.272736406326294,297.17566146850584,38.10901081562042,83.7789504814905,83.79216785685776,83.96821434458712,1.7126763417170598,88.59044863627507,3.9590219809458804,3.899827370276818,0.9523543394528903,1.7126763417170598,0.35575065360619473,0.014102027966425968,2.096190406725957,228.78145144535944,44.902668778712936
26,82.49452768398001,80.11219851459897,85.18086295095456,2.047381536960602,86.57317411899567,4.373399180173874,4.121944270133972,0.9033185362815856,2.047381536960602,0.3945634067058563,0.016984818521887064,2.222450852394104,285.33339500427246,39.27317011356354,83.09629277249472,79.53877664962087,87.13057641393779,2.2996982152645407,88.09371086267325,2.6502046562158146,3.9035588777982273,0.8163771079136775,2.2996982152645407,0.35732739246808565,0.008379221678926395,2.030482429724473,252.2585678100586,44.964517309115486
27,82.99251687061955,80.59800742141046,85.66169353355704,2.0116986203193665,86.7888035774231,4.297839081287384,4.061937279701233,0.885069237947464,2.0116986203193665,0.39267451643943785,0.016536967530846595,2.194594020843506,283.3070755004883,39.68952864408493,84.02288210585445,82.34788718087985,85.80684058447984,1.8558849829893846,88.79990302599393,2.5578993215010715,3.7787327216221738,0.8675243441875164,1.8558849829893846,0.34673214646486133,0.008177638591195528,2.0173005966039805,238.95320965693548,46.292250889998215
28,82.56061089334597,80.26072228354445,85.12657533118195,2.0456631708145143,86.67264354228973,4.2494654059410095,4.0593581199646,0.8962192130088806,2.0456631708145143,0.3945484870672226,0.016019684113562107,2.1677689242362974,283.1119972229004,40.44477379322052,83.82345513945413,82.812780978569,84.93797890084915,1.9003337621688843,88.54376490299518,2.744812140097985,3.7964386206406813,0.8885573332126324,1.9003337621688843,0.35001882910728455,0.007643414947849054,1.9962226335818951,235.0678744682899,46.674596346341644
29,83.6420532932048,81.16068064289232,86.33294283975772,1.7528498125076295,87.47695636749268,4.145150184631348,3.839191646575928,0.8468254709243774,1.7528498125076295,0.3743054687976837,0.0153840147331357,2.1137781310081483,268.2897556304932,42.00696259737015,84.51146301938113,84.58598054565235,84.50128113270308,1.6263325764582708,90.23997508562528,2.904989788165459,3.6144819809840274,0.8987836975317735,1.6263325764582708,0.31524492914860064,0.008732386506520785,1.9240640218441303,209.99129955585187,49.22156379773067
30,83.79237799187123,81.45727822406582,86.37703487471957,1.8528735399246217,87.6967443227768,4.03693898320198,3.847834892272949,0.8501831555366516,1.8528735399246217,0.3717346668243408,0.014835193045437336,2.085964720249176,261.8812732696533,42.23284077644348,84.51527228506804,82.46427061036019,86.77245985150851,1.8052456378936768,90.25733149968661,2.088577735882539,3.5633351802825928,0.7934481180631198,1.8052456378936768,0.3173552075257668,0.006101964578892176,1.9146820123379047,215.60057126558743,48.727768659591675
31,84.29385067322099,82.13642048823147,86.64074964930704,1.6823710632324218,88.77347230911255,4.13293097615242,3.7132571172714233,0.827966982126236,1.6823710632324218,0.34939337968826295,0.01539473257958889,2.0488059854507448,251.3739398956299,43.32743126153946,84.38221183107272,87.3167787331066,81.77835352441065,1.7923487516549916,90.62867714808537,2.758196386007162,3.743951467367319,1.0202082899900584,1.7923487516549916,0.3113314532316648,0.008390931627498223,1.8768109266574566,193.46765444828912,50.39278933635125
32,84.16597370445487,82.21951588854039,86.29793892787914,1.757664248943329,88.31379103660583,4.040225231647492,3.7589351892471314,0.8444513428211212,1.757664248943329,0.36054943084716795,0.014977820850908756,2.0439211988449095,251.2208450317383,43.42173236608505,84.60136399150461,82.61997563464459,86.81174779628783,1.8807031099612896,90.15130675756015,2.016187539467445,3.542185581647433,0.7929072746863732,1.8807031099612896,0.3136404500557826,0.0060176648056277865,1.8702804216971765,207.33454484205978,49.50870183797983
33,84.61532788513944,82.26097167481636,87.20134120047173,1.7027338218688965,88.17146873474121,3.911542594432831,3.6510155391693115,0.8136051082611084,1.7027338218688965,0.35938690721988675,0.014112627990543842,1.9870602655410767,252.17360153198243,44.722413420677185,84.82416926548348,82.57299637661069,87.24908080505027,1.6658571041547334,90.88091666881854,1.8002905753942637,3.4175246495466967,0.8002700117918161,1.6658571041547334,0.30563127994537354,0.00563866114960267,1.8191350331673255,206.74515797541693,51.92061295876136
34,84.51737487560455,82.44863910817179,86.76643387778545,1.7180095958709716,89.16466641426086,3.980610656738281,3.630423889160156,0.8172307479381561,1.7180095958709716,0.3434704864025116,0.014675933588296174,1.9685252928733825,239.23215026855468,45.42021971940994,85.5790045331841,85.83278674992447,85.39330315251661,1.4267538694234996,91.41219029059776,2.6236312893720775,3.3538080728971043,0.8489526418539194,1.4267538694234996,0.30111531684031856,0.008167376813407127,1.793077358832726,189.25367722144495,52.16790437698364
35,85.0274546514182,82.99657500407875,87.23634928071178,1.5926142120361328,89.11057019233704,3.897072213888168,3.5536733961105345,0.7975889348983765,1.5926142120361328,0.34194126665592195,0.014249543808400631,1.9564606928825379,238.81180419921876,45.59336304664612,85.61013049641882,84.71510962361785,86.62324278404365,1.7112674804834218,90.42887275035565,2.1175360335753513,3.43325660778926,0.825060642682589,1.7112674804834218,0.31178728433755726,0.00691016845834943,1.7896192348920381,209.32510302616998,51.413396688608024
36,85.22556019171785,83.22881572764578,87.41121049032121,1.5831791830062867,89.14873993396759,3.9608055114746095,3.5086683511734007,0.7970900368690491,1.5831791830062867,0.3396122032403946,0.014735403005033731,1.9167899894714355,235.77264480590821,46.488363206386566,85.74649289878447,85.1529488217724,86.4296804755693,1.545926149074848,91.09954558886014,1.9686542451381683,3.307860099352323,0.7999580135712256,1.545926149074848,0.2992918537213252,0.006416456594776649,1.7560403897212102,195.32599449157715,53.250469152744
37,85.54710129274227,83.24409554185787,88.07375934017112,1.6384247136116028,89.41406118869781,3.8951229214668275,3.4577290868759154,0.7655183851718903,1.6384247136116028,0.33352164149284363,0.014325467702001334,1.882431812286377,230.18761291503907,47.24522531032562,86.29988836371022,85.28013874916297,87.41053935299404,1.4276423179186308,91.29964663432195,2.3645641941290636,3.2228810787200928,0.7859955659279456,1.4276423179186308,0.2963655682710501,0.007260871513818319,1.7283026621891902,189.01741981506348,53.803037680112396
38,85.77554372218903,83.75803603418657,87.96089879713203,1.5179244422912597,89.40020799636841,3.8228351533412934,3.398681206703186,0.7680275177955628,1.5179244422912597,0.33386527359485624,0.013928290586918593,1.8628888392448426,226.2790678024292,48.14727908372879,86.00808501000763,86.05159439245833,86.03578960534543,1.5598021012086134,91.14603721178494,2.0764150069310117,3.2822172458355245,0.8065150930331304,1.5598021012086134,0.29681594325945926,0.006277540376266608,1.720744747381944,198.7116872347318,53.727775582900414
39,85.75808862357844,83.39684800868585,88.3275154776719,1.6096264934539795,90.07782804965973,3.798869776725769,3.3856359004974363,0.7533738696575165,1.6096264934539795,0.3256022757291794,0.013798961043357849,1.838211374282837,217.88968658447266,48.55043613910675,86.5594662667354,85.44030033811838,87.81418970536129,1.62544663135822,91.61390111996577,2.7913421277816477,3.2753485899705153,0.8016281907375042,1.62544663135822,0.2895064353942871,0.008567619030005656,1.700446055485652,181.81576802180365,54.23591205706963
40,85.77826585040133,83.6589350020054,88.07215628790829,1.526523506641388,89.8644506931305,3.838286292552948,3.332528853416443,0.7509576785564422,1.526523506641388,0.3254567712545395,0.013976273071020841,1.8166729736328124,219.3211742401123,49.36260437965393,87.13768755713133,85.43760037819979,88.93261210281526,1.3172266345757704,92.10231625116788,2.2158689567675958,3.032698447887714,0.7232020130524268,1.3172266345757704,0.2738673686981201,0.007005080329970672,1.655358910560608,175.89612814096304,55.99532058605781
41,86.11616706123182,83.77012787673597,88.64222659494916,1.4462628006935119,90.5078638792038,3.8135098934173586,3.2369635772705077,0.7358949840068817,1.4462628006935119,0.31605042934417726,0.013820449449121952,1.7708772373199464,210.56718788146972,50.34757345914841,86.70924476832491,85.80008303935179,87.66341273362977,1.256126426733457,91.60424654300397,1.9384497289474194,3.020985328234159,0.7580195069313049,1.256126426733457,0.2796004219697072,0.005916101571459036,1.626418058688824,179.89828769977277,55.42541925723736
42,86.29129660105433,84.27949839927929,88.47478378044406,1.4719453024864197,90.10102021694183,3.8242970585823057,3.237823886871338,0.7276101207733154,1.4719453024864197,0.3189237868785858,0.013815891202539206,1.7690230989456177,211.05400867462157,50.33834546804428,87.29379545651182,86.0965465598938,88.63292181560365,1.4690365057725172,91.68975078142606,1.915451712333239,3.066784675304706,0.7362282642951379,1.4690365057725172,0.2818030290878736,0.005548606608779385,1.6180218274776752,178.62688284653885,55.93914573009197
43,86.59091497049258,84.39950529569893,88.9588905700187,1.3832618367671967,90.747767329216,3.7170842409133913,3.1566128492355348,0.7111717122793197,1.3832618367671967,0.3068894374370575,0.013235460799187422,1.7438297939300538,207.4220952987671,50.59953582286835,86.95533213352431,85.5814273288374,88.48120927410763,1.396695925639226,91.69441369863657,2.0030355224242578,3.0591701360849233,0.7773576974868774,1.396695925639226,0.2798443448085051,0.006583432953518171,1.5957611890939565,171.16491097670334,57.353621492019066
44,86.47592141048567,84.25582922601441,88.87905448242078,1.4702527451515197,90.4119428396225,3.745307320356369,3.1860395288467407,0.7159043288230896,1.4702527451515197,0.31812838912010194,0.013612969480454921,1.7301342654228211,206.91382846832275,51.51993256807327,86.85377754146728,87.06634553648571,86.69400741572336,1.5604243507752051,92.12337503066429,2.031752639091932,3.1654279965620775,0.8179629169977628,1.5604243507752051,0.27019223456199354,0.006484823480535012,1.6108850515805757,167.17816279484674,56.81034968449519
45,86.81431936956636,84.65477209463663,89.14481090844694,1.387871253490448,90.75331974029541,3.7410448372364042,3.1168160152435305,0.706228506565094,1.387871253490448,0.3082016155123711,0.013803726118057967,1.706330692768097,201.5965379714966,52.102960765361786,87.35930851423693,85.7806783939437,89.02662015926832,1.3155596347955556,91.27877904818608,2.1111508286916294,2.947162316395686,0.7032124950335576,1.3155596347955556,0.2828589162001243,0.00614318298175931,1.5842740719134991,175.44064154991736,57.078021077009346
46,86.93964154943717,84.638291469201,89.43395445046772,1.3912788796424866,90.80190825462341,3.7002570807933806,3.085277934074402,0.6949529826641083,1.3912788796424866,0.3079868918657303,0.013151678964495659,1.6851561880111694,200.13686027526856,52.47671067714691,86.77202633759993,85.95208134998978,87.66787097386585,1.7202591712658222,91.7128732571235,1.7548134235235362,3.1853280617640567,0.8100923345639155,1.7202591712658222,0.2881994614234337,0.005031094993822849,1.5703991193037767,168.23986420264612,57.681494721999535
47,87.1462944838243,85.25280865541285,89.2358172093515,1.3518011271953583,91.32762002944946,3.5777747988700868,3.0269570398330687,0.6911401271820068,1.3518011271953583,0.2928606715798378,0.012845919895917178,1.655114893913269,190.9985845565796,53.60872268676758,87.71705592873265,87.65397016896257,87.80776451580778,1.4099099865326514,91.44059511331412,2.026827174883622,3.001058651850774,0.7633364292291495,1.4099099865326514,0.27880534300437343,0.00640406939559258,1.5478091423328106,164.08035425039438,58.33519582565014
48,87.39450451260784,85.0075513774938,89.97080234279834,1.3765752971172334,91.35986351966858,3.7102082669734955,2.999301586151123,0.6705030912160873,1.3765752971172334,0.29528366833925246,0.013447595555335283,1.637609086036682,194.2430974960327,53.579365849494934,87.87950565811462,87.2027022339147,88.64905317468727,1.349774718284607,91.76478661023654,1.8827463342593267,2.93236859028156,0.7296028641554025,1.349774718284607,0.27906378530539,0.005582100496842311,1.5338835257750292,167.43171471815842,58.547691427744354
49,87.74053271925509,85.55398742251988,90.10337678372504,1.3549617791175843,91.49420237541199,3.6610062599182127,2.9670626592636107,0.666515177488327,1.3549617791175843,0.2883969169855118,0.01328408844769001,1.6217761898040772,189.04719924926758,53.88011026382446,88.10092460959133,86.43364977003687,89.88581355283067,1.3385706498072698,92.53822977726276,1.9959518084159265,2.8436187414022593,0.6806036233901978,1.3385706498072698,0.2634682414623407,0.005887276421372707,1.5089101699682383,157.57998833289514,59.19149976510268
50,87.6544210906282,85.67241509012734,89.78276452456595,1.2982684934139253,91.68848538398743,3.551189810037613,2.9137823247909544,0.656299090385437,1.2982684934139253,0.28531425416469575,0.012496564071625471,1.600869996547699,183.00700855255127,54.446270525455475,87.95815081249928,86.29813704769097,89.73981786463726,1.4767233500113854,91.49603522740878,1.7731118775331056,2.9364326550410342,0.6852552890777588,1.4767233500113854,0.27859579026699066,0.005219454590517741,1.5382632475632887,176.29355650681717,58.10645910409781
51,87.57291422806993,85.22763337107902,90.12454358043982,1.3826319217681884,91.3931120634079,3.576382488012314,2.9522378826141358,0.6543850213289261,1.3826319217681884,0.2978504511713982,0.012773777861148118,1.6028816270828248,185.43954582214354,54.69990849494934,87.87498874709459,85.76795717209508,90.1244224596484,1.4151949607408965,92.41133057154141,2.1234259582482853,2.873425061886127,0.6723079406298124,1.4151949607408965,0.2709035655626884,0.0069535189093305515,1.5147757071715136,155.91192905719464,59.11715214069073
52,87.84269584875607,85.32160604770682,90.581325189339,1.3532390522956848,92.03829002380371,3.5609747171401978,2.864965410232544,0.6392362004518509,1.3532390522956848,0.2756351426243782,0.01265708701685071,1.556619553565979,178.19635009765625,55.85557132959366,87.70915624130537,86.72780333265997,88.81166482088952,1.399838374211238,92.17214905298673,1.6533617904553046,2.8537973257211537,0.6982152645404522,1.399838374211238,0.2732639725391681,0.005521925846831157,1.4732494812745314,157.02714406527005,60.02927330824045
53,88.10566317901137,85.75848057597031,90.645643965435,1.3553914380073548,91.76784205436707,3.6245297491550446,2.8650580787658693,0.6343814146518707,1.3553914380073548,0.28662202656269076,0.012889375537633896,1.553076410293579,178.98469123840331,55.814898908138275,87.75772864008584,85.26724384767758,90.47952363215322,1.5249758683718169,91.57372071192815,2.6595993569264045,2.9083882661966176,0.6736640998950372,1.5249758683718169,0.2812556567100378,0.00730186106207279,1.5026433009367723,166.73145587627704,58.92235590861394
54,88.21924404391625,86.00926701262325,90.6142489017717,1.2670747649669647,92.34785735607147,3.5820226073265076,2.7817189502716064,0.6253782790899277,1.2670747649669647,0.2709458714723587,0.012783616222441197,1.5206456613540649,171.38031368255616,56.51476126909256,88.3078649014066,88.32248393755955,88.32932323791965,1.3427757574961736,92.40296207941495,1.758967420229545,2.902113364293025,0.7629397419782785,1.3427757574961736,0.26534698788936323,0.0052930567986690085,1.4824006649164052,159.03340853177585,59.54416485933157
55,88.47755533381407,86.37731674439314,90.72930100436648,1.2868690419197082,92.1463760137558,3.5931055188179015,2.7841732263565064,0.6154450291395187,1.2868690419197082,0.27429144978523257,0.012842755615711212,1.5237514638900758,174.0295503616333,56.54948902130127,88.39614627174213,85.02250447245858,92.07964796079334,1.3969704187833345,92.36541023621193,1.8112026728116548,2.715844887953538,0.5957681376200455,1.3969704187833345,0.2632002028135153,0.005451680770000586,1.4458066041652973,149.65030376727765,60.631790527930626
56,88.53061644840746,86.14521696639946,91.11193250969373,1.2569364202022553,92.15748119354248,3.47836212515831,2.7429719161987305,0.6037138742208481,1.2569364202022553,0.2756106922030449,0.012193109095096587,1.5039642214775086,175.6066925048828,56.977654218673706,88.24234466126592,88.20069019977322,88.40807466134498,1.4986273417106042,92.251718044281,1.9015597150875971,2.8987945593320408,0.7413440117469201,1.4986273417106042,0.2667359056381079,0.005613004000714192,1.4450932649465709,154.47635944073016,60.939021064684944
57,88.63514489905693,86.85516439383186,90.56167771116841,1.2631239414215087,92.31088197231293,3.4866761207580566,2.7498843050003052,0.6178918766975403,1.2631239414215087,0.2708167371153831,0.01214562626555562,1.4978982043266296,169.6483127593994,57.357026159763336,88.59734122891213,89.09122563384761,88.15421649033225,1.2805925791080182,92.893936083867,1.6660220806415265,2.7849805721869836,0.7232445157491244,1.2805925791080182,0.2565687596797943,0.005419916204678325,1.4328465370031505,150.25707024794357,61.145839324364296
