task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
89.65517241379311,96.29629629629629,92.85714285714286,84.61538461538461,84.61538461538461,84.61538461538461,100.0,97.11538461538461,3.0,29.0,27.0,26.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-23 00:00:00+02:00
100.0,97.05882352941177,98.50746268656717,87.87878787878788,87.87878787878788,87.87878787878788,93.93939393939394,188.78787878787878,2.0,33.0,34.0,33.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-30 00:00:00+02:00
94.44444444444444,97.14285714285714,95.77464788732395,64.70588235294117,64.70588235294117,64.70588235294117,100.0,355.5882352941176,6.0,36.0,35.0,34.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-06 00:00:00+02:00
97.01492537313433,98.48484848484848,97.74436090225565,73.84615384615385,73.84615384615385,73.84615384615385,96.92307692307692,81.3076923076923,7.0,67.0,66.0,65.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-13 00:00:00+02:00
100.0,97.77777777777777,98.87640449438202,84.0909090909091,84.0909090909091,84.0909090909091,97.72727272727273,135.45454545454547,1.0,44.0,45.0,44.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-20 00:00:00+02:00
100.0,96.7741935483871,98.36065573770492,90.0,90.0,90.0,96.66666666666667,62.0,1.0,30.0,31.0,30.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-27 00:00:00+02:00
89.28571428571429,89.28571428571429,89.28571428571429,72.0,72.0,72.0,92.0,144.0,4.0,28.0,28.0,25.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-03 00:00:00+02:00
100.0,96.0,97.95918367346938,87.5,89.58333333333334,89.58333333333334,97.91666666666666,97.60416666666667,1.0,48.0,50.0,48.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-10 00:00:00+02:00
98.50746268656717,100.0,99.24812030075188,74.24242424242425,74.24242424242425,74.24242424242425,95.45454545454545,177.8030303030303,4.0,67.0,66.0,66.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-17 00:00:00+02:00
97.67441860465115,95.45454545454545,96.55172413793103,64.28571428571429,64.28571428571429,64.28571428571429,100.0,183.6904761904762,3.0,43.0,44.0,42.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-24 00:00:00+02:00
89.04109589041096,100.0,94.20289855072464,83.07692307692308,83.07692307692308,86.15384615384616,95.38461538461539,86.84615384615384,9.0,73.0,65.0,65.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-01 00:00:00+02:00
95.50561797752809,100.0,97.70114942528735,69.41176470588235,70.58823529411765,74.11764705882354,98.82352941176471,150.2941176470588,5.0,89.0,85.0,85.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-08 00:00:00+02:00
96.55172413793103,100.0,98.24561403508771,66.66666666666666,66.66666666666666,69.04761904761905,96.42857142857143,218.63095238095238,8.0,87.0,84.0,84.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-15 00:00:00+02:00
92.13483146067416,97.61904761904762,94.79768786127167,81.70731707317073,81.70731707317073,82.92682926829268,100.0,65.60975609756098,5.0,89.0,84.0,82.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-22 00:00:00+02:00
93.33333333333333,96.55172413793103,94.91525423728815,58.92857142857143,58.92857142857143,58.92857142857143,94.64285714285714,135.71428571428572,2.0,60.0,58.0,56.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-10-29 00:00:00+01:00
88.76404494382022,100.0,94.04761904761905,81.0126582278481,81.0126582278481,81.0126582278481,96.20253164556962,92.21518987341773,6.0,89.0,79.0,79.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-05 00:00:00+01:00
92.85714285714286,97.5,95.1219512195122,88.46153846153845,88.46153846153845,88.46153846153845,97.43589743589743,48.58974358974359,5.0,84.0,80.0,78.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-12 00:00:00+01:00
96.73913043478261,100.0,98.34254143646407,67.41573033707866,67.41573033707866,68.53932584269663,96.62921348314607,37.52808988764045,6.0,92.0,89.0,89.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-19 00:00:00+01:00
95.58823529411765,98.48484848484848,97.01492537313432,73.84615384615385,73.84615384615385,75.38461538461539,92.3076923076923,169.0,3.0,68.0,66.0,65.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-11-26 00:00:00+01:00
