task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week,num_alternative_schedules
73.68421052631578,70.88607594936708,72.25806451612904,51.78571428571429,55.35714285714286,57.14285714285714,100.0,42.232142857142854,11.0,76.0,79.0,56.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-10 00:00:00+01:00,2
97.43589743589743,83.51648351648352,89.94082840236686,30.263157894736842,36.84210526315789,39.473684210526315,100.0,150.72368421052633,5.0,78.0,91.0,76.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-17 00:00:00+01:00,2
84.0,90.0,86.89655172413792,44.44444444444444,46.03174603174603,47.61904761904761,100.0,157.61904761904762,4.0,75.0,70.0,63.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-24 00:00:00+01:00,2
80.0,100.0,88.8888888888889,36.666666666666664,36.666666666666664,38.333333333333336,100.0,243.75,4.0,75.0,60.0,60.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-12-31 00:00:00+01:00,2
