change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,duration_mae_minutes,elapsed_sec,epoch,expected_count_mae,model,selection_score,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_duration_mae_minutes,train_expected_count_mae,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,val_loss
93.75,14.583333333333334,16.666666666666668,4.166666666666667,9.791666666666666,,0.14167332649230957,1,6.6876726150512695,occurrence_residual,-86.43819046020508,,,,,78.125,12.5,18.125,3.75,8.275,,6.31999101638794,4.415301704406739,,,,,4.350641409556071
,,,,,0.015492145757889375,2.0836873054504395,1,,temporal_residual,-48.497128773954564,0.2604166666666667,611.0872395833334,0.2604166666666667,0.2604166666666667,,,,,,0.2201917932018057,,5.768984509752943,1.0957792207792207,513.7892314365932,3.747294373907052,2.8138528154654936,5.225853741168976
