task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
88.0,81.48148148148148,84.61538461538461,18.181818181818183,18.181818181818183,18.181818181818183,100.0,1496.1363636363637,0.0,25.0,27.0,22.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-23 00:00:00+02:00
88.88888888888889,70.58823529411765,78.68852459016394,8.333333333333332,8.333333333333332,8.333333333333332,100.0,1892.0833333333333,0.0,27.0,34.0,24.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-07-30 00:00:00+02:00
90.47619047619048,54.285714285714285,67.85714285714285,5.263157894736842,5.263157894736842,5.263157894736842,100.0,2185.5263157894738,0.0,21.0,35.0,19.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-06 00:00:00+02:00
94.0,71.21212121212122,81.0344827586207,6.382978723404255,8.51063829787234,8.51063829787234,100.0,1525.7446808510638,4.0,50.0,66.0,47.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-13 00:00:00+02:00
91.17647058823529,68.88888888888889,78.48101265822784,12.903225806451612,16.129032258064516,22.58064516129032,100.0,1304.3548387096773,0.0,34.0,45.0,31.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-20 00:00:00+02:00
89.28571428571429,80.64516129032258,84.74576271186439,12.0,12.0,16.0,100.0,1775.6,0.0,28.0,31.0,25.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-08-27 00:00:00+02:00
85.71428571428571,64.28571428571429,73.46938775510205,16.666666666666664,16.666666666666664,16.666666666666664,100.0,1995.8333333333333,0.0,21.0,28.0,18.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-03 00:00:00+02:00
97.14285714285714,68.0,80.0,0.0,0.0,0.0,100.0,1265.8823529411766,0.0,35.0,50.0,34.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-10 00:00:00+02:00
94.11764705882352,72.72727272727273,82.05128205128204,2.083333333333333,6.25,10.416666666666668,100.0,981.7708333333334,1.0,51.0,66.0,48.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-17 00:00:00+02:00
91.42857142857143,72.72727272727273,81.0126582278481,15.625,15.625,15.625,100.0,1540.15625,1.0,35.0,44.0,32.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2035-09-24 00:00:00+02:00
