epoch,train_active_f1,train_active_precision,train_active_recall,train_count_mae,train_day_acc,train_duration_mae_minutes,train_loss,train_loss_active,train_loss_count,train_loss_day,train_loss_duration,train_loss_time,train_loss_week_time,train_start_mae_minutes,train_start_tol_5m,val_active_f1,val_active_precision,val_active_recall,val_count_mae,val_day_acc,val_duration_mae_minutes,val_loss,val_loss_active,val_loss_count,val_loss_day,val_loss_duration,val_loss_time,val_loss_week_time,val_monitor_score,val_start_mae_minutes,val_start_tol_5m
11,73.81959246495167,70.24483339500209,78.2344213122226,4.999391098817189,39.40202072262764,8.490296478072802,9.7118106285731,1.3025192618370056,4.999391098817189,1.168921376268069,0.05590519572918614,3.8684363663196564,4.700709640979767,1362.9391447703044,7.361046178266406,74.16748396359273,71.48863186270266,77.21488186312283,4.764879056385586,38.881975412368774,6.7978637133325845,9.46054036276681,1.4004642111914498,4.764879056385586,1.0397918905530656,0.035784006118774414,3.753375325884138,4.5221485410417825,-20.56083670415928,1453.6948721749443,8.779553802950042
12,74.26711879315293,70.26567709375968,79.08456540758495,4.821248710155487,42.225164671738945,8.944957827528318,9.476546247800192,1.2924464692672093,4.821248710155487,1.0886216710011165,0.05918727861717343,3.84410626689593,4.581899583339691,1206.8223190307617,7.941902164990704,73.31146604090057,71.35156469821986,75.94797732768441,5.330540384565081,49.92975422314235,5.1270162633487155,9.32834107535226,1.299233385494777,5.330540384565081,0.9605347769601005,0.027815774216183593,3.704202856336321,4.3540898731776645,-8.096143400265564,1073.175550188337,12.470189003007752
13,73.77429527263016,70.03404375788269,78.23204144910754,4.777738074461619,46.409559498230614,9.63689682384332,9.197677572568258,1.2906060839692752,4.777738074461619,1.0246829614043236,0.07126582600176334,3.7427321672439575,4.389272262652715,1143.9308071136475,10.184767469763756,74.00799287475716,66.67483562652632,83.43497775265868,5.718866143907819,45.224388582365854,7.9275998047419955,9.376568930489677,1.2631079299109322,5.718866143907819,0.9415577394621713,0.059445753161396296,3.685731683458601,4.312092133930752,-12.646474942191656,1173.5933031354632,11.343428758638245
14,74.57435350716011,70.83181591898945,79.0963609325036,4.829346656799316,51.49884410202503,8.169189418355623,9.127342343330383,1.2942139108975728,4.829346656799316,0.9557550499836603,0.054492381090919174,3.750954657793045,4.325513829787572,956.6814136505127,11.288543759534756,74.66327030744752,68.8311641772975,81.93338560323375,5.5500655855451315,57.00278878211975,6.222366946084159,8.881390980311803,1.2046212809426444,5.5500655855451315,0.8219332695007324,0.0323250988232238,3.5893710340772356,4.037933758326939,-1.785630849426454,915.9954398018973,15.065881077732358
15,74.8139958594633,71.98306768725739,78.31381107872001,4.684745421012242,56.977855414152145,8.020295028885206,8.822842717170715,1.3062712103128433,4.684745421012242,0.8635441909233729,0.04939704295247793,3.6566951870918274,4.135819286108017,818.00155321757,12.951115736116966,74.71424613497229,71.53501532171187,78.5936993919973,4.982102462223598,64.32654687336513,4.785665145942143,8.668479578835624,1.4119843414851598,4.982102462223598,0.7039344310760498,0.019461735284754207,3.509220906666347,3.8885298115866527,8.658981864152706,660.6429072788784,17.426046941961562
16,75.15467104504445,71.61355926652472,79.44677393373703,4.623032033443451,64.03891394535701,8.20452039440473,8.447339653968811,1.2427044585347176,4.623032033443451,0.7715190847714742,0.05169721165051063,3.549489031235377,3.926693916320801,636.3605467478434,16.19495352109273,74.89063785500801,67.88686113467914,83.73578945179266,5.61073112487793,67.30004804474967,8.828274267060417,8.642098699297224,1.2109098604747228,5.61073112487793,0.7253124117851257,0.06587557707514081,3.473404816218785,3.845428330557687,11.58895512559203,540.92529296875,18.67960521153041
17,75.39102767722936,71.23526992723663,80.42230073006802,4.360078891118367,66.28527566790581,8.104464411735535,8.176910817623138,1.204873003065586,4.360078891118367,0.7408018683393797,0.05142126542826494,3.5123962263266244,3.8209052085876465,571.3550392786661,17.63251709441344,75.34921119291941,68.12594847519848,84.832638316861,5.538375718253,69.58541784967694,4.849763853209359,8.329481329236712,1.1398064068385534,5.538375718253,0.6408506504126957,0.02841352258941957,3.442342553819929,3.6907681056431363,14.497783612373942,493.06508200509205,20.79488571201052
18,76.04571511480314,71.43418629687697,81.57860178057831,4.537446250518163,67.7846039334933,8.257314264774323,8.13240877787272,1.199092189470927,4.537446250518163,0.7094880069295565,0.053414060889432825,3.4828544358412423,3.7467158238093057,529.0374851226807,17.811220915367205,74.13224641329,72.68486656804261,76.3368267228544,5.006547927856445,71.52308566229684,7.121712224824088,8.271297659192767,1.4209038189479284,5.006547927856445,0.6205429434776306,0.03815163405878203,3.3676279612949918,3.577364580971854,16.94982256693865,454.6568053109305,22.45746680668422
19,76.03115619961035,71.65151320215605,81.3631902008761,4.494573752085368,70.39287189642589,7.4089086304108305,7.974976042906444,1.169882873694102,4.494573752085368,0.694068931043148,0.04345821853106221,3.4475201666355133,3.6624856889247894,494.9321985244751,19.69179455190897,75.60632600300424,68.47860878840896,85.00014433113594,5.481734071459089,72.57980023111615,7.404442514692034,7.986570290156773,1.105200128895896,5.481734071459089,0.59066013778959,0.03980778477021626,3.3080292088644847,3.479219743183681,16.88740391885473,458.5515458243234,23.592704108783177
20,76.39838868514494,72.2750392860818,81.29378130523824,4.279200971126556,71.12149720390637,7.074211935202281,7.774827063083649,1.1814410164952278,4.279200971126556,0.6576882464190325,0.04176212133218845,3.4008193612098694,3.563009728988012,477.94345060984296,20.23185013482968,76.0604582273683,71.14906510723051,81.88722605505232,4.785334382738386,73.76131074769157,4.509664688791547,7.833758967263358,1.2276949201311385,4.785334382738386,0.6032085589000157,0.01845958855535303,3.290259293147496,3.4573427609034946,19.346001619201566,427.7570370265416,22.79306650161743
21,76.86896950458649,72.64305510672126,82.14965656500013,4.47864493727684,70.93597228328387,7.004796514908473,7.751672347386678,1.1683922931551933,4.47864493727684,0.6700398897131284,0.040001251424352326,3.353374799092611,3.5025590558846793,482.8801202774048,20.604863483458757,76.37545141970772,69.38212467641101,85.63928429248156,5.118168762751988,74.15786130087716,7.294525504112244,7.683557714734759,1.156473525932857,5.118168762751988,0.5605735438210624,0.04003744332918099,3.2133759430476596,3.3107729639325822,20.51145029397147,398.49814006260465,25.486469055925095
22,77.20584354103521,73.4945798213354,81.65662566722513,4.122173935174942,71.87555283308029,7.03373742600282,7.5042184591293335,1.1712603867053986,4.122173935174942,0.6448497076829275,0.03906142843576769,3.297155976295471,3.4116530815760293,461.6273005803426,22.08242416381836,77.18127039091375,69.35453314872454,87.13633942343884,5.051384823662894,75.78569735799518,6.299900966031211,7.546585764203753,1.02838967527662,5.051384823662894,0.5464273563453129,0.03424563950725964,3.2395855358668735,3.3217995847974504,21.483066161886057,386.75565447126115,25.46138891151973
23,77.3537757547117,72.21977565828848,83.55439921413567,4.2014104922612505,73.77132922410965,6.538397818803787,7.409341176350911,1.1283289367953937,4.2014104922612505,0.6103489721814791,0.034876861066247024,3.2763849596182504,3.3551635841528573,430.53339163462323,22.896909527480602,77.46580419142792,71.90255857671823,84.2678588656595,4.643591335841587,76.4294479574476,7.193695136478969,7.375692980630057,1.1276760952813285,4.643591335841587,0.5398018998759133,0.0385168476828507,3.1765735830579485,3.22648446900504,22.35930004934383,382.5200516836984,24.93083647319249
24,77.58502705175904,73.45087293747603,82.41094777102629,3.874578903118769,73.44864060481389,6.718418498833974,7.2492178082466125,1.1407590707143147,3.874578903118769,0.6296361473699411,0.03579973786448439,3.2303717335065207,3.31099541982015,438.0142203966777,23.37432981779178,77.3905595255568,69.83768790881615,86.98965961534505,4.7684294155665805,75.3860490662711,7.102485724857876,7.358231953212193,1.0529180680002486,4.7684294155665805,0.5953465146677834,0.0386662914284638,3.143174512045724,3.234105007989066,21.066174262138375,408.79095349993025,24.56167212554387
25,78.02380417597463,72.28809311725728,85.14700639508361,4.172929714123408,73.5849844912688,6.630449419220288,7.235500832398732,1.0920955017209053,4.172929714123408,0.6214351331194242,0.03374118939973414,3.204184263944626,3.2591731250286102,430.8122269312541,24.068029286960762,77.59079448462023,72.13879063314761,84.21499625473116,4.37309285572597,75.44995631490436,5.509867753301348,7.397043568747384,1.113460055419377,4.37309285572597,0.5639353224209377,0.024370027173842703,3.244892086301531,3.321967806134905,23.299426855071967,394.95514733450756,27.051390494619096
26,77.95761062069312,72.44538017537359,84.57144936221982,3.969897985458374,74.22824849685033,6.539368629455566,7.035685916741689,1.0728066960970561,3.969897985458374,0.5821801424026489,0.03395346629743775,3.156656712293625,3.1823805967966714,406.59260352452594,25.167865430315334,76.32907607970114,68.366470836109,86.59962895095228,5.298049586159842,76.10670753887722,6.478079216820853,7.396916661943708,1.0707036767687117,5.298049586159842,0.5410564541816711,0.032691119238734245,3.0896500178745816,3.116013322557722,22.18279425502223,368.6276081630162,28.102223575115204
27,77.4820577565765,72.41001225629368,83.54132246796638,4.199446578820546,74.45882012446721,6.34486706306537,7.203109006086986,1.1241573592027028,4.199446578820546,0.6056562637289366,0.03230706385026375,3.175654818614324,3.2053513129552207,412.3150149981181,25.09306917587916,76.45650988830825,68.08343900829213,87.57668977241647,5.340499196733747,77.97838534627643,6.299149564334324,7.370552812303815,1.0228499344417028,5.340499196733747,0.5429927153246743,0.030689746673618044,3.090157781328474,3.121466636657715,22.6230624514443,356.59481866019115,27.883559678282058
28,78.63833832595516,73.43292461701266,84.8960718130237,3.848702917496363,75.05052934090297,6.308947280049324,6.973880012830098,1.070674369732539,3.848702917496363,0.590957281490167,0.031243856297805905,3.1600897312164307,3.166417727867762,394.47786887486774,24.847242484490078,76.50013210280333,72.88710053557513,80.72675693989098,4.45824841090611,76.86228326388768,7.222316776003156,7.19444922038487,1.2151000840323312,4.45824841090611,0.5592851127896991,0.03922210208007267,3.0445475237710133,3.0752926894596646,24.178040618362612,365.8595194135393,28.486183711460658
29,78.6238911048549,74.3411476156678,83.69889935986058,3.8018338282903037,74.81323480606079,6.341693587601185,6.931152284145355,1.097497396171093,3.8018338282903037,0.5900532429416975,0.03128904577655097,3.1253522435824075,3.1280617316563926,392.9449184735616,25.74646072462201,78.24544504943158,72.66134485825613,85.19428224430024,4.339226143700736,76.31648438317436,5.001425955976758,6.84648779460362,1.0778454627309526,4.339226143700736,0.517492984022413,0.01933629544717925,2.963904789515904,2.958138568060739,26.103684873202766,350.009776524135,30.042707281453268
30,79.01520395737815,74.50441898981411,84.31403461393448,3.5532625714937844,76.69088492790858,6.224024519324303,6.646194716294606,1.047667071223259,3.5532625714937844,0.5611327129105727,0.030238702815646928,3.059049059947332,3.0206679503122964,364.12041187286377,28.472977379957836,76.9410982616101,73.67526176003771,80.76527146731166,4.506751946040562,76.78243006978717,6.456068924495152,7.108909470694406,1.2404950175966536,4.506751946040562,0.5541324104581561,0.030370269769004414,2.969541277204241,2.9835353919437955,25.065626531328725,364.64814049857006,30.66785910299846
31,77.52503793001631,73.38861486189904,82.67580252134273,3.6875649094581604,76.0609599451224,6.032176638642947,6.622675855954488,1.0833234662810962,3.6875649094581604,0.5507717443009218,0.028638335255285103,2.9999766598145166,2.9440225710471473,362.9342536131541,29.17335530122121,78.10524459696326,70.83623214376675,87.33183830774924,4.615119218826294,77.87873659815106,5.24946357522692,6.890455859048026,1.0003145677702767,4.615119218826294,0.5451096892356873,0.021565320502434458,2.96284886768886,2.974120480673654,26.449653553736283,343.3523532322475,31.76636142390115
32,79.01860848161931,74.52608656786862,84.24300054127767,3.3491355578104653,78.03189257780711,5.938020013272762,6.404398679733276,1.0414996494849522,3.3491355578104653,0.5400857515633106,0.026833583367988467,2.975649038950602,2.9018231630325317,342.74338404337567,29.816681146621704,78.26470795519825,73.54138583753794,83.76200328985406,4.022188595363072,78.32815987723214,6.183025751795087,6.612468038286481,1.0619898268154688,4.022188595363072,0.48439399685178486,0.027489463133471354,2.9148877688816617,2.88113158089774,28.7696097333613,316.20681490216936,32.52536824771336
33,80.41546186163134,75.35941155339636,86.43438193576753,3.312499394019445,77.2282749414444,5.888922177255154,6.341630200544993,0.9884201685587565,3.312499394019445,0.5416764281690121,0.02790585664721827,2.975807636976242,2.9039642810821533,350.0907651583354,29.48525392760833,78.69108853847753,74.76237649372602,83.31838017558535,4.169462374278477,78.10021638870239,5.933370845658438,6.881515434810093,1.1899054305894035,4.169462374278477,0.5124635738985879,0.026061714493802617,2.957212516239711,2.9442921366010393,27.87652097326216,329.2802224840437,31.538909460817063
34,78.75247698002785,74.25053066171374,84.03299290008638,3.3938477635383606,79.3520559867223,6.35177344083786,6.312943110863368,1.0609387035171192,3.3938477635383606,0.5288613364100456,0.030191852400700252,2.899744043747584,2.810331712166468,335.6024320920308,31.32720434417327,78.4963580133353,71.90473576517995,86.6338786529629,4.352967602866037,78.1451974596296,6.023887651307242,6.655412060873849,1.0414999723434448,4.352967602866037,0.49997377395629883,0.025919741285698756,2.8650797435215543,2.843482085636684,27.920179773462586,331.1518560137068,33.06748569011688
35,79.92077367094628,74.76338112914847,86.0048268445754,3.243294576803843,78.47189505894978,6.037028295298417,6.240746895472209,1.0128299966454506,3.243294576803843,0.5317080716292063,0.02905612923981001,2.912817100683848,2.831706096728643,337.1712875366211,30.82919145623843,78.68849051754043,77.19507900753635,80.67720079301942,3.6055733135768344,78.9521609033857,5.8664229937962125,6.4902110780988425,1.1680084892681666,3.6055733135768344,0.49675263677324566,0.025943343128476824,2.8554178306034634,2.820524181638445,30.304115903466794,319.99128341674805,34.206098318099976
36,79.84642555188476,76.04839783043265,84.21079480926316,3.089652011791865,77.70905991395314,6.034495905041695,6.198059459527333,1.0338101784388225,3.089652011791865,0.5241665976742903,0.028625078266486526,2.9115743736426034,2.8249981701374054,341.743365128835,30.40567518522342,78.45775362744321,75.37286033968272,81.97036859235757,3.7827951226915633,78.50665875843593,5.8343470096588135,6.588437420981271,1.1618631652423315,3.7827951226915633,0.5229164319378989,0.027183765013303076,2.8521179131099155,2.8517936638423373,29.572844526017356,316.0142707824707,33.14200171402523
37,80.51589627788208,76.24168910779838,85.70230877035296,3.0768717924753823,78.70944837729137,6.090589861075084,6.109957079092662,0.9968795801202456,3.0768717924753823,0.5272502166529497,0.029271770811950166,2.8863741755485535,2.7896608412265778,327.2731828689575,30.718197549382847,78.99251252427237,77.69642034654639,80.59072386944617,3.3580357006617954,78.7888935634068,7.3081666231155396,6.390824658530099,1.1933900628771101,3.3580357006617954,0.494881625686373,0.03836209566465446,2.8218412739889964,2.7925875186920166,31.70365501689856,307.19729968479703,35.64224285738809
38,80.23808392135307,76.67894513188166,84.35275212880609,2.7421816935141883,79.35695300499599,5.804746945699056,5.867883125940959,0.9873874112963676,2.7421816935141883,0.5030663510163625,0.027216842941318948,2.827199419339498,2.7076962292194366,315.1577504475911,32.95747538407644,78.73115071518862,75.45505311264894,82.42538673901844,3.5955978631973267,79.95557614735195,5.949733129569462,6.3708937508719305,1.141424025808062,3.5955978631973267,0.4868119401591165,0.02716021692114217,2.7905023097991943,2.7584294251033237,31.593892416522515,297.29682786124096,35.571483629090444
39,80.21105691653811,76.61311508697978,84.54807073714544,2.7979848633209863,79.88232299685478,5.8601392060518265,5.898496548334758,0.9966657236218452,2.7979848633209863,0.5021205618977547,0.02740009835300346,2.818217118581136,2.710823655128479,305.7585875193278,33.00462315479914,78.80216403309002,76.12275314106033,81.85216650845572,3.679490259715489,79.50800316674369,5.158104981694903,6.501964296613421,1.1662636058671134,3.679490259715489,0.5038764178752899,0.021449786610901356,2.8306623867579868,2.8139011519295827,30.604069711173658,315.4651532854353,34.72386385713305
40,80.80745679868217,77.34583698323947,84.79747623324609,2.7992291202147803,80.62842190265656,5.817568289736907,5.8175849715868635,0.9811785121758779,2.7992291202147803,0.4693152445058028,0.027200002611304324,2.797475020090739,2.6648982564608255,294.8580328623454,33.34880918264389,78.95351958963549,73.9900745362661,84.65989110206282,3.580429894583566,79.18642248426166,6.934988158089774,6.148538248879569,1.006189831665584,3.580429894583566,0.4662659083093916,0.0331398682402713,2.748539822442191,2.699673993246896,32.11822373682335,292.33995846339633,36.696164522852214
41,81.17268986728247,76.90525279874936,86.2724451378495,2.5994389057159424,80.38990969459216,5.790904785195987,5.706263462702434,0.9478340471784273,2.5994389057159424,0.49183130885163945,0.027221329044550657,2.7927484015623727,2.6552212138970694,299.3126066525777,33.70745008190473,77.96824082374137,76.71922478374498,79.44800936844071,3.9135865483965193,79.69837699617658,6.172866906438555,6.619204248700823,1.2491891809872218,3.9135865483965193,0.5015859518732343,0.030230129935911725,2.797620023999895,2.7786437443324496,30.87432927938717,299.249199458531,36.36828490665981
42,80.71223966475083,77.6934386754479,84.17244655697029,2.583671912550926,81.02101037899654,5.721594542264938,5.6421374678611755,0.9777394036451975,2.583671912550926,0.4806370288133621,0.02672334488791724,2.754461944103241,2.589790254831314,293.7680983543396,34.67151063183943,79.53964932070035,74.95848893230057,84.91365897537196,3.3587062699454173,80.08224878992353,4.815114949430738,5.996664864676339,1.0062688078199113,3.3587062699454173,0.464936192546572,0.018193194376570836,2.7043329307011197,2.647796630859375,33.42940692589304,287.22803797040666,37.59232631751469
43,80.32443082201445,77.03099374234269,84.0635768709853,2.518982524673144,81.38197138905525,5.568127247194449,5.543862919012706,0.9580475265781084,2.518982524673144,0.47085561354955036,0.02537875180132687,2.731931189695994,2.5487818817297616,281.7482805252075,35.76849463085333,77.8538822964092,76.41760654403916,79.7172249433659,3.650118350982666,79.03171096529279,6.614309591906411,6.369654927934919,1.202427055154528,3.650118350982666,0.4861608786242349,0.033050711931926866,2.737111670630319,2.6986845220838274,31.62545295678982,300.99490301949635,37.52634951046535
44,81.52134971768193,78.5344462919663,84.91549476620553,2.509784589211146,81.87137121955554,5.591396031280358,5.540152271588643,0.9656078740954399,2.509784589211146,0.4646553297837575,0.025414578150957823,2.7174203197161355,2.545518030722936,279.5543273289998,36.18093729019165,80.22856133160667,78.43627161702564,82.33223504097577,2.8948196343013217,82.13098815509251,4.971046660627637,5.990097658974784,1.0813355871609278,2.8948196343013217,0.4517810046672821,0.021133626944252422,2.7687836715153287,2.7060295854296004,35.432103807437,262.9250540052141,37.32843356473105
45,81.30642038302908,78.46356931614307,84.60907183501094,2.3172894765933356,81.57737751801808,5.8699119339386625,5.36851833264033,0.9475077713529269,2.3172894765933356,0.45915274197856587,0.027334830490872264,2.6697575797637305,2.4822584688663483,276.31627321243286,36.473292112350464,79.88922117356978,79.45773602735694,80.37447588853277,2.9583631924220493,81.72303353037152,6.728099669728961,6.014197758265904,1.1693546090807234,2.9583631924220493,0.49168307866368977,0.032381681725382805,2.6839398997170583,2.6398458821432933,35.14932104150608,276.95911816188266,38.7934148311615
46,81.92896215756701,78.4046104655843,85.8991477732502,2.4112821420033774,81.19888231158257,5.616878891984622,5.447764277458191,0.9193201760450999,2.4112821420033774,0.4864727531870206,0.025326422648504376,2.7177634835243225,2.53215225537618,283.7399673461914,35.94888225197792,79.01273967443527,79.11189774834543,79.08084838575289,3.2356391974857877,80.76628020831517,5.195899222578321,6.274686813354492,1.2263034411839075,3.2356391974857877,0.480804796729769,0.021414086621786867,2.7458456584385464,2.7219138826642717,33.50919325275878,289.5422690255301,37.70127935068948
47,81.90290115899425,79.2664382722324,84.85259160108164,2.2919222315152488,82.47126415371895,5.601508803665638,5.3634617527325945,0.95240485171477,2.2919222315152488,0.45820368515948456,0.02533158310689032,2.6740707655747733,2.4811357657114663,271.07429067293805,37.159296621878944,79.69663847681633,77.57923876950078,82.11931674033953,3.0434287445885793,80.43437344687325,4.159295984676906,5.984698091234479,1.113208191735404,3.0434287445885793,0.47591748407908846,0.014974499653492655,2.6807967254093716,2.6432932104383196,34.66276593709566,288.1238760266985,39.040124842098784
48,81.22780810303829,78.85051857186832,83.9757994077462,2.2371574292580285,83.41396301984787,5.693279740711053,5.241748909155528,0.9323752696315447,2.2371574292580285,0.4416780086855094,0.025463113483662408,2.6166256070137024,2.424679239590963,259.29062128067017,37.80179383854071,79.74135788443552,79.37736165337715,80.38780486788642,2.98373658316476,81.52127947126117,5.68301077399935,5.873302187238421,1.1423230256353105,2.98373658316476,0.445953301021031,0.0240791349538735,2.619527646473476,2.557299477713449,36.206676425109336,259.8223468235561,40.54676379476275
49,82.35735329309811,79.71106983121355,85.39051410884775,2.1336479038000107,83.08937127391498,5.347738762696584,5.204083025455475,0.9223474015792211,2.1336479038000107,0.439538162201643,0.023661625183497865,2.653845598300298,2.4262913862864175,261.2825695673625,38.06049178044001,80.65484615706603,78.917960147558,82.77207458280108,2.7568296704973494,82.99467052732196,5.109151303768158,5.708909920283726,1.0553152050290788,2.7568296704973494,0.42185114111219135,0.01996843862746443,2.635291951043265,2.56106812613351,38.03083867207999,245.22162437438965,41.794117433684214
50,82.58931893128751,79.94598512076671,85.50822475211011,1.8909923732280731,83.66735354065895,5.60708465675513,4.9764479994773865,0.900723323225975,1.8909923732280731,0.4324592302242915,0.024444380464653175,2.5692206422487893,2.3405436277389526,242.4786671002706,39.68823663890362,80.55564738130853,77.94756877019927,83.38599554482344,2.9625891617366245,84.4471105507442,5.185252342905317,5.760648114340646,1.0884622846330916,2.9625891617366245,0.4168729271207537,0.020002585170524462,2.620754139763968,2.5197947365897044,38.13508338871442,234.6744932447161,42.05877568040575
51,82.7772500195764,79.99263125453892,85.85942349600572,2.017228419582049,83.94777203599612,5.440645528336366,5.026377538839976,0.9030058557788531,2.017228419582049,0.43751107652982074,0.02414683368988335,2.577008535464605,2.341340253750483,242.7994434038798,39.61397632956505,79.38704261022441,80.6932972515194,78.2523119953977,2.9765687670026506,81.24093413352966,3.8996699452400208,5.979803153446743,1.2147539343152727,2.9765687670026506,0.4786889638219561,0.01287074267332043,2.630658285958426,2.582338639668056,36.35990168927993,263.7196731567383,41.45729882376535
52,82.41872302767881,79.17350990779902,86.08757851709352,2.1293577353159585,83.73696506023407,5.279263369739056,5.023799101511638,0.8954397638638815,2.1293577353159585,0.45110754172007245,0.022913098024825256,2.5337746143341064,2.3179374436537423,247.13117837905884,40.718925247589745,79.95983387432955,79.83336526947555,80.21816254309202,2.8001619577407837,83.04418580872672,4.910511629922049,5.728462151118687,1.1214624217578344,2.8001619577407837,0.4391899960381644,0.02006170299968549,2.583388294492449,2.5153459140232632,37.768122496542524,247.69281251089913,42.15541694845472
