task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
90.58823529411765,96.25,93.33333333333333,64.93506493506493,66.23376623376623,68.83116883116884,90.9090909090909,165.25974025974025,3.0,85.0,80.0,77.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-14 00:00:00+02:00
97.67441860465115,96.55172413793103,97.10982658959537,57.14285714285714,58.333333333333336,60.71428571428571,97.61904761904762,173.63095238095238,9.0,86.0,87.0,84.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-21 00:00:00+02:00
85.9375,93.22033898305084,89.43089430894308,63.63636363636363,63.63636363636363,63.63636363636363,78.18181818181819,220.8181818181818,2.0,64.0,59.0,55.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-28 00:00:00+01:00
84.04255319148936,97.53086419753086,90.28571428571429,53.16455696202531,54.43037974683544,54.43037974683544,81.0126582278481,153.86075949367088,6.0,94.0,81.0,79.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-04 00:00:00+01:00
84.78260869565217,100.0,91.76470588235294,62.82051282051282,64.1025641025641,64.1025641025641,97.43589743589743,304.35897435897436,4.0,92.0,78.0,78.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-11 00:00:00+01:00
96.80851063829788,100.0,98.37837837837839,79.12087912087912,81.31868131868131,81.31868131868131,85.71428571428571,156.4835164835165,4.0,94.0,91.0,91.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-18 00:00:00+01:00
94.44444444444444,93.15068493150685,93.79310344827586,50.0,51.470588235294116,55.88235294117647,89.70588235294117,143.8235294117647,1.0,72.0,73.0,68.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-25 00:00:00+01:00
92.94117647058823,100.0,96.34146341463415,73.41772151898735,74.68354430379746,77.21518987341773,75.9493670886076,197.0253164556962,7.0,85.0,79.0,79.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-02 00:00:00+01:00
92.6829268292683,97.43589743589743,95.0,69.73684210526315,69.73684210526315,71.05263157894737,98.68421052631578,183.75,2.0,82.0,78.0,76.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-09 00:00:00+01:00
94.73684210526315,96.7741935483871,95.74468085106383,80.0,80.0,80.0,78.88888888888889,116.05555555555556,7.0,95.0,93.0,90.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-16 00:00:00+01:00
88.60759493670885,98.59154929577466,93.33333333333333,70.0,71.42857142857143,74.28571428571429,94.28571428571428,127.14285714285714,4.0,79.0,71.0,70.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-23 00:00:00+01:00
80.0,92.3076923076923,85.71428571428571,56.666666666666664,56.666666666666664,56.666666666666664,81.66666666666667,240.91666666666666,6.0,75.0,65.0,60.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-30 00:00:00+01:00
