candidate_oracle_10m,candidate_oracle_5m,change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,duration_mae_minutes,elapsed_sec,epoch,expected_count_mae,model,selection_score,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,train_candidate_oracle_10m,train_candidate_oracle_5m,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_duration_mae_minutes,train_expected_count_mae,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,val_loss
,,94.71153846153847,9.615384615384615,18.028846153846153,3.3653846153846154,7.915865384615385,,1.4631679058074951,1,4.726524738165049,occurrence_residual,-66.03109895266022,,,,,,,93.3125,14.25,24.125,4.25,6.6075,,5.428700971603393,4.306197090148926,,,,,3.8925880102010875
,,94.71153846153847,14.903846153846153,26.442307692307693,5.048076923076923,6.045673076923077,,0.736919641494751,2,3.6893857442415676,occurrence_residual,-43.38735066927396,,,,,,,94.1875,17.1875,29.1875,5.8125,5.703125,,4.588148622512818,3.8170587015151978,,,,,3.608639808801504
,,94.71153846153847,30.048076923076923,44.71153846153846,9.615384615384615,3.3677884615384617,,0.6981196403503418,3,3.148724629328801,occurrence_residual,-9.933840825007511,,,,,,,94.125,21.5,35.0,6.6875,4.820625,,3.7122056388854983,3.5071274757385256,,,,,3.2789134612450233
,,94.71153846153847,27.884615384615383,43.02884615384615,9.134615384615385,3.6009615384615383,,0.6990056037902832,4,2.7877109509248,occurrence_residual,-11.593151496006893,,,,,,,94.5,24.9375,39.25,8.625,4.30625,,3.381523108482361,3.3525234985351564,,,,,3.10828265777001
,,94.71153846153847,31.25,45.43269230769231,8.89423076923077,3.2283653846153846,,0.6921248435974121,5,2.8240558826006374,occurrence_residual,-7.82026199194101,,,,,,,94.5,28.1875,41.9375,9.4375,4.051875,,3.248990135192871,3.2514662408828734,,,,,3.0656342323009786
,,94.71153846153847,33.89423076923077,50.0,9.85576923076923,3.019230769230769,,0.699976921081543,6,2.556060552597046,occurrence_residual,-3.18818451808049,,,,,,,94.3125,29.1875,47.125,11.3125,3.581875,,3.009607152938843,3.126508493423462,,,,,2.960301582629864
,,94.71153846153847,36.29807692307692,52.16346153846154,12.01923076923077,2.8100961538461537,,0.699012041091919,7,2.5886722528017483,occurrence_residual,1.359253296485317,,,,,,,94.5,31.9375,48.8125,11.9375,3.419375,,2.9008902740478515,3.0626154088974,,,,,2.9377666803506703
,,94.71153846153847,36.05769230769231,51.68269230769231,12.259615384615385,2.8413461538461537,,0.7429182529449463,8,2.4023929009070764,occurrence_residual,2.0106207040640047,,,,,,,94.5,34.1875,51.625,13.75,3.29,,2.912732973098755,3.0097070598602294,,,,,2.8406161895165076
,,94.71153846153847,38.22115384615385,55.52884615384615,11.298076923076923,2.673076923076923,,0.74798583984375,9,2.2736885180840125,occurrence_residual,3.66726515843318,,,,,,,94.5,34.875,50.9375,16.0625,3.216875,,2.835497303009033,2.9427273893356323,,,,,2.7702904847952037
,,94.71153846153847,37.74038461538461,55.28846153846154,11.538461538461538,2.8076923076923075,,1.099205493927002,10,2.351950241969182,occurrence_residual,2.349410570584812,,,,,,,94.5,37.625,55.1875,16.625,2.995,,2.693153076171875,2.8824457836151125,,,,,2.7878131683056173
,,94.71153846153847,38.94230769230769,57.69230769230769,11.298076923076923,2.637019230769231,,0.722996711730957,11,2.404084535745474,occurrence_residual,3.6865464724027177,,,,,,,94.3125,37.125,56.25,15.4375,2.904375,,2.537058186531067,2.8098409843444823,,,,,2.82939443221459
,,94.71153846153847,36.77884615384615,56.73076923076923,12.259615384615385,2.6586538461538463,,1.3814666271209717,12,2.491639467386099,occurrence_residual,3.3675767458402213,,,,,,,94.3125,38.875,56.6875,16.4375,2.865625,,2.508308117389679,2.7819231176376342,,,,,2.837731177990253
,,94.71153846153847,37.01923076923077,56.73076923076923,11.057692307692308,2.6899038461538463,,0.7391517162322998,13,2.3515895971885095,occurrence_residual,2.5599877650921155,,,,,,,94.5,41.0625,58.0,18.125,2.7975,,2.5166500973701478,2.7339876079559327,,,,,2.7802129708803616
,,94.71153846153847,38.70192307692308,58.17307692307692,11.057692307692308,2.608173076923077,,0.7240285873413086,14,2.2003363279195933,occurrence_residual,4.4077893037062434,,,,,,,94.5,40.8125,59.1875,19.0,2.7075,,2.4637408518791197,2.703709020614624,,,,,2.6989771586198072
,,94.71153846153847,43.99038461538461,62.25961538461539,12.5,2.423076923076923,,0.7306060791015625,15,2.089142386729901,occurrence_residual,9.626603530003473,,,,,,,94.5,40.875,59.5625,18.6875,2.658125,,2.3690082907676695,2.633887209892273,,,,,2.64865596477802
,,94.71153846153847,39.18269230769231,56.73076923076923,11.538461538461538,2.644230769230769,,0.7612287998199463,16,2.2466521905018735,occurrence_residual,4.583102776454046,,,,,,,94.5,43.4375,62.625,21.1875,2.479375,,2.299998235702515,2.5856333065032957,,,,,2.7549742185152493
