epoch,train_active_f1,train_active_precision,train_active_recall,train_count_mae,train_day_acc,train_duration_mae_minutes,train_loss,train_loss_active,train_loss_count,train_loss_day,train_loss_duration,train_loss_time,train_start_mae_minutes,train_start_tol_5m,val_active_f1,val_active_precision,val_active_recall,val_count_mae,val_day_acc,val_duration_mae_minutes,val_loss,val_loss_active,val_loss_count,val_loss_day,val_loss_duration,val_loss_time,val_start_mae_minutes,val_start_tol_5m
11,94.346779477204,90.79846007619074,98.2719237872846,6.690120897293091,67.60387217998505,5.025045001506806,6.346476345062256,0.4487531155347824,6.690120897293091,0.9044531512260438,0.020651617720723152,2.918933391571045,870.3027603149415,18.95016247034073,94.31314381996691,90.78334288676389,98.1959114786372,6.6608108923985405,70.10086820675777,3.8404643077116747,6.104280215043288,0.4245070574375299,6.6608108923985405,0.8441184071394113,0.013882011282615937,2.754830232033363,782.5655188927284,23.840167774603916
12,94.43928523107382,90.7869365287605,98.51432269140412,6.703427085876465,68.58624875545502,4.916152036190033,6.251204195022583,0.430858750641346,6.703427085876465,0.879392808675766,0.01970517447218299,2.8546300172805785,839.753524017334,20.767782539129257,94.5779965129715,91.35583183920198,98.1211187994677,6.594774576333853,70.61910904370822,4.119844746131164,6.005245538858267,0.43364212490045106,6.594774576333853,0.8129425048828125,0.01628701571518412,2.6911152509542613,798.7334442138672,25.026131707888382
13,94.08826472791142,90.28411933986257,98.40242372437775,6.690409955978393,69.47785937786102,5.059180629253388,6.169692316055298,0.44530280292034147,6.690409955978393,0.863306850194931,0.020491410233080386,2.774333038330078,818.0065628051758,22.18214237689972,94.47293680694241,90.54608307278292,98.91248610244087,6.6672210326561565,71.24799352425795,3.2313155784056735,5.92896109360915,0.3705216543032573,6.6672210326561565,0.818025006697728,0.012267504962017903,2.6498411985544057,800.6408251248873,26.201803982257843
14,94.24930873803731,90.75864178813967,98.11865630149784,6.642385063171386,69.87625098228455,4.626447582244873,6.1146523380279545,0.44169975697994235,6.642385063171386,0.8584045779705047,0.017963868901133537,2.743641901016235,825.2718994140625,22.992874264717102,94.73281162868827,91.57699410958004,98.19448989453657,6.548886977709257,73.25049638748169,5.550429706390087,5.8319651530339165,0.39396123931958127,6.548886977709257,0.7787869710188645,0.02094575805732837,2.596553527391874,736.9736011211688,28.01338193508295
15,94.49349174644458,90.88794349980265,98.49188488465325,6.620792083740234,70.22351515293121,4.65420047044754,6.010432071685791,0.40767252802848813,6.620792083740234,0.8443979775905609,0.017904659043997528,2.690822787284851,809.01298828125,24.00891199707985,94.99872449446804,92.19199066966029,98.00839408757506,6.539367162264311,74.35314517754774,3.555485514494089,5.720208057990441,0.39495383088405317,6.539367162264311,0.7481165665846604,0.010956789474361218,2.5106028960301328,729.4931998619667,30.47272803691717
16,94.73905090017777,91.37726617499573,98.44810761100567,6.614864978790283,70.73791515827179,4.585936069488525,5.945351943969727,0.41973801255226134,6.614864978790283,0.8201201128959655,0.017353310734033584,2.6328564262390137,788.260814666748,24.908916234970093,94.80081561471171,92.05006407305821,97.80403871931449,6.575473455282358,73.47443974935092,2.745074790257674,5.781862589029165,0.42109504227454847,6.575473455282358,0.7636679319234995,0.007546559692575381,2.523275008568397,756.8335195688101,29.25456349666302
17,94.6393590243002,91.47678088649691,98.10727079988956,6.575485410690308,71.08668386936188,4.3706350982189175,5.860819101333618,0.4105141079425812,6.575485410690308,0.8201804733276368,0.015983425714075565,2.571562123298645,789.9926856994629,26.171460777521133,95.22978362654428,92.5219688163041,98.16631478754388,6.425920908267681,73.59588742256165,4.168711201502727,5.5631506993220405,0.3575020455397092,6.425920908267681,0.7564961772698623,0.014799525961279869,2.4240691295036902,746.2220177283654,30.79380553502303
18,95.17551654767922,92.13989067071935,98.47200367798578,6.552991580963135,71.49542367458344,4.233027935028076,5.797909059524536,0.37811697110533715,6.552991580963135,0.803462872505188,0.015309069361537695,2.560759267807007,773.6648483276367,26.691664904356003,95.34224558201092,92.86631813467658,98.07561155994284,6.4690471062293415,74.06917489491977,3.748882791170707,5.5219041384183445,0.36211249690789443,6.4690471062293415,0.7326661302493169,0.012863244431523176,2.3801863285211415,716.3810025728666,32.69710678320665
19,95.07901649194866,91.88053557521582,98.58420297679255,6.5594308471679685,72.29325890541077,4.108735865354538,5.727354650497436,0.3670279669761658,6.5594308471679685,0.793253229856491,0.014544054344296455,2.506339840888977,755.9391082763672,28.06081148982048,95.78064838939635,94.13315349003668,97.57277901058582,6.368237605461707,75.14589062103859,3.852543991345626,5.429585915345412,0.38977345251120055,6.368237605461707,0.7040228751989511,0.011678124276491312,2.3157777052659254,704.1097846397987,33.58552478826963
20,95.02813006271533,92.16651316196773,98.14267768479996,6.49958815574646,72.60709977149963,3.9588847398757934,5.661847763061523,0.3882882225513458,6.49958815574646,0.7751400423049927,0.013265643958002329,2.4534525966644285,745.7876609802246,28.845590472221375,95.50311510385424,92.91279246186865,98.2733332168236,6.357357025146484,74.9958927814777,3.060650940124805,5.299654630514292,0.3178052638585751,6.357357025146484,0.7090152272811303,0.008898964832321955,2.2586840116060696,698.1345396775466,34.5345418040569
21,95.3584434418388,92.7176197406415,98.22577817113262,6.479502611160278,73.10743117332458,3.946470636129379,5.551526012420655,0.35918235301971435,6.479502611160278,0.7573514628410339,0.013340923618525267,2.3917035698890685,732.4355163574219,30.090588122606277,96.0687605465327,96.08465096645168,96.12810445691338,6.2938462770902195,74.57862771474399,3.528482363774226,5.409811936891996,0.4635725502784436,6.2938462770902195,0.6988367163217984,0.010353867215319322,2.252136780665471,686.0809825016902,35.34425244881557
22,95.57971663213823,93.15207571860523,98.16824041184366,6.419948568344116,73.39891302585602,3.879721611738205,5.518515357971191,0.35480249777436257,6.419948568344116,0.7616015803813935,0.013190774153918028,2.380971689224243,730.7999542236328,30.496090054512024,95.26899871572655,93.07971463151368,97.58329372272524,6.46417788358835,75.57108952448918,3.245284236394442,5.36862248640794,0.35194512513967663,6.46417788358835,0.7039843385036175,0.009720835834741592,2.259481952740596,669.5315346351036,35.56515001333677
23,95.49384571110109,92.88834843261843,98.30563559761626,6.439374876022339,73.675488114357,3.764388066530228,5.460580539703369,0.35008226811885834,6.439374876022339,0.7418033528327942,0.012654521632939578,2.3349238443374634,719.7215934753418,31.61281907558441,96.03379042027817,95.20451960342629,96.89822218166134,6.223730087280273,76.83842640656691,3.4448248606461744,5.176541273410503,0.3665204426416984,6.223730087280273,0.6592805844086868,0.009477202064142777,2.1683234526560855,629.3827761136569,37.9856866139632
24,95.44626259690187,92.81459351454454,98.31126190840702,6.49365704536438,73.7667807340622,3.7157717645168304,5.457250871658325,0.3599496722221375,6.49365704536438,0.7383650732040405,0.012159423157572746,2.3052338552474976,713.730736541748,32.24419993162155,96.07730327221859,94.23713676900762,98.00863861249266,6.30214863557082,77.40277831371014,5.077063120328463,5.105993747711182,0.30216558048358333,6.30214863557082,0.6527328903858478,0.017341835209383413,2.137694835662842,630.1664440448468,38.99116390026533
25,95.85406620093748,93.39815357106595,98.50715490468463,6.414453907012939,74.48001372814178,3.516023963689804,5.352598762512207,0.32451415836811065,6.414453907012939,0.7287967669963836,0.01114478837698698,2.270639078617096,707.8754356384277,33.016653418540955,96.5353668974707,96.29735462562908,96.81220817041148,6.224986278093779,77.55700166408832,2.860514521598816,5.100925775674673,0.38185532276447004,6.224986278093779,0.6500911529247577,0.008093286054925276,2.083642867895273,595.4767814049354,39.90857990888449
26,95.74924346496933,93.5081686337692,98.16890032934732,6.387932767868042,74.13787817955017,3.479761630296707,5.332856845855713,0.34275094360113145,6.387932767868042,0.7259762799739837,0.011073472499847413,2.243931393623352,705.8883415222168,33.422575891017914,95.54380372386996,92.02998384923757,99.36606137445179,6.469127196532029,77.45335285480206,2.840998413471075,5.042248359093299,0.25260130831828487,6.469127196532029,0.6417451592592093,0.007138492109683843,2.0748032056368313,617.4146182720477,39.84532264562753
27,96.0078027481174,93.80288724589899,98.3713617874325,6.317242612838745,75.09674215316772,3.5019818007946015,5.216749353408813,0.31336049556732176,6.317242612838745,0.7057225704193115,0.011107815802097321,2.1961266136169435,669.3530563354492,35.09678673744202,96.65162490801535,95.66017062020236,97.69519760523248,6.16795723254864,77.47858212544368,3.9026744549091044,4.944614740518423,0.3054204107477115,6.16795723254864,0.6349807198231037,0.012780895026830526,2.0333665792758646,617.1356259859525,41.21690254945021
28,95.9862819888998,93.92532019745106,98.18181520809358,6.339242897033691,75.35391247272491,3.4547735929489134,5.217423305511475,0.3169491478800774,6.339242897033691,0.6961001074314117,0.010852537751197815,2.1922985768318175,663.4431571960449,34.731522381305695,96.84616758996711,95.8949350357441,97.83583679902456,6.13992085823646,77.68563032150269,2.7584109054161954,4.882662846491887,0.2798020232182283,6.13992085823646,0.6364223590263953,0.007091148684804256,2.0069746237534742,578.7072284405048,41.791398937885575
29,96.12005740944988,94.03598547305604,98.35726741677128,6.331585893630981,75.5199316740036,3.3419059067964554,5.148254194259644,0.3009270064532757,6.331585893630981,0.6919750547409058,0.01061792959459126,2.1447660446166994,664.5519638061523,35.65035265684128,96.7881047066954,96.38135503889478,97.24523982668143,6.124191797696627,77.90704277845529,3.1397187365935397,4.9525960592123175,0.35182641446590424,6.124191797696627,0.6374920331514798,0.008616146953919759,2.009334921836853,581.4788730327899,42.142360256268425
30,96.3817293138964,94.45571190893038,98.41147279904732,6.262143316268921,75.94354891777039,3.4128037214279177,5.06469048500061,0.29260386526584625,6.262143316268921,0.6758748948574066,0.010734233614057303,2.105077211856842,658.0742530822754,36.74423140287399,96.77722310463001,96.10850042855006,97.48809759812343,6.109921235304612,79.37298096143283,2.695227494606605,4.810101710833036,0.304107051056165,6.109921235304612,0.6004173159599304,0.008036879536051016,1.9456228476304274,548.6265681340144,43.42841185056246
31,96.36180062061585,94.39752444256834,98.45061291170123,6.267681150436402,76.62276637554169,3.3878577768802645,5.027132129669189,0.28226794183254245,6.267681150436402,0.6636977708339691,0.010788851864635945,2.084429614543915,641.2008590698242,37.373639822006226,96.93273831011211,97.26747090114334,96.65420944311765,6.136488639391386,77.89992231589098,2.096481449328936,4.868570676216712,0.3436948387668683,6.136488639391386,0.6208389172187219,0.005850498725731785,1.9413474798202515,563.0984907883865,43.72471662668082
32,96.45735073367683,94.77675132497808,98.2291247636668,6.207175736427307,76.45596408843994,3.3291605055332183,4.97768322467804,0.29211316421628,6.207175736427307,0.66402179479599,0.010211346726864577,2.0462010645866395,638.6672470092774,38.45012676715851,96.29458326729392,93.85695684734303,98.89688244285526,6.252268699499277,79.7398172892057,2.70058912726549,4.722009145296537,0.2307964047560325,6.252268699499277,0.5940235761495737,0.007560797572995608,1.8855901864858775,524.150144136869,46.038507727476265
33,96.40537678164918,94.46929975991718,98.46060815063336,6.2108129787445066,77.26148569583893,3.291617864370346,4.9211053466796875,0.28193431317806245,6.2108129787445066,0.6492196190357208,0.010208611954003572,2.008891065120697,620.1884498596191,39.36587697267532,97.09400071696778,96.12758273324746,98.09296234348287,6.103175475047185,80.39922576684218,2.5349609095316668,4.651932459611159,0.25223562579888564,6.103175475047185,0.5816968037531927,0.00622578953894285,1.8551525519444392,519.9762637798602,47.02944457530975
34,96.65431091262259,95.01906205633622,98.37252740376476,6.21507942199707,77.6595561504364,3.2293374240398407,4.892647361755371,0.2695161528885365,6.21507942199707,0.6405252891778946,0.01002280225045979,1.9974812006950378,606.0950386047364,39.4919895529747,96.64303361868932,94.52346190628268,98.90122203054891,6.216395983329186,80.00914683708778,2.252863187056321,4.671362253335806,0.2317489299636621,6.216395983329186,0.5878971127363352,0.005962207698478148,1.8511543365625234,502.53883361816406,46.82832612441136
35,96.67976894569009,95.1817613347233,98.24659926879886,6.1563331985473635,77.41269993782043,3.265121877193451,4.851187200546264,0.28674851566553117,6.1563331985473635,0.635781648159027,0.01007695147767663,1.962659592628479,605.3842910766601,40.379639744758606,97.17891067107918,96.8265387963699,97.55055181511915,6.048652979043814,81.0456055861253,2.000539543536993,4.616219447209285,0.2876399216743616,6.048652979043814,0.5707247394781846,0.004707101213101011,1.8111022068903997,493.6728198711689,48.69969143317296
36,96.86319916189923,95.42099918890764,98.3848945229523,6.13202383518219,78.00924980640411,3.178917607665062,4.7544394302368165,0.25280210420489313,6.13202383518219,0.6208367663621902,0.009564227852970363,1.9189304089546204,592.588190460205,41.84933567047119,97.19550302583943,96.23885851941431,98.18667985614351,6.078579829289363,81.55118181155278,1.6909157026272554,4.52495892231281,0.2361391026240129,6.078579829289363,0.5546390093289889,0.004051286852560365,1.7722593270815337,479.46678161621094,50.03377405496744
37,96.8768363339494,95.42515312984452,98.39974874014551,6.148070187568664,78.84709119796753,3.169880974292755,4.748553476333618,0.2598068016767502,6.148070187568664,0.6121975529193878,0.009583777645602823,1.906467113494873,573.8966522216797,42.214825332164764,97.15249553529416,96.26584885822672,98.07401778672973,6.09101363328787,81.93878210507907,2.156871184706688,4.5484951459444485,0.26093722077516407,6.09101363328787,0.5465377821372106,0.005470858940568108,1.7720325818428626,465.47149364764874,50.10900818384611
38,96.91243643936558,95.48364700116417,98.40925708782197,6.162641773223877,79.34012877941132,3.108259153366089,4.709526052474976,0.2585447730123997,6.162641773223877,0.6033096617460251,0.009470502976328135,1.8698457956314087,556.2480964660645,43.41625219583511,97.08446385878572,97.11968959379445,97.06980214301278,6.093087691527146,82.51060064022357,1.9467013271955342,4.570710475628193,0.32897702489907926,6.093087691527146,0.5362192461123834,0.004610061949978654,1.7328773095057561,442.7012252807617,51.465094548005325
39,96.7099130782407,95.15324499264972,98.36629063984017,6.113914756774903,79.65361046791077,3.231178265810013,4.664158182144165,0.25705176025629045,6.113914756774903,0.5975657737255097,0.00984688644297421,1.8469709587097167,566.8069305419922,44.16577208042145,97.04467406609238,95.59647460220691,98.54593738861276,6.1257710456848145,82.81229367622963,2.149144273537856,4.413883557686439,0.21690588215222725,6.1257710456848145,0.5122340757113236,0.0051126488520262334,1.6933714884978075,448.78054545475885,52.01015357787792
40,97.08318193638627,95.75550489934221,98.46555009180415,6.1326981544494625,79.9544392824173,3.071490913629532,4.60058470249176,0.23927877604961395,6.1326981544494625,0.578913779258728,0.00932272657752037,1.8077573919296264,539.1201332092285,45.29254603385925,97.43095726279738,96.4994287407362,98.39858368947593,6.046447680546687,83.4574493078085,2.6144370322044077,4.39773363333482,0.23233801871538162,6.046447680546687,0.5139548022013444,0.006484322464809968,1.68807380933028,410.86314274714545,52.00581069176014
41,96.95599901172213,95.6658198978382,98.31721002952865,6.1500961971282955,80.75834214687347,3.0829588651657103,4.572079877853394,0.24829582646489143,6.1500961971282955,0.567532132267952,0.00952382550574839,1.772073245048523,516.84091796875,46.433178067207336,97.02737310154984,96.09012384375595,98.00640507316221,6.110404949921828,83.7466707596412,2.7197323854152975,4.406945081857534,0.2694981453510431,6.110404949921828,0.49893906712532043,0.006946751704582801,1.648158623622014,413.1772290743314,53.6607570373095
42,96.88204468558467,95.45747010464923,98.38889531731112,6.096711993217468,80.92077994346619,3.126589748263359,4.501102051734924,0.24605821006000042,6.096711993217468,0.5570686435699463,0.009673776291310787,1.7293118500709534,514.4940406799317,47.40238398313522,97.30151630471738,96.68782579611691,97.94355245978566,6.058098206153283,83.88865773494427,1.7817391684422126,4.329901181734526,0.2483442723751068,6.058098206153283,0.48613242231882536,0.0042238481557713104,1.620085046841548,395.87329864501953,54.9829336313101
43,97.21820748907942,95.94943361180505,98.54567679169189,6.080375127792358,81.24631655216217,3.0883672714233397,4.468290419578552,0.2198072424530983,6.080375127792358,0.5522544455528259,0.009528336953371764,1.7318681621551513,506.99036026000977,47.49659967422485,97.48737410165002,97.19330123005483,97.79766420889239,6.019672008661123,84.40326360555795,2.4588834093167233,4.296221898152278,0.2597485196131926,6.019672008661123,0.47749762810193574,0.0061080477988490695,1.594118173305805,385.7693099975586,54.76656235181368
44,97.31812002445874,96.08862544259223,98.59487581646367,6.130622415542603,81.45268511772156,3.095484745502472,4.455107474327088,0.22669444784522055,6.130622415542603,0.5458468353748321,0.009478041622787713,1.6987068438529969,495.8483539581299,48.47966021299362,96.91912751584992,95.88450464611363,97.99880883317797,6.1150545340317946,84.21153013522809,1.6838649660348892,4.292681033794697,0.2411790444300725,6.1150545340317946,0.4795932655151074,0.004538187524303794,1.574610132437486,381.3060804513785,56.15791311630836
45,97.40616109769458,96.29090870438466,98.56037175338314,6.133796439170838,82.32564461231232,3.0524075090885163,4.407661180496216,0.21980859510600567,6.133796439170838,0.5304511106014251,0.009413477825000882,1.6678254461288453,474.1239440917969,49.40035444498062,97.07729484200883,95.67182051736883,98.53701604093357,6.09683739222013,84.94419272129352,1.696950804728728,4.222962049337534,0.2137227224615904,6.09683739222013,0.46791659868680513,0.004524158976542262,1.5468997680223906,361.9170306279109,56.77644220682291
46,97.25897800752408,95.99851898023195,98.57580857403495,6.0711828708648685,82.57195580005646,2.9462120324373244,4.341037392616272,0.22341457761824132,6.0711828708648685,0.5197222632169723,0.008977139247581362,1.6271078324317931,461.015523147583,50.51825827360153,97.54899974609361,96.95371241554425,98.16443680566853,6.000789807393001,83.59663303081805,1.9302606468017285,4.240370750427246,0.23349069918577486,6.000789807393001,0.4902539918055901,0.004786440189211414,1.5624685562573946,394.58877856914813,55.52977369381831
47,97.3071048610932,96.0853458530073,98.57645318480155,6.0796483135223385,82.0356615781784,2.9649513512849808,4.329905471801758,0.22331014394760132,6.0796483135223385,0.5267217785120011,0.008989677419885994,1.6082152676582337,472.43465995788574,50.75323849916458,97.63536378261716,98.08558827619143,97.20301328671096,5.990046849617591,84.81769332518944,1.8749280044665704,4.269148698219886,0.2938047412496347,5.990046849617591,0.4634658396244049,0.004760659496801404,1.5534493831487803,360.0553879371056,57.31448072653551
48,97.51168991215445,96.50424462625752,98.56093962566085,6.040253219604492,82.7819117307663,2.9639604151248933,4.277425374984741,0.21090583860874176,6.040253219604492,0.5129193764925003,0.009050292717292905,1.5915773582458497,458.6091625213623,51.60980957746506,97.30815515748533,96.62991293990343,98.03280725191043,6.04100304383498,84.21841447169965,1.950575216458394,4.20343017578125,0.23706902105074662,6.04100304383498,0.46408259639373195,0.004783683152009661,1.5261955261230469,373.1616401672363,56.499340213262116
49,97.46657985801025,96.36621957132131,98.60625799214334,6.1263224887847905,83.3795474767685,2.9645163089036943,4.279101457595825,0.21216190099716187,6.1263224887847905,0.5021533012390137,0.009066912280395627,1.569406008720398,446.1381015777588,52.161660969257355,97.64123914671399,98.10711050055842,97.18991662702973,5.973875467593853,84.91370998896085,1.8866585538937495,4.225088908122136,0.2988226694556383,5.973875467593853,0.46373270337398237,0.004596119961486413,1.5098777734316313,368.23768615722656,57.382913277699394
50,97.52553332095141,96.44654820080231,98.6445912880606,6.0379871034622195,83.81528353691101,2.9731079608201982,4.192607245445251,0.20419329658150673,6.0379871034622195,0.48586445927619937,0.009126609452068805,1.5331880474090576,433.27262687683105,53.2352175116539,97.39868681547222,96.37633696761273,98.45167408409131,6.042589792838464,86.30978602629442,1.8082549021794245,4.117671361336341,0.21628509748440522,6.042589792838464,0.43473499096356905,0.004605539017715133,1.481244288958036,344.6823457571176,58.44167837729821
51,97.7456170547965,96.7175694416154,98.81424395498881,6.00757664680481,83.80164194107056,2.9536492615938186,4.154425277709961,0.19094927832484246,6.00757664680481,0.4919636106491089,0.009031031299382448,1.5146435165405274,426.8400115966797,53.5497562289238,97.42666072957277,96.9682133432255,97.91194333580675,5.999413178517268,84.92250809302696,1.9159430265426636,4.148742253963764,0.23123846661586028,5.999413178517268,0.4619613610781156,0.004645464619478354,1.4934071394113393,344.13829803466797,58.346249965521004
52,97.7453920470686,96.85301562809606,98.66645000102818,6.023781194686889,83.92284834384918,2.8751517117023466,4.139509134292602,0.19351896837353708,6.023781194686889,0.4801891642808914,0.008702843952924012,1.4997937965393067,425.5166812896729,53.58842420578003,97.40458464810737,96.7315410012325,98.10427867182594,6.030904293060303,84.92070390627934,1.791674723991981,4.128762850394616,0.22624652087688446,6.030904293060303,0.45152844144747806,0.00505577944792234,1.4746188017038198,368.59818091759314,57.96755689841051
53,97.64836139968415,96.60132746948553,98.73333349815297,6.062690987586975,83.96395218372345,2.920956701040268,4.135223140716553,0.19636558160185813,6.062690987586975,0.47941151082515715,0.008914452232420444,1.479544780254364,437.1816917419434,54.35102593898773,97.4156420357296,97.1954845097062,97.65179008963432,6.0065541083996115,85.88465818992027,1.4638547885876436,4.111868564899151,0.25699215955459154,6.0065541083996115,0.4367262835686023,0.0035214443834355245,1.4461698348705585,335.23631169245795,59.565623448445244
54,97.56989842613362,96.41732754993843,98.76607399065853,6.046713418960572,84.68371045589447,2.8925148487091064,4.099702701568604,0.18721327021718026,6.046713418960572,0.4652698689699173,0.008790120808407664,1.4686928367614747,405.95793800354005,54.408091962337494,97.40320892454426,95.99853059358696,98.8575965185093,6.068128035618709,85.98319979814383,1.5223989979578898,4.074574855657724,0.19386538920494226,6.068128035618709,0.4379296715442951,0.004829838639125228,1.4493478444906382,333.29159809992865,59.96739130753737
55,97.8110907206883,97.07098462489985,98.57680921334965,6.003009276390076,84.40826261043549,2.973191338777542,4.069408483505249,0.19410503536462784,6.003009276390076,0.4671176600456238,0.0091616605874151,1.4454355072975158,412.9760795593262,55.255835592746735,97.73501806691677,97.56441846631637,97.919851261619,5.977119812598596,86.13766110860385,1.3785292666692,4.1396882717426005,0.2882155248752007,5.977119812598596,0.43528322073129505,0.003783279277670842,1.4540260480000422,339.13164578951324,59.311993763997
56,97.7852110741812,96.87079962237216,98.73050555626344,6.003261070251465,85.08463859558105,2.9447307646274568,4.013565411567688,0.18564862780272962,6.003261070251465,0.4578302329778671,0.009070919789373875,1.4044800615310669,397.195548248291,56.79781138896942,97.68787890113914,97.07713011887625,98.31269821569605,5.968727093476516,86.31598078287564,1.8378327213800871,4.016268124947181,0.19712058970561394,5.968727093476516,0.43598907268964326,0.004264083816311681,1.4240479194200957,327.0440937922551,60.3001383634714
57,97.84581764310133,96.95063350587778,98.76809116422567,5.945840921401977,84.77136254310608,2.991615331172943,3.982201075553894,0.1756006272137165,5.945840921401977,0.4618810027837753,0.009362963400781155,1.4003668427467346,400.437516784668,56.461420118808746,97.56475202644998,97.11301788404245,98.04113991066136,6.015232966496394,85.6253445148468,1.6051591416964164,4.090236040262075,0.25101211208563584,6.015232966496394,0.4358456272345323,0.004281328704494696,1.427944302558899,345.4313747699444,59.08760841076191
