epoch,lr,train_active_f1,train_active_precision,train_active_recall,train_count_mae,train_day_acc,train_duration_mae_minutes,train_loss,train_loss_active,train_loss_count,train_loss_day,train_loss_duration,train_loss_time,train_loss_week_time,train_start_mae_minutes,train_start_tol_5m,val_active_f1,val_active_precision,val_active_recall,val_count_mae,val_day_acc,val_duration_mae_minutes,val_loss,val_loss_active,val_loss_count,val_loss_day,val_loss_duration,val_loss_time,val_loss_week_time,val_monitor_score,val_start_mae_minutes,val_start_tol_5m
1,0.00025,64.07375867868096,64.4640997443494,65.93142371063105,6.025111710870421,21.558554228637124,15.569268743713181,12.607231957571846,1.6334513611607737,6.025111710870421,1.7560790707538654,0.2655551099254713,4.5137817255862345,6.298256672822036,2537.8771526782543,1.683443298793168,71.04049983240752,70.409848999189,73.4420384990473,5.873636245727539,41.43439456820488,13.561347037553787,11.120787405967713,1.3264785945415496,5.873636245727539,1.5564301863312722,0.15010197404772044,3.950464552640915,5.5059470415115355,-22.0637799258881,1337.1288051605225,4.193741925992072
2,0.00025,71.82207947627266,68.84916407653607,75.49931806100255,5.223526874145904,41.18253286782797,10.956990521449548,10.648887448496632,1.42989693833636,5.223526874145904,1.2346400494699354,0.09366043231316976,4.069064555230079,5.259402361783114,1305.048069644284,4.54991760772544,74.64136419021104,68.70885561829681,82.43392741123975,5.070085799694061,56.1610197275877,8.775336816906929,9.703784132003785,1.1449555441737176,5.070085799694061,1.0296667367219925,0.05808504335582256,3.790740805864334,4.840499854087829,-1.1749073153492802,845.6311140060425,8.663957444950938
3,0.00025,73.67005797065332,69.00683419268584,79.42141724897027,4.79608479877571,58.20437840053013,10.176385099237615,9.664418406300731,1.3327620455196925,4.79608479877571,0.9335730528676665,0.08096841388902107,3.909490662735778,4.723516690266597,786.3402723337149,8.19021026519212,73.72734183892696,65.40565186929796,86.43401482821416,5.377181732654572,69.18448254466057,9.420668601989746,9.196392011642455,1.1334225729107856,5.377181732654572,0.8261054858565331,0.06829356784000992,3.614800387620926,4.399263191223144,5.529058019798555,669.5933771133423,11.769252372905612
4,0.00025,74.39666964584364,69.56686447578689,80.36142062226016,4.688200326709004,66.98537105089659,7.9337929247261645,8.960682429276504,1.2872334076212597,4.688200326709004,0.7696326413711945,0.052650727936393256,3.6890091199379462,4.275266840860441,602.6465165769899,12.584165164402553,76.15443128898877,72.89997358807467,80.9788424564379,4.110901790857315,70.20874932408333,7.864385470747948,8.207105028629304,1.1622980698943137,4.110901790857315,0.6886856034398079,0.051195883797481655,3.4261769115924836,3.977316266298294,12.865701575719301,603.1980381011963,16.862113401293755
5,0.00025,75.27029721394645,69.76270993752722,82.14365684806137,4.579269601153089,69.79129538907634,6.864108683226944,8.479904261502353,1.244875952020868,4.579269601153089,0.7090190153617364,0.03974133257016346,3.533159898473071,3.9799164703914096,540.941257229099,16.17225720123811,74.85133167053299,68.41534593648447,84.86168457278904,4.5681506276130674,72.94973000884056,7.948453329503536,8.076415359973907,1.13316058665514,4.5681506276130674,0.7234068766236306,0.053382781869731846,3.3411475718021393,3.767345333099365,14.302263493148113,562.8247356414795,20.65082971006632
6,0.00025,76.04568987075844,71.31950908842047,81.81452077047024,4.175397512200591,71.38067452938526,6.2884627650310465,8.045232639684306,1.2199816041952605,4.175397512200591,0.6715042892988626,0.033608333739851205,3.423606514930725,3.7817649547155803,501.21595333148906,18.947455417606736,76.89277314701681,67.50862977138988,90.28012563114126,4.641276222467423,74.34942439198494,5.586491107940674,7.542788708209992,0.9495827421545983,4.641276222467423,0.617033452540636,0.024270649440586566,3.2092032015323637,3.498881310224533,16.62881282861681,536.4806270599365,22.679130285978317
7,0.00025,77.43192573518863,72.65971117479977,83.15836791703195,3.699713830824022,73.41901195513738,5.869662589454031,7.553111351929702,1.1565316946475537,3.699713830824022,0.629864820025184,0.029130208487441012,3.316112533792273,3.58888176973764,462.947338525351,21.079978269416017,75.69939302861378,76.12272199749997,78.60516109566045,3.3361580580472947,74.17906001210213,5.143172927200794,7.145074081420899,1.1840194150805474,3.3361580580472947,0.6188245594501496,0.02402398579288274,3.1086215019226073,3.36925430893898,20.47657779207717,510.5267162322998,25.169029943645
8,0.00025,78.15220852787235,74.26290084569024,82.64613085810649,3.196626481297728,74.99567096109514,5.539300542373161,7.166694579186378,1.1374655872970432,3.196626481297728,0.5990433543920517,0.025877139700407333,3.232059966434132,3.4491779169478973,432.9153214491807,22.972317920489743,79.98866897110638,75.80671285850778,85.3525154986701,2.747941216826439,77.0641715824604,5.248331017792225,6.459689283370972,1.0060361638665198,2.747941216826439,0.5651151768863201,0.021367404703050853,3.0106035590171816,3.1437136232852936,26.007228643492596,461.19829082489014,28.282928727567196
9,0.00025,78.82511521079915,75.4917834535202,82.67603933063569,2.8822318539991008,76.61275108913323,5.297151643347431,6.846111594856559,1.1059752335022022,2.8822318539991008,0.5669828024390456,0.02379368320591264,3.159615193094526,3.31773060018366,406.117085419692,24.737065130627002,80.23970297882059,74.80360803651057,87.21218814461524,3.0051999926567077,79.73109260201454,6.052796848118305,6.256661725044251,0.9319356456398964,3.0051999926567077,0.5202638819813729,0.027252335892990233,2.9218983173370363,2.98251913189888,28.199906169505756,409.9029383659363,30.722939558327198
10,0.00025,79.20406574213504,76.07069568815147,82.76721799320586,2.7326394350497756,77.90083978083227,5.100799628666469,6.599261441788116,1.0821607716671833,2.7326394350497756,0.5428864114083253,0.02203383989172516,3.0812695134769785,3.1928656287007517,380.56722541908164,26.595784897928112,79.77627603846697,76.97863934207821,83.51071098623595,2.5576363116502763,80.92911347746849,4.046649098396301,6.046868371963501,1.036054965853691,2.5576363116502763,0.4986985743045807,0.013939211354590952,2.830582308769226,2.872497120499611,30.364874379965347,378.17209911346436,31.465812772512436
11,0.00025,79.77433290864957,76.4718533430441,83.54520306167692,2.5749055735476607,79.28966225741746,4.813776910305023,6.35732821055821,1.058594794242413,2.5749055735476607,0.5208625706372323,0.020230805386438386,3.005942759575782,3.0734242417595605,356.39908753432235,28.327749708256164,80.10652383851638,74.4932634368924,87.47806699863747,2.904688462615013,81.36263623833656,3.4959891885519028,5.896006226539612,0.8867750734090805,2.904688462615013,0.515746372193098,0.011576528241857887,2.760590583086014,2.7791728138923646,30.93316935579648,372.97090244293213,34.094073846936226
12,0.00025,80.20639013375353,77.65030299390368,83.09082546759954,2.3083094838377716,80.16859095592004,4.597769677639008,6.119611501693726,1.052177312312188,2.3083094838377716,0.5044982386873914,0.018474627080579082,2.93617197600278,2.9730806273299377,338.25513369077214,30.112363078764506,80.52694303275737,76.95800103460188,85.25620496025138,2.411644059419632,81.8987812101841,4.014152400195599,5.60841075181961,0.9502919867634774,2.411644059419632,0.4730979047715664,0.013578235683962703,2.6664812564849854,2.6528431713581084,33.24434875871795,351.8723783493042,35.57202190160751
13,0.00025,80.74325771515659,78.30801016547655,83.46563565189133,2.1237653594512444,80.64166295838046,4.451167850525348,5.900835281842715,1.0274711781507964,2.1237653594512444,0.4916073757332641,0.017298831410899565,2.873317675157027,2.878001062900989,327.1473520452326,31.707400277063446,80.89444764463526,77.96443990339546,84.85502287061968,2.2463874995708464,82.58850827813148,3.504496604204178,5.482139313220978,0.9453011900186539,2.2463874995708464,0.48089989498257635,0.011936026252806186,2.6391782015562057,2.603499633073807,34.06113483844148,352.238018989563,36.355336382985115
14,0.00025,81.02298752122338,78.8331506441456,83.45003771936068,2.059186030517925,81.51201137474605,4.268048092142328,5.737059515792054,1.0110342460019248,2.059186030517925,0.4766209230020449,0.016380468316908394,2.8019093182179833,2.7886065600754377,310.7019517948101,33.2808430996034,81.17666993471748,77.48780021189579,85.89842570982009,2.2513787716627123,84.95892032980919,3.3501821905374527,5.268190598487854,0.9276645794510842,2.2513787716627123,0.43644935786724093,0.010276716959197074,2.5513336807489395,2.460776153206825,36.96566304054328,297.9362325668335,39.046543315052986
15,0.00025,81.36996506029368,79.23486554593671,83.73094469447065,1.9517329459066515,82.65923122306923,4.161211316074644,5.544538182097596,0.9907363935724481,1.9517329459066515,0.4578078317564803,0.015569795195206806,2.7409537999660936,2.689857388471628,293.23823866906105,34.96540908689623,81.35274342644557,75.70334300139129,88.66049231575079,2.5906960636377336,84.10875603556633,2.837410796433687,5.2613687992095945,0.852273876965046,2.5906960636377336,0.45067782774567605,0.009278679080307484,2.490307757258415,2.4269152790308,36.30625061793298,312.94091415405273,40.381156876683235
16,0.00025,81.67065215310146,79.46005225820419,84.11165260972211,1.8892573691033698,83.43480024244879,4.058921497750592,5.407319691274073,0.9694462441778803,1.8892573691033698,0.4459301370691943,0.01497044036310021,2.695113956154167,2.621191921172204,280.23858751569475,36.26759615424392,81.21433372368809,77.71267872701097,85.9647200905475,2.2598437815904617,84.07877966761589,2.5733800157904625,5.096599566936493,0.9057937040925026,2.2598437815904617,0.42272633537650106,0.008174388785846531,2.4466177612543105,2.3536306023597717,37.66327087752162,299.32598757743835,41.31003513932228
17,0.00025,82.02380765774932,80.01129031195396,84.24464786567889,1.8247275545999602,83.7580086735936,3.9524279515464587,5.2792066010561856,0.9622464861188617,1.8247275545999602,0.43938499747158644,0.014454942988836534,2.637865154774158,2.5499702815885668,273.9163556037011,37.29669213682026,82.01052740510713,78.51142413822575,86.60037596770192,2.0663374722003938,85.2399916946888,2.742323711514473,4.986748600006104,0.8983672797679901,2.0663374722003938,0.4464907705783844,0.008950480550993234,2.408367398381233,2.327001076936722,39.063625658738054,297.5851936340332,42.95225381851196
