task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
96.29629629629629,100.0,98.11320754716981,92.3076923076923,92.3076923076923,92.3076923076923,100.0,26.346153846153847,1.0,27.0,26.0,26.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-07-26 00:00:00+01:00
92.5,97.36842105263158,94.87179487179489,78.37837837837837,78.37837837837837,78.37837837837837,91.8918918918919,165.27027027027026,6.0,40.0,38.0,37.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-08-02 00:00:00+01:00
92.15686274509804,97.91666666666666,94.94949494949493,65.95744680851064,65.95744680851064,65.95744680851064,87.2340425531915,244.36170212765958,5.0,51.0,48.0,47.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-08-09 00:00:00+01:00
95.38461538461539,98.4126984126984,96.875,90.32258064516128,90.32258064516128,90.32258064516128,100.0,17.661290322580644,5.0,65.0,63.0,62.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-08-16 00:00:00+01:00
93.93939393939394,100.0,96.875,74.19354838709677,74.19354838709677,74.19354838709677,96.7741935483871,221.4516129032258,2.0,33.0,31.0,31.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-08-23 00:00:00+01:00
100.0,93.10344827586206,96.42857142857143,88.88888888888889,88.88888888888889,88.88888888888889,100.0,179.8148148148148,2.0,27.0,29.0,27.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-08-30 00:00:00+01:00
93.18181818181817,95.34883720930233,94.2528735632184,63.41463414634146,63.41463414634146,63.41463414634146,87.8048780487805,182.5609756097561,2.0,44.0,43.0,41.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-09-06 00:00:00+01:00
95.3125,100.0,97.6,72.1311475409836,72.1311475409836,73.77049180327869,100.0,99.01639344262296,7.0,64.0,61.0,61.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-09-13 00:00:00+01:00
95.55555555555556,97.72727272727273,96.62921348314609,72.09302325581395,72.09302325581395,72.09302325581395,100.0,174.1860465116279,1.0,45.0,44.0,43.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-09-20 00:00:00+01:00
96.96969696969697,98.46153846153847,97.70992366412214,70.3125,70.3125,70.3125,95.3125,289.0625,8.0,66.0,65.0,64.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-09-27 00:00:00+01:00
94.73684210526315,97.2972972972973,95.99999999999999,83.33333333333334,83.33333333333334,84.72222222222221,100.0,98.19444444444444,6.0,76.0,74.0,72.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-10-04 00:00:00+01:00
89.69072164948454,100.0,94.56521739130436,75.86206896551724,77.01149425287356,77.01149425287356,97.70114942528735,102.1264367816092,12.0,97.0,87.0,87.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-10-11 00:00:00+01:00
96.55172413793103,98.82352941176471,97.67441860465115,88.09523809523809,88.09523809523809,88.09523809523809,98.80952380952381,10.297619047619047,4.0,87.0,85.0,84.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-10-18 00:00:00+01:00
96.82539682539682,95.3125,96.06299212598425,93.44262295081968,93.44262295081968,93.44262295081968,95.08196721311475,93.52459016393442,1.0,63.0,64.0,61.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-10-25 00:00:00+01:00
94.5945945945946,97.22222222222221,95.89041095890411,55.714285714285715,58.57142857142858,58.57142857142858,98.57142857142858,268.2142857142857,6.0,74.0,72.0,70.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-11-01 00:00:00+01:00
94.18604651162791,100.0,97.0059880239521,91.35802469135803,91.35802469135803,91.35802469135803,98.76543209876543,57.96296296296296,5.0,86.0,81.0,81.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-11-08 00:00:00+01:00
92.3913043478261,100.0,96.045197740113,74.11764705882354,74.11764705882354,80.0,98.82352941176471,61.23529411764706,7.0,92.0,85.0,85.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-11-15 00:00:00+01:00
89.24731182795699,100.0,94.31818181818181,72.28915662650603,72.28915662650603,72.28915662650603,97.59036144578313,62.65060240963855,8.0,93.0,83.0,83.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-11-22 00:00:00+01:00
95.65217391304348,100.0,97.77777777777777,60.60606060606061,62.121212121212125,62.121212121212125,100.0,147.34848484848484,6.0,69.0,66.0,66.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-11-29 00:00:00+01:00
95.23809523809523,98.76543209876543,96.96969696969695,85.0,85.0,85.0,100.0,43.75,4.0,84.0,81.0,80.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-12-06 00:00:00+01:00
92.3913043478261,100.0,96.045197740113,85.88235294117646,85.88235294117646,85.88235294117646,100.0,30.941176470588236,5.0,92.0,85.0,85.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-12-13 00:00:00+01:00
97.59036144578313,100.0,98.78048780487805,71.60493827160494,71.60493827160494,71.60493827160494,98.76543209876543,165.74074074074073,5.0,83.0,81.0,81.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-12-20 00:00:00+01:00
98.30508474576271,95.08196721311475,96.66666666666667,87.93103448275862,87.93103448275862,87.93103448275862,98.27586206896551,56.810344827586206,3.0,59.0,61.0,58.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2055-12-27 00:00:00+01:00
38.028169014084504,100.0,55.102040816326536,92.5925925925926,92.5925925925926,92.5925925925926,100.0,4.2592592592592595,11.0,71.0,27.0,27.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2056-01-03 00:00:00+01:00
