change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,duration_close_accuracy,duration_mae_minutes,elapsed_sec,epoch,matched_tasks,model,overlap_same_robot_count,predicted_tasks,selector_score,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,task_f1,task_precision,task_recall,time_close_accuracy_10m,time_close_accuracy_5m,time_exact_accuracy,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_duration_mae_minutes,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,true_tasks,val_loss
89.1826923076923,15.625,34.375,9.375,4.1875,,,0.4949657917022705,13,,occurrence_residual,,,-17.5,,,,,,,,,,,93.0,35.875,50.8125,17.75,3.4775,,2.5817473125457764,,,,,,2.6062887815328746
89.1826923076923,21.875,31.25,9.375,4.25,,,0.48305296897888184,14,,occurrence_residual,,,-20.0,,,,,,,,,,,93.5,36.1875,52.8125,18.625,3.3175,,2.5606833505630493,,,,,,2.5784646547757664
88.9423076923077,25.0,37.5,9.375,3.90625,,,0.48165297508239746,15,,occurrence_residual,,,-12.8125,,,,,,,,,,,91.75,37.8125,54.625,19.375,3.2175,,2.52832585811615,,,,,,2.5437296353853664
88.70192307692308,25.0,34.375,9.375,4.0,,,0.3499178886413574,16,,occurrence_residual,,,-15.625,,,,,,,,,,,93.375,38.6875,56.375,18.9375,2.985,,2.4574441432952883,,,,,,2.4783000762646017
89.1826923076923,28.125,37.5,6.25,3.78125,,,0.35063934326171875,17,,occurrence_residual,,,-12.8125,,,,,,,,,,,93.0,41.5,59.0,21.9375,2.741875,,2.40347704410553,,,,,,2.430198449354905
88.70192307692308,25.0,37.5,12.5,3.84375,,,0.4619770050048828,18,,occurrence_residual,,,-10.9375,,,,,,,,,,,93.9375,42.375,59.375,24.125,2.63875,,2.3391799545288086,,,,,,2.4283619843996487
88.70192307692308,25.0,37.5,9.375,3.78125,,,0.4641270637512207,19,,occurrence_residual,,,-11.5625,,,,,,,,,,,93.75,43.625,59.75,23.5625,2.68875,,2.331488361358643,,,,,,2.436508270410391
88.70192307692308,21.875,40.625,6.25,3.8125,,,0.48532986640930176,20,,occurrence_residual,,,-11.25,,,,,,,,,,,92.625,42.6875,57.5,22.1875,2.676875,,2.3209417128562926,,,,,,2.3843870162963867
89.1826923076923,25.0,37.5,12.5,3.78125,,,0.4516167640686035,21,,occurrence_residual,,,-10.3125,,,,,,,,,,,93.0,44.5,62.75,24.75,2.453125,,2.2462063360214235,,,,,,2.3831128157102146
88.70192307692308,21.875,40.625,12.5,3.71875,,,0.3540642261505127,22,,occurrence_residual,,,-7.8125,,,,,,,,,,,93.5625,45.375,62.8125,23.9375,2.44375,,2.2579736852645875,,,,,,2.3372611082517185
88.9423076923077,25.0,37.5,3.125,3.78125,,,0.3451845645904541,23,,occurrence_residual,,,-14.0625,,,,,,,,,,,92.875,45.4375,62.0,26.875,2.37,,2.2098223400115966,,,,,,2.3215163487654467
88.22115384615384,25.0,37.5,6.25,3.75,,,0.34580206871032715,24,,occurrence_residual,,,-12.5,,,,,,,,,,,93.8125,47.375,64.75,25.75,2.26,,2.1898404479026796,,,,,,2.3254480912135196
87.98076923076923,25.0,34.375,9.375,3.625,,,0.3452885150909424,25,,occurrence_residual,,,-11.875,,,,,,,,,,,93.9375,49.0625,65.3125,27.0,2.24,,2.1277509999275206,,,,,,2.3432421317467322
88.46153846153847,25.0,34.375,9.375,3.6875,,,0.35161805152893066,26,,occurrence_residual,,,-12.5,,,,,,,,,,,92.6875,50.5,66.625,30.0625,2.1475,,2.0687021899223326,,,,,,2.325681521342351
88.70192307692308,25.0,34.375,9.375,3.75,,,0.3423910140991211,27,,occurrence_residual,,,-13.125,,,,,,,,,,,93.3125,51.625,68.8125,29.125,2.055,,2.0958083987236025,,,,,,2.2580123314490685
88.22115384615384,21.875,34.375,15.625,3.6875,,,0.39565062522888184,28,,occurrence_residual,,,-10.0,,,,,,,,,,,92.4375,47.9375,65.0625,28.125,2.168125,,2.069702160358429,,,,,,2.258136538358835
87.74038461538461,25.0,34.375,12.5,3.71875,,,0.35529661178588867,29,,occurrence_residual,,,-11.5625,,,,,,,,,,,93.3125,49.5,66.8125,27.375,2.0925,,2.061230971813202,,,,,,2.2594462633132935
87.74038461538461,21.875,34.375,15.625,3.625,,,0.4106626510620117,30,,occurrence_residual,,,-9.375,,,,,,,,,,,93.375,50.9375,68.6875,30.5,2.078125,,1.9976804399490355,,,,,,2.256357119633601
87.98076923076923,21.875,37.5,9.375,3.53125,,,0.4837794303894043,31,,occurrence_residual,,,-9.0625,,,,,,,,,,,93.125,54.6875,70.5,32.75,1.898125,,1.95130854845047,,,,,,2.268785522534297
87.98076923076923,21.875,37.5,12.5,3.53125,,,0.46125197410583496,32,,occurrence_residual,,,-7.8125,,,,,,,,,,,93.875,53.1875,69.0625,29.0,1.9825,,1.9779761385917665,,,,,,2.256913551917443
87.5,28.125,37.5,9.375,3.59375,,,0.4647979736328125,33,,occurrence_residual,,,-9.6875,,,,,,,,,,,93.1875,53.5,71.0625,32.1875,1.889375,,1.9341605520248413,,,,,,2.2433679745747495
87.98076923076923,25.0,37.5,9.375,3.5,,,0.49150729179382324,34,,occurrence_residual,,,-8.75,,,,,,,,,,,93.125,53.375,71.125,31.6875,1.90125,,1.9139372754096984,,,,,,2.254828764842107
87.98076923076923,25.0,37.5,12.5,3.4375,,,0.47293686866760254,35,,occurrence_residual,,,-6.875,,,,,,,,,,,94.1875,56.3125,72.1875,33.1875,1.790625,,1.8962038803100585,,,,,,2.2205794774568997
87.5,21.875,37.5,6.25,3.53125,,,0.4914407730102539,36,,occurrence_residual,,,-10.3125,,,,,,,,,,,93.8125,54.875,71.8125,33.5625,1.7475,,1.8403867721557616,,,,,,2.206114264634939
87.25961538461539,25.0,34.375,15.625,3.46875,,,0.46968626976013184,37,,occurrence_residual,,,-7.8125,,,,,,,,,,,94.1875,57.625,73.125,34.625,1.719375,,1.8280184602737426,,,,,,2.1942367186913123
87.98076923076923,25.0,37.5,15.625,3.4375,,,0.4687662124633789,38,,occurrence_residual,,,-5.625,,,,,,,,,,,94.4375,58.8125,74.625,37.125,1.689375,,1.7238195490837098,,,,,,2.233129327113812
87.74038461538461,25.0,40.625,18.75,3.34375,,,0.47852492332458496,39,,occurrence_residual,,,-1.5625,,,,,,,,,,,94.0,58.9375,73.875,35.75,1.681875,,1.7748051047325135,,,,,,2.1953831911087036
87.5,28.125,34.375,12.5,3.1875,,,0.49543070793151855,40,,occurrence_residual,,,-6.25,,,,,,,,,,,94.0625,55.1875,71.0625,34.9375,1.81,,1.79906996011734,,,,,,2.2484513887992272
87.98076923076923,25.0,37.5,15.625,3.375,,,0.4849236011505127,41,,occurrence_residual,,,-5.0,,,,,,,,,,,92.875,58.125,74.0,37.5,1.6875,,1.756012372970581,,,,,,2.1859481518085184
86.77884615384616,25.0,34.375,6.25,3.53125,,,0.47147250175476074,42,,occurrence_residual,,,-12.1875,,,,,,,,,,,95.1875,59.8125,75.9375,36.0625,1.5925,,1.758306896686554,,,,,,2.146939442707942
86.53846153846153,25.0,37.5,15.625,3.375,,,0.4282107353210449,43,,occurrence_residual,,,-5.0,,,,,,,,,,,95.375,60.625,76.5625,39.0625,1.57375,,1.6897801876068115,,,,,,2.1827080249786377
87.5,25.0,37.5,9.375,3.46875,,,0.408550500869751,44,,occurrence_residual,,,-8.4375,,,,,,,,,,,96.0625,62.25,78.375,38.25,1.5375,,1.7291075325012206,,,,,,2.2064076386965237
87.74038461538461,21.875,34.375,6.25,3.6875,,,0.3594224452972412,45,,occurrence_residual,,,-13.75,,,,,,,,,,,95.4375,62.4375,77.3125,38.1875,1.515625,,1.6489337873458862,,,,,,2.2090533788387594
86.77884615384616,21.875,34.375,9.375,3.46875,,,0.3453373908996582,46,,occurrence_residual,,,-10.3125,,,,,,,,,,,94.9375,59.8125,77.0,39.1875,1.520625,,1.666185142993927,,,,,,2.1898895410391
86.77884615384616,25.0,37.5,9.375,3.28125,,,0.34902286529541016,47,,occurrence_residual,,,-6.5625,,,,,,,,,,,95.25,62.5625,76.75,40.3125,1.498125,,1.6356343984603883,,,,,,2.199181611721332
88.22115384615384,21.875,34.375,9.375,3.46875,,,0.36603426933288574,48,,occurrence_residual,,,-10.3125,,,,,,,,,,,95.75,63.3125,78.375,41.4375,1.439375,,1.5871474242210388,,,,,,2.2349264988532433
87.01923076923077,25.0,34.375,12.5,3.4375,,,0.46461939811706543,49,,occurrence_residual,,,-8.75,,,,,,,,,,,95.9375,62.25,78.6875,40.5,1.460625,,1.5692229819297792,,,,,,2.2230922167117777
87.01923076923077,25.0,37.5,9.375,3.375,,,0.463336706161499,50,,occurrence_residual,,,-7.5,,,,,,,,,,,96.5,63.625,79.75,42.625,1.389375,,1.532471477985382,,,,,,2.2058672354771542
85.09615384615384,21.875,34.375,9.375,3.4375,,,0.48476672172546387,51,,occurrence_residual,,,-10.0,,,,,,,,,,,95.25,64.4375,79.5,44.3125,1.388125,,1.5176105546951293,,,,,,2.1718074083328247
87.01923076923077,25.0,34.375,6.25,3.34375,,,0.39194369316101074,52,,occurrence_residual,,,-10.3125,,,,,,,,,,,96.125,64.625,77.75,43.5,1.405625,,1.5364635968208313,,,,,,2.256090604341947
86.77884615384616,25.0,34.375,6.25,3.46875,,,0.4204981327056885,53,,occurrence_residual,,,-11.5625,,,,,,,,,,,95.5625,64.0,79.125,44.25,1.40125,,1.5239043855667114,,,,,,2.299648330761836
87.74038461538461,18.75,40.625,9.375,3.46875,,,0.46164774894714355,54,,occurrence_residual,,,-6.5625,,,,,,,,,,,96.3125,64.625,80.5625,44.25,1.376875,,1.4945603156089782,,,,,,2.27670588860145
,,,,,100.0,0.0,5.008111238479614,1,70.125,temporal_residual,1.25,76.75,99.52905431338722,4.778519417475728,304.97530289583284,5.112257281553398,4.778519417475728,91.2464913329176,91.14498733679096,91.7261146086171,41.09162582396084,39.44617862211119,38.75959894162907,,,,,,0.0,5.989219233277556,1.7735389610389611,2303.3921326476257,2.106331168831169,1.8141233766233766,76.875,5.24168889499405
,,,,,100.0,0.0,5.586648941040039,2,70.125,temporal_residual,0.75,76.75,99.75949153796721,9.875606796116505,312.2081829601333,10.179004854368932,9.875606796116505,91.2464913329176,91.14498733679096,91.7261146086171,42.163325326435086,40.52079187749919,39.68177317262683,,,,,,0.0,4.979686680087796,5.712546383018617,1339.4728086397245,6.106794991276481,5.732838590810825,76.875,4.420784422494833
,,,,,100.0,0.0,5.1244776248931885,3,70.125,temporal_residual,0.0,76.75,101.17660918384158,12.72754854368932,286.0446771266355,13.152305825242719,12.742718446601941,91.2464913329176,91.14498733679096,91.7261146086171,44.717175409876276,42.922202936550136,42.08318423167778,,,,,,0.0,4.4711234383768845,8.923353432834922,931.9986956707843,9.642857142857142,9.000463822445312,76.875,4.060794462278051
,,,,,100.0,0.0,5.8200132846832275,4,70.125,temporal_residual,0.125,76.75,101.72407595751307,13.819781553398059,296.33846293541865,14.259708737864077,13.850121359223301,91.2464913329176,91.14498733679096,91.7261146086171,46.869582523725285,45.224135321875636,44.537555641393524,,,,,,0.0,4.230025410961795,10.701530614456573,800.5434833873402,11.47263451056047,10.835459185885144,76.875,3.9165812094234727
,,,,,100.0,0.0,5.677833080291748,5,70.125,temporal_residual,0.25,76.75,101.39383812713444,11.49878640776699,295.06169870053026,12.075242718446601,11.513956310679612,91.2464913329176,91.14498733679096,91.7261146086171,45.85308790922134,44.0581154358952,43.219096731022844,,,,,,0.0,4.061254557696256,12.16778757123204,739.6119551225142,13.145871986816456,12.378826532271,76.875,3.8465487494052035
,,,,,100.0,0.0,5.519769668579102,6,70.125,temporal_residual,0.125,76.75,101.64675767236882,16.474514563106798,293.87293128420276,16.94478155339806,16.474514563106798,91.2464913329176,91.14498733679096,91.7261146086171,46.50778561467227,44.865252165736386,44.02623346086402,,,,,,0.0,3.9419815373111082,13.206168831168831,689.8939877794935,14.168019480519481,13.38474025974026,76.875,3.6428377859800767
,,,,,100.0,0.0,5.551416873931885,7,70.125,temporal_residual,0.5,76.75,101.05536262746276,16.990291262135923,303.463519789134,17.77912621359223,17.06614077669903,91.2464913329176,91.14498733679096,91.7261146086171,45.36611911522242,43.56823288898253,42.72921418411017,,,,,,0.0,3.8363182792415866,14.244550094976054,661.4241071428571,15.242926718352678,14.406887757313715,76.875,3.553343342345895
,,,,,100.0,0.0,5.558406829833984,8,70.125,temporal_residual,0.375,76.75,101.58256357308774,17.233009708737864,299.226439360496,17.839805825242717,17.248179611650485,91.2464913329176,91.14498733679096,91.7261146086171,46.63028864965737,45.00645178191807,44.1674330770457,,,,,,0.0,3.7604876431551846,14.906076069002028,650.0868217171012,16.066790354716314,15.092764380690339,76.875,3.4689034003655888
,,,,,100.0,0.0,5.590211391448975,9,70.125,temporal_residual,0.125,76.75,102.03890190083882,18.40109223300971,296.25389428790163,19.660194174757283,18.5376213592233,91.2464913329176,91.14498733679096,91.7261146086171,47.76425272479791,46.503420907563665,45.66440220269129,,,,,,0.0,3.6702498733223257,15.526437852289769,630.6658454003272,16.703385904237823,15.782119670471587,76.875,3.3964255504237797
,,,,,100.0,0.0,5.0387420654296875,10,70.125,temporal_residual,0.125,76.75,102.01096279332789,19.402305825242717,295.5865564025087,20.509708737864077,19.584344660194176,91.2464913329176,91.14498733679096,91.7261146086171,47.64629310988708,46.38546129265283,45.54644258778046,,,,,,0.0,3.6208935588985294,16.489448051948052,612.5199733585506,17.66697588292035,16.704545454545453,76.875,3.350491806141381
,,,,,100.0,0.0,5.119277238845825,11,70.125,temporal_residual,0.625,76.75,102.92903332349715,19.068567961165048,270.30144259683806,20.145631067961165,19.20509708737864,91.2464913329176,91.14498733679096,91.7261146086171,48.82448812147521,47.206221663718075,46.36720295884571,,,,,,0.0,3.567848131873391,16.726576995539975,602.1749188311688,18.127319112226562,16.961966605929586,76.875,3.313426223773401
,,,,,100.0,0.0,5.143491268157959,12,70.125,temporal_residual,0.125,76.75,102.71232823145266,21.43507281553398,283.29847263469037,22.815533980582526,21.692961165048544,91.2464913329176,91.14498733679096,91.7261146086171,48.94801814636822,47.3611361936326,46.522117488760244,,,,,,0.0,3.518440193944163,17.257073285517755,595.6392626081195,18.68216605155499,17.520871986816456,76.875,3.249366788030828
,,,,,100.0,0.0,4.985214710235596,13,70.125,temporal_residual,0.25,76.75,102.71869813356952,21.586771844660195,286.74122268513406,23.073422330097088,21.85983009708738,91.2464913329176,91.14498733679096,91.7261146086171,49.162946441013155,47.57606448827754,46.73704578340518,,,,,,0.0,3.4783847009980833,17.864100189952108,586.3561283458363,19.1512059391319,18.108186458612415,76.875,3.2302168665580377
,,,,,100.0,0.0,5.107712507247925,14,70.125,temporal_residual,0.375,76.75,101.95172705218397,18.9623786407767,282.71289762067204,20.509708737864077,19.18992718446602,91.2464913329176,91.14498733679096,91.7261146086171,46.741410490513786,44.96513459838424,44.12611589351188,,,,,,0.0,3.4485577081705068,18.20037106027851,576.892219444374,19.645176255083705,18.447935995343443,76.875,3.2073546775336403
,,,,,100.0,0.0,4.99623966217041,15,70.125,temporal_residual,0.375,76.75,102.80845021966888,22.43628640776699,269.70180990946324,23.862257281553397,22.694174757281555,91.2464913329176,91.14498733679096,91.7261146086171,48.44570024268733,46.66942435055778,45.83040564568542,,,,,,0.0,3.4079758507864817,18.436340449692366,566.6420454545455,19.893320969172887,18.65955473540665,76.875,3.167575193840323
,,,,,100.0,0.0,4.597080945968628,16,70.125,temporal_residual,0.375,76.75,102.2026070741925,23.361650485436893,288.49956901609073,24.817961165048544,23.634708737864077,91.2464913329176,91.14498733679096,91.7261146086171,47.78887749027634,46.35443456193097,45.51541585705861,,,,,,0.0,3.3765732950978466,19.01669759254951,559.0406714104987,20.40062616397808,19.27237941073133,76.875,3.128332022324349
,,,,,100.0,0.0,4.554670095443726,17,70.125,temporal_residual,0.5,76.75,102.80657734227728,23.2251213592233,257.1726704817182,24.711771844660195,23.498179611650485,91.2464913329176,91.14498733679096,91.7261146086171,47.72439833998298,46.31112749835849,45.47210879348613,,,,,,0.0,3.3444025213068183,19.567486086449065,554.0191037066571,21.024466605929586,19.932745826708807,76.875,3.114960058221539
,,,,,100.0,0.0,4.973109245300293,18,70.125,temporal_residual,0.25,76.75,103.041895065364,23.407160194174757,279.30495165901374,25.01516990291262,23.725728155339805,91.2464913329176,91.14498733679096,91.7261146086171,49.66143647321911,48.0745545204835,47.051712286199376,,,,,,0.0,3.3260029749436812,19.70953154099452,547.4985216809557,21.207676255083705,19.96927180073478,76.875,3.090951874418166
,,,,,100.0,0.0,5.0873048305511475,19,70.125,temporal_residual,0.25,76.75,102.96291990792938,23.89259708737864,267.2689617243509,25.546116504854368,24.226334951456312,91.2464913329176,91.14498733679096,91.7261146086171,48.748022312853735,47.313579384508365,46.29073715022424,,,,,,0.0,3.2974560068799303,20.099721709629158,543.3562732052493,21.48075139367735,20.347286644694094,76.875,3.061006590000634
,,,,,100.0,0.0,5.021474123001099,20,70.125,temporal_residual,0.375,76.75,102.73268619491634,23.99878640776699,263.7390197952653,25.57645631067961,24.211165048543688,91.2464913329176,91.14498733679096,91.7261146086171,47.88850073686874,46.78010794402473,45.94108923915236,,,,,,0.0,3.271830926622663,20.643552878460326,536.0649931275999,22.177643787551236,20.96011132001877,76.875,3.0618225532828025
,,,,,100.0,0.0,5.505735158920288,21,70.125,temporal_residual,0.625,76.75,103.41830078741177,24.499393203883496,251.71949394062023,26.016383495145632,24.711771844660195,91.2464913329176,91.14498733679096,91.7261146086171,49.16056952373309,47.56347515269682,46.72445644782446,,,,,,0.0,3.2630603480648683,20.751971246360185,530.9777945976753,22.278525047488028,21.02794527233421,76.875,3.033977608078892
,,,,,100.0,0.0,5.168505907058716,22,70.125,temporal_residual,0.375,76.75,103.1244018717849,25.303398058252426,251.91976090922466,26.865898058252426,25.56128640776699,91.2464913329176,91.14498733679096,91.7261146086171,48.332302163005174,46.5615966808578,45.53875444657368,,,,,,0.0,3.2376418200406163,21.312615956578934,526.1446255770596,22.83858998255296,21.56018089164387,76.875,2.9922104749864746
,,,,,100.0,0.0,4.976013660430908,23,70.125,temporal_residual,0.625,76.75,102.97474279341708,26.410800970873787,271.79261997666765,28.398058252427184,26.759708737864077,91.2464913329176,91.14498733679096,91.7261146086171,49.04029674295097,47.23820675578208,46.399188050909714,,,,,,0.0,3.2220273909630714,21.361897034304484,521.8225882393973,22.974257887183846,21.625695735603184,76.875,2.9819605662984756
,,,,,100.0,0.0,5.009565114974976,24,70.125,temporal_residual,0.5,76.75,102.65165707264573,26.410800970873787,258.25687773190464,28.216019417475728,26.714199029126213,91.2464913329176,91.14498733679096,91.7261146086171,47.343723698189265,45.557235387759064,44.525908990579005,,,,,,0.0,3.1994975251036806,22.101113176965093,512.4332387354467,23.777249540601456,22.421730060081977,76.875,2.9747672092567368
,,,,,100.0,0.0,4.7447216510772705,25,70.125,temporal_residual,0.875,76.75,104.09774967355273,26.198422330097088,243.43669356209705,27.88228155339806,26.486650485436893,91.2464913329176,91.14498733679096,91.7261146086171,50.62854917679165,48.46568683189917,47.25053690530735,,,,,,0.0,3.1775989922610197,22.166628017053977,511.758609722187,23.777829315755273,22.46289425082021,76.875,2.952276746046196
,,,,,100.0,0.0,5.297659635543823,26,70.125,temporal_residual,0.75,76.75,103.30335818527853,25.59162621359223,244.19086868714737,27.24514563106796,25.86468446601942,91.2464913329176,91.14498733679096,91.7261146086171,48.40195493172538,46.78035075676754,45.75750852248342,,,,,,0.0,3.164680593044727,22.41651206047504,506.6837894390156,24.13787106414894,22.75742115138413,76.875,2.927974066688019
,,,,,100.0,0.0,5.286223649978638,27,70.125,temporal_residual,0.75,76.75,102.54285565521852,26.638349514563107,255.35363277474556,28.3373786407767,26.91140776699029,91.2464913329176,91.14498733679096,91.7261146086171,46.86696279370239,44.896650953860416,44.05763224898806,,,,,,0.0,3.1470164843967985,23.022959185885146,501.8316907015714,24.630102043028003,23.331400744326704,76.875,2.9516360968062023
,,,,,100.0,0.0,4.823592662811279,28,70.125,temporal_residual,0.625,76.75,103.28814757257103,26.638349514563107,231.117941064296,28.504247572815533,26.987257281553397,91.2464913329176,91.14498733679096,91.7261146086171,47.61147160268394,45.561422427007074,44.722403722134715,,,,,,0.0,3.1371694880646546,23.35865028105773,496.05992007565186,25.148423008330457,23.642741190148637,76.875,2.9161262402256716
,,,,,100.0,0.0,5.5828235149383545,29,70.125,temporal_residual,0.375,76.75,103.99731252770398,28.36771844660194,236.91766118864396,30.203276699029125,28.625606796116504,91.2464913329176,91.14498733679096,91.7261146086171,49.969069767312234,48.1881518668642,47.165309632580076,,,,,,0.0,3.110653461728777,23.714633584022522,492.3999594155844,25.57397959294257,24.088010207399144,76.875,2.8847136879430235
,,,,,100.0,0.0,5.374593257904053,30,70.125,temporal_residual,0.375,76.75,103.81598310111272,28.185679611650485,231.0396944837404,30.066747572815533,28.489077669902912,91.2464913329176,91.14498733679096,91.7261146086171,49.11510187962842,46.92505879064343,46.086040085771074,,,,,,0.0,3.0986777739091353,24.145408164371144,493.2090678029246,26.01287106414894,24.429499073462054,76.875,2.878489743158655
,,,,,100.0,0.0,5.009358644485474,31,70.125,temporal_residual,0.5,76.75,103.85960018534765,29.277912621359224,238.80500934881317,31.14381067961165,29.56614077669903,91.2464913329176,91.14498733679096,91.7261146086171,49.68345439830375,48.05497552224597,47.02364912506591,,,,,,0.0,3.075319085802351,24.290932285321222,483.1547426496233,26.044758813721792,24.631841376230316,76.875,2.8586473453392105
,,,,,100.0,0.0,5.352015018463135,32,70.125,temporal_residual,0.375,76.75,104.03313520897817,30.37014563106796,238.07405522153994,32.418082524271846,30.749393203883496,91.2464913329176,91.14498733679096,91.7261146086171,50.137499944261066,48.48451126428171,47.26936133768989,,,,,,0.0,3.076199332150546,24.820848796274756,482.96875,26.631493514234368,25.080589056015015,76.875,2.8515723202992413
,,,,,100.0,0.0,5.052156209945679,33,70.125,temporal_residual,0.625,76.75,103.69906088640133,31.189320388349515,233.09139539571302,33.14623786407767,31.507888349514563,91.2464913329176,91.14498733679096,91.7261146086171,48.89827846113714,46.90902722735578,46.07000852248342,,,,,,0.0,3.0538251214213186,25.024350649350648,474.968402218509,26.93297773986668,25.36525974025974,76.875,2.831808955924025
,,,,,100.0,0.0,4.9031853675842285,34,70.125,temporal_residual,1.125,76.75,103.15230767806814,31.978155339805824,243.13735187029218,33.859223300970875,32.25121359223301,91.2464913329176,91.14498733679096,91.7261146086171,47.91018109301825,46.12926319257022,45.29024448769786,,,,,,0.0,3.034599036055726,25.693993506493506,469.1192603173194,27.646103896103895,26.022727272727273,76.875,2.8068485254222906
,,,,,100.0,0.0,5.223121404647827,35,70.125,temporal_residual,1.0,76.75,103.1103018786408,32.40291262135922,245.9353435302144,34.49635922330097,32.70631067961165,91.2464913329176,91.14498733679096,91.7261146086171,47.9500497609357,46.47400990926816,45.634991204395796,,,,,,0.0,3.012886805348582,26.15317718162165,461.78394604967787,28.082676255083705,26.46161874006321,76.875,2.8037320456458525
,,,,,100.0,0.0,4.516141414642334,36,70.125,temporal_residual,1.0,76.75,103.11734074031514,33.34344660194175,243.0100295423332,35.5127427184466,33.69235436893204,91.2464913329176,91.14498733679096,91.7261146086171,47.802999994983495,45.813748761202135,44.97473005632977,,,,,,0.0,3.0063195104722853,26.32769017250507,466.8479534000545,28.365607609996548,26.697008354323252,76.875,2.7660608580968913
,,,,,100.0,0.0,4.5573248863220215,37,70.125,temporal_residual,1.0,76.75,103.1200129649202,34.238470873786405,254.07840653388536,36.407766990291265,34.52669902912621,91.2464913329176,91.14498733679096,91.7261146086171,48.44311360765808,46.46988801490237,45.63086931003,,,,,,0.0,2.994308511932175,26.91268553207447,456.70613989891945,28.914656778434654,27.241419298308237,76.875,2.7578590911568948
,,,,,100.0,0.0,4.6782567501068115,38,70.125,temporal_residual,0.875,76.75,103.63070433431719,33.904733009708735,228.65929256211268,36.05885922330097,34.238470873786405,91.2464913329176,91.14498733679096,91.7261146086171,48.44971100754817,46.765337822547295,45.92631911767493,,,,,,0.0,2.9720069408416747,27.13705937583725,455.6969793740805,29.17497681332873,27.44955937583725,76.875,2.745850483769352
