task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
65.85365853658537,87.09677419354838,75.0,44.44444444444444,44.44444444444444,48.148148148148145,100.0,266.6666666666667,0.0,41.0,31.0,27.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-07-22 00:00:00+02:00
67.44186046511628,87.87878787878788,76.31578947368422,27.586206896551722,27.586206896551722,31.03448275862069,100.0,524.4827586206897,0.0,43.0,33.0,29.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-07-29 00:00:00+02:00
65.11627906976744,96.55172413793103,77.77777777777779,28.57142857142857,28.57142857142857,28.57142857142857,100.0,939.4642857142857,0.0,43.0,29.0,28.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-08-05 00:00:00+02:00
97.77777777777777,69.84126984126983,81.48148148148148,15.909090909090908,25.0,29.545454545454547,100.0,413.52272727272725,0.0,45.0,63.0,44.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-08-12 00:00:00+02:00
100.0,82.6923076923077,90.52631578947367,9.30232558139535,11.627906976744185,13.953488372093023,100.0,504.06976744186045,0.0,43.0,52.0,43.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-08-19 00:00:00+02:00
64.44444444444444,87.87878787878788,74.35897435897436,72.41379310344827,72.41379310344827,75.86206896551724,100.0,105.51724137931035,0.0,45.0,33.0,29.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-08-26 00:00:00+02:00
62.22222222222222,96.55172413793103,75.67567567567566,35.714285714285715,35.714285714285715,46.42857142857143,100.0,359.4642857142857,0.0,45.0,29.0,28.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-09-02 00:00:00+02:00
85.1063829787234,86.95652173913044,86.02150537634408,30.0,35.0,40.0,100.0,284.375,0.0,47.0,46.0,40.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-09-09 00:00:00+02:00
100.0,64.28571428571429,78.26086956521739,53.333333333333336,53.333333333333336,53.333333333333336,100.0,100.88888888888889,0.0,45.0,70.0,45.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-09-16 00:00:00+02:00
75.0,89.1891891891892,81.48148148148148,30.303030303030305,33.33333333333333,33.33333333333333,100.0,195.75757575757575,0.0,44.0,37.0,33.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-09-23 00:00:00+02:00
89.13043478260869,74.54545454545455,81.1881188118812,17.073170731707318,19.51219512195122,21.951219512195124,100.0,911.829268292683,0.0,46.0,55.0,41.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-09-30 00:00:00+02:00
80.3921568627451,49.39759036144578,61.194029850746276,12.195121951219512,12.195121951219512,17.073170731707318,100.0,139.7560975609756,0.0,51.0,83.0,41.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-07 00:00:00+02:00
92.42424242424242,76.25,83.56164383561645,11.475409836065573,13.114754098360656,18.0327868852459,100.0,232.54098360655738,0.0,66.0,80.0,61.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-14 00:00:00+02:00
100.0,74.71264367816092,85.52631578947367,3.076923076923077,4.615384615384616,9.230769230769232,100.0,242.46153846153845,0.0,65.0,87.0,65.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-21 00:00:00+02:00
73.07692307692307,96.61016949152543,83.21167883211679,19.298245614035086,19.298245614035086,19.298245614035086,100.0,676.4035087719299,0.0,78.0,59.0,57.0,nexus_5y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-28 00:00:00+01:00
