epoch,lr,train_active_f1,train_active_precision,train_active_recall,train_count_mae,train_day_acc,train_duration_mae_minutes,train_loss,train_loss_active,train_loss_count,train_loss_day,train_loss_duration,train_loss_time,train_loss_week_time,train_start_mae_minutes,train_start_tol_5m,val_active_f1,val_active_precision,val_active_recall,val_count_mae,val_day_acc,val_duration_mae_minutes,val_loss,val_loss_active,val_loss_count,val_loss_day,val_loss_duration,val_loss_time,val_loss_week_time,val_monitor_score,val_start_mae_minutes,val_start_tol_5m
1,0.00025,56.19743204822669,49.04877523706824,69.91347332524187,6.644539833068848,16.734586128344137,19.835274318854015,14.67207932472229,1.7734736700852711,6.644539833068848,1.9130373696486156,0.8199310274794698,5.510224342346191,7.436981479326884,2864.7221883138022,0.5413425130730806,57.28847345584084,51.263364808920066,75.21416788365364,6.405018874577114,17.847883275577,25.91591273035322,13.66967078617641,1.6526169266019548,6.405018874577114,1.833038398197719,0.312977990933827,5.078717436109271,6.941958427429199,-52.25182031011304,2006.132093157087,0.577776666198458
2,0.00025,56.649882582220194,62.83235474881791,57.202643005833515,6.418531954288483,19.40961753328641,31.64075990517934,13.272985418637594,1.854188710451126,6.418531954288483,1.8606217751900356,0.34636306793739396,4.758265852928162,6.4827167590459185,2333.7969716389975,0.9276938731394088,67.12467509460346,56.54566970808329,84.38502044815591,7.64099087033953,19.917759512151992,14.238376447132655,12.565720421927315,1.3631108147757394,7.64099087033953,1.8110999379839217,0.18134165980986186,4.415132250104632,6.038956437792097,-55.87365152033007,2194.1097804478236,1.3089434908969062
3,0.00025,67.51690376647603,64.71186493203219,72.8345948328989,6.301858435074489,17.957470534990232,13.405173619588217,12.139287948608398,1.5206433633963268,6.301858435074489,1.8022523323694866,0.14919540813813606,4.3814711173375445,5.955341696739197,2692.0834350585938,1.3466303508418302,64.14913873734777,71.50861679512617,59.9726377490788,5.970991202763149,14.108539266245705,12.178806918007988,11.973569733755928,1.8613670212881905,5.970991202763149,1.6464435373033797,0.12185391251529966,4.1888680798666815,5.692435128348214,-85.72985952886637,3262.6636396135605,2.3940569322024072
4,0.00025,69.094283982954,69.44005709880771,69.31648028508734,5.675373435020447,20.20394302283724,13.495662907759348,11.528679132461548,1.5715556144714355,5.675373435020447,1.6666912684837978,0.14561942468086878,4.19051119685173,5.6418150862058,2582.198740641276,2.360693528316915,66.1187336800905,74.90362830564163,59.68793655800194,5.716156073978969,20.403485319444112,11.48581964629037,11.436244555882045,1.7612240484782629,5.716156073978969,1.5683041640690394,0.10387020238808223,4.049875565937588,5.441629614148821,-73.04508844166129,2916.367405482701,3.6303758089031493
5,0.00025,70.02506471806157,71.15109789122779,69.3468111476954,5.418259183565776,23.694904148578644,12.765591889619827,11.100700616836548,1.499834304054578,5.418259183565776,1.6300865362087886,0.12751982671519121,4.087583214044571,5.446197907129924,2252.2722562154136,2.8410491921628513,67.82771294583127,70.63459191467275,66.5071432755943,5.692633083888462,23.487011662551335,11.007850510733467,11.145092146737236,1.6700056450707572,5.692633083888462,1.4978349549429757,0.09963828857455935,4.004867076873779,5.301830564226423,-49.561874825600135,2170.2799551827566,3.9822337882859364
6,0.00025,69.90381372134651,72.4594723044119,68.1022140472151,5.592475811640422,25.85771679878235,12.064210822184881,11.07022738456726,1.5699322173992794,5.592475811640422,1.5523776511351268,0.11728118763615687,4.082398186127345,5.327097495396932,2062.956600189209,3.224914070839683,71.00877232435441,63.477127660652904,81.82622161951339,6.6267233576093405,22.05530128308705,11.287845969200134,10.900899887084961,1.2682597296578544,6.6267233576093405,1.5090126991271973,0.09686472373349327,3.9175336360931396,5.1738371167864114,-63.83353005611671,2612.433602469308,3.710618828024183
7,0.00025,71.36128362939063,68.1961177542079,75.32101933653094,5.556439975897471,28.032142606874306,11.94400504231453,10.667280594507853,1.397154341141383,5.556439975897471,1.5226273039976757,0.11090311563263337,3.9853531320889792,5.167996009190877,1913.278210957845,3.715426397199432,71.50873781829044,72.8009471915946,70.8716505666962,5.23387793132237,29.457171261310577,10.378882118633815,10.535443305969238,1.5312503746577673,5.23387793132237,1.4631949152265276,0.08160219128642764,3.9286865166255405,5.064699104854038,-37.12708556355044,1867.9134041922432,5.494974766458784
8,0.00025,71.97050134773131,71.35967169248669,73.3495630342562,5.067774375279744,29.279667573670547,10.985185628136,10.461049238840738,1.4342468430598576,5.067774375279744,1.4906028509140015,0.09535453173642357,3.9858382642269135,5.115601658821106,1798.584149678548,3.6913032100225487,72.87221693326075,63.49764130997331,85.75126135749711,6.671252795628139,30.41052222251892,9.937755550657,10.568966593061175,1.1604091099330358,6.671252795628139,1.3255361999784196,0.07410715520381927,3.9396845953805104,5.0047944613865445,-40.2702062360323,1897.8010777064733,5.5911180430224965
9,0.00025,73.18548118246655,70.22589871334702,77.06912338517115,5.257820248603821,32.08085745573044,10.062424689531326,10.201863487561544,1.3088979969422023,5.257820248603821,1.3452593783537548,0.08149916244049867,3.9563571512699127,4.980087498823802,1616.8086624145508,4.4485970089832945,72.74297525677156,71.30175026426056,74.54144652275491,5.232795647212437,36.19609219687326,10.222160731043134,10.047310692923409,1.4198312078203474,5.232795647212437,1.2235132115227836,0.08512691887361663,3.8635317257472446,4.801305225917271,-30.641200427855722,1695.077885219029,6.023385428956577
10,0.00025,73.205209455611,70.89992247552206,76.0077980373907,4.894646058479945,36.07273598512014,9.909500206510225,9.989684224128723,1.390264203151067,4.894646058479945,1.2568086485068004,0.08155777057011922,3.942416101694107,4.858447511990865,1460.437405904134,5.578118562698364,71.95876482142403,70.69003654960285,73.71048753099087,5.161228724888393,37.5277715069907,10.43748412813459,9.968533515930176,1.4816681487219674,5.161228724888393,1.1176850966044836,0.08253841740744454,3.8721365928649902,4.721635954720633,-20.289842800962337,1358.4109388078962,6.767063375030245
