task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
100.0,85.45454545454545,92.15686274509804,36.17021276595745,36.17021276595745,36.17021276595745,78.72340425531915,499.5744680851064,0.0,47.0,55.0,47.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-09-30 00:00:00+02:00
87.91208791208791,96.3855421686747,91.95402298850574,68.75,72.5,73.75,92.5,130.375,6.0,91.0,83.0,80.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-07 00:00:00+02:00
87.91208791208791,100.0,93.56725146198829,65.0,67.5,68.75,88.75,201.3125,6.0,91.0,80.0,80.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-14 00:00:00+02:00
95.55555555555556,98.85057471264368,97.17514124293785,56.97674418604651,58.139534883720934,59.30232558139535,98.83720930232558,179.53488372093022,6.0,90.0,87.0,86.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-21 00:00:00+02:00
90.625,98.30508474576271,94.3089430894309,65.51724137931035,65.51724137931035,65.51724137931035,87.93103448275862,351.2931034482759,3.0,64.0,59.0,58.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-10-28 00:00:00+01:00
89.77272727272727,97.53086419753086,93.49112426035502,56.9620253164557,58.22784810126582,60.75949367088608,81.0126582278481,142.34177215189874,3.0,88.0,81.0,79.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-04 00:00:00+01:00
80.43478260869566,94.87179487179486,87.05882352941177,68.91891891891892,70.27027027027027,71.62162162162163,93.24324324324324,153.17567567567568,8.0,92.0,78.0,74.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-11 00:00:00+01:00
95.78947368421052,100.0,97.84946236559139,74.72527472527473,78.02197802197803,78.02197802197803,89.01098901098901,111.48351648351648,4.0,95.0,91.0,91.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-18 00:00:00+01:00
94.5945945945946,95.8904109589041,95.23809523809523,51.42857142857142,52.85714285714286,55.714285714285715,95.71428571428572,195.28571428571428,5.0,74.0,73.0,70.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-11-25 00:00:00+01:00
94.04761904761905,100.0,96.93251533742331,73.41772151898735,74.68354430379746,77.21518987341773,81.0126582278481,164.74683544303798,7.0,84.0,79.0,79.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-02 00:00:00+01:00
91.66666666666666,98.71794871794873,95.06172839506173,67.53246753246754,68.83116883116884,68.83116883116884,92.20779220779221,192.01298701298703,2.0,84.0,78.0,77.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-09 00:00:00+01:00
96.80851063829788,97.84946236559139,97.32620320855615,79.12087912087912,79.12087912087912,79.12087912087912,78.02197802197803,95.98901098901099,4.0,94.0,93.0,91.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-16 00:00:00+01:00
84.33734939759037,98.59154929577466,90.90909090909092,72.85714285714285,72.85714285714285,72.85714285714285,98.57142857142858,173.14285714285714,5.0,83.0,71.0,70.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-23 00:00:00+01:00
88.40579710144928,93.84615384615384,91.04477611940298,50.81967213114754,50.81967213114754,50.81967213114754,81.9672131147541,385.9016393442623,4.0,69.0,65.0,61.0,nexus_10y,nexus-r0b0t-0001-4aaa-8bbb-c0mplex001x,2030-12-30 00:00:00+01:00
