candidate_oracle_10m,candidate_oracle_5m,change_acc,close_acc_1,close_acc_2,count_exact_acc,count_mae,duration_mae_minutes,elapsed_sec,epoch,expected_count_mae,model,selection_score,start_exact_acc,start_mae_minutes,start_tol_10m,start_tol_5m,train_candidate_oracle_10m,train_candidate_oracle_5m,train_change_acc,train_close_acc_1,train_close_acc_2,train_count_exact_acc,train_count_mae,train_duration_mae_minutes,train_expected_count_mae,train_loss,train_start_exact_acc,train_start_mae_minutes,train_start_tol_10m,train_start_tol_5m,val_loss
,,95.83333333333333,16.666666666666668,27.083333333333332,4.166666666666667,7.354166666666667,,0.6822073459625244,1,7.015776634216309,occurrence_residual,-67.31310653686525,,,,,,,95.0,12.5,22.5,6.25,8.5625,,6.292737102508545,4.4913860082626345,,,,,7.334430853525798
76.64175728956859,72.50339686870575,,,,,,0.0,1.7859137058258057,1,,temporal_ranker,-54.66367753117035,7.993659423664212,847.01171875,9.425951090330878,8.384284423664212,85.06493506493507,80.39772727272727,,,,,,0.0,,30.426021897947635,3.1926406958660523,731.2736744075627,4.978354981580338,3.9637445919699483,29.991587956746418
